text_id,detected_item,n_cases
it_wr_b2_20_5_14_sm,then,1
it_wr_b2_20_8_14_mm,then,1
it_wr_b2_21_15_14_db,at first,1
it_wr_b2_21_16_14_ab,finally,1
it_wr_b2_34_17_14_es,after,1
it_wr_c1_19_12_14_am,then,1
it_wr_c1_19_12_14_ef,after,1
it_wr_c1_19_13_14_al,after,1
it_wr_c1_19_13_14_al,after a while,1
it_wr_c1_19_13_14_im,at first,1
it_wr_c1_19_13_14_im,later on,1
it_wr_c1_19_14_14_ab,in the end,1
it_wr_c1_19_14_14_acc,then,1
it_wr_c1_19_14_14_acc,while,1
it_wr_c1_19_15_14_fm,and,1
it_wr_c1_19_15_14_fm,in the end,1
it_wr_c1_19_15_14_fm,moreover,1
it_wr_c1_19_15_14_fm,therefore,1
it_wr_c1_19_16_14_sd,while,1
it_wr_c1_20_10_14_fv,at first,1
it_wr_c1_20_13_14_gp,in the end,1
it_wr_c1_20_13_14_gp,once,1
it_wr_c1_20_13_14_gp,therefore,1
it_wr_c1_20_14_14_bn,since,1
it_wr_c1_20_14_14_dc,then,1
it_wr_c1_20_14_14_id,after,1
it_wr_c1_20_14_14_sc,after that,1
it_wr_c1_20_14_14_xxxb,in the end,1
it_wr_c1_20_14_14_xxxm,after,1
it_wr_c1_20_15_14_ef,using,1
it_wr_c1_20_9_14_vm,in conclusion,1
it_wr_c1_21_15_14_hoa,but,1
it_wr_c1_22_15_14_ed,after,1
it_wr_c1_22_16_14_tr,after that,1
it_wr_c1_22_18_14_ab,after,1
it_wr_c1_23_14_14_rcf,in the end,1
it_wr_c1_35_10_14_nb,once,1
it_wr_c1_35_10_14_nb,while,1
it_wr_c2_20_13_14_gc,at first,1
it_wr_c2_20_13_14_gc,in the end,1
tr_wr_c2_25_15_14_hg,by the end,1
