text_id,analysis_level,word_count_text,word_count_source,detected_cases_raw,detected_cases_per_1000,macro_extension_raw,macro_extension_per_1000,macro_elaboration_raw,macro_elaboration_per_1000,intersent_elab_clar_corrective_raw,intersent_elab_clar_corrective_per_1000,intersent_elab_clar_verif_raw,intersent_elab_clar_verif_per_1000,intersent_ext_add_positive_raw,intersent_ext_add_positive_per_1000,intersent_ext_adv_raw,intersent_ext_adv_per_1000,macro_enhancement_raw,macro_enhancement_per_1000,intersent_enh_spatio_temporal_simple_following_raw,intersent_enh_spatio_temporal_simple_following_per_1000,intersent_enh_caus_reason_raw,intersent_enh_caus_reason_per_1000,intersent_enh_caus_cond_positive_raw,intersent_enh_caus_cond_positive_per_1000,intersent_ext_var_alt_raw,intersent_ext_var_alt_per_1000,intersent_elab_exemp_raw,intersent_elab_exemp_per_1000,intersent_enh_caus_general_raw,intersent_enh_caus_general_per_1000,intersent_elab_appositive_raw,intersent_elab_appositive_per_1000,intersent_enh_spatio_temporal_simple_sim_raw,intersent_enh_spatio_temporal_simple_sim_per_1000,intersent_enh_manner_means_raw,intersent_enh_manner_means_per_1000,intersent_enh_spatio_temporal_simple_concl_raw,intersent_enh_spatio_temporal_simple_concl_per_1000,intersent_enh_caus_result_raw,intersent_enh_caus_result_per_1000,intersent_enh_spatio_temporal_complex_specific_raw,intersent_enh_spatio_temporal_complex_specific_per_1000,intersent_elab_clar_sum_raw,intersent_elab_clar_sum_per_1000,intersent_ext_var_repl_raw,intersent_ext_var_repl_per_1000,intersent_enh_spatio_temporal_complex_durative_raw,intersent_enh_spatio_temporal_complex_durative_per_1000,intersent_elab_clar_dismissive_raw,intersent_elab_clar_dismissive_per_1000,intersent_enh_caus_conc_raw,intersent_enh_caus_conc_per_1000,intersent_ext_add_negative_raw,intersent_ext_add_negative_per_1000,intersent_enh_spatio_temporal_simple_preceding_raw,intersent_enh_spatio_temporal_simple_preceding_per_1000,intersent_enh_spatio_temporal_complex_repetitive_raw,intersent_enh_spatio_temporal_complex_repetitive_per_1000,intersent_enh_caus_purpose_raw,intersent_enh_caus_purpose_per_1000,intersent_enh_spatio_temporal_complex_interrupted_raw,intersent_enh_spatio_temporal_complex_interrupted_per_1000,intersent_enh_spatio_temporal_complex_terminal_raw,intersent_enh_spatio_temporal_complex_terminal_per_1000,intersent_enh_caus_cond_negative_raw,intersent_enh_caus_cond_negative_per_1000,intersent_enh_spatio_temporal_complex_immediate_raw,intersent_enh_spatio_temporal_complex_immediate_per_1000,intersent_enh_manner_comparison_negative_raw,intersent_enh_manner_comparison_negative_per_1000,intersent_enh_manner_comparison_positive_raw,intersent_enh_manner_comparison_positive_per_1000,intersent_elab_clar_particularizing_raw,intersent_elab_clar_particularizing_per_1000,intersent_ext_var_subtr_raw,intersent_ext_var_subtr_per_1000,intersent_elab_clar_resumptive_raw,intersent_elab_clar_resumptive_per_1000,intersent_enh_spatio_temporal_complex_punctiliar_raw,intersent_enh_spatio_temporal_complex_punctiliar_per_1000,intersent_elab_clar_distractive_raw,intersent_elab_clar_distractive_per_1000,intersent_enh_matter_negative_raw,intersent_enh_matter_negative_per_1000,intersent_enh_matter_positive_raw,intersent_enh_matter_positive_per_1000
gig_1,inter_sentential_v2,369,parser_full_text,5,13.550135501355014,3.0,8.130081300813009,2.0,5.420054200542006,1.0,2.710027100271003,1.0,2.710027100271003,1.0,2.710027100271003,2.0,5.420054200542006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_1000d,inter_sentential_v2,187,parser_full_text,3,16.0427807486631,2.0,10.695187165775401,,,,,,,,,2.0,10.695187165775401,1.0,5.347593582887701,1.0,5.347593582887701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_1000e,inter_sentential_v2,240,parser_full_text,1,4.166666666666667,1.0,4.166666666666667,,,,,,,,,1.0,4.166666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_1001c,inter_sentential_v2,160,parser_full_text,1,6.25,,,,,,,,,,,,,1.0,6.25,,,1.0,6.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_1001d,inter_sentential_v2,169,parser_full_text,2,11.834319526627219,,,,,,,,,,,,,2.0,11.834319526627219,1.0,5.9171597633136095,1.0,5.9171597633136095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_1001e,inter_sentential_v2,251,parser_full_text,2,7.968127490039841,2.0,7.968127490039841,,,,,,,,,2.0,7.968127490039841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_1002a,inter_sentential_v2,325,parser_full_text,6,18.461538461538463,1.0,3.076923076923077,,,,,,,,,,,5.0,15.384615384615385,,,,,5.0,15.384615384615385,1.0,3.076923076923077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_1002b,inter_sentential_v2,365,parser_full_text,1,2.73972602739726,,,,,,,,,,,,,1.0,2.73972602739726,1.0,2.73972602739726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_1004,inter_sentential_v2,181,parser_full_text,2,11.049723756906078,,,,,,,,,,,,,2.0,11.049723756906078,,,,,2.0,11.049723756906078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_1005b,inter_sentential_v2,301,parser_full_text,2,6.644518272425249,,,,,,,,,,,,,2.0,6.644518272425249,1.0,3.3222591362126246,,,1.0,3.3222591362126246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_1005c,inter_sentential_v2,463,parser_full_text,7,15.11879049676026,,,,,,,,,,,,,7.0,15.11879049676026,2.0,4.319654427645789,,,5.0,10.79913606911447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_1006b,inter_sentential_v2,209,parser_full_text,2,9.569377990430622,,,1.0,4.784688995215311,,,,,,,,,1.0,4.784688995215311,1.0,4.784688995215311,,,,,,,1.0,4.784688995215311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_1007a,inter_sentential_v2,192,parser_full_text,2,10.416666666666666,1.0,5.208333333333333,,,,,,,,,,,1.0,5.208333333333333,,,,,1.0,5.208333333333333,1.0,5.208333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_1007b,inter_sentential_v2,311,parser_full_text,2,6.430868167202572,,,,,,,,,,,,,2.0,6.430868167202572,,,,,1.0,3.215434083601286,,,,,1.0,3.215434083601286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_1009,inter_sentential_v2,198,parser_full_text,3,15.151515151515152,1.0,5.050505050505051,1.0,5.050505050505051,,,,,,,1.0,5.050505050505051,1.0,5.050505050505051,,,,,,,,,,,1.0,5.050505050505051,1.0,5.050505050505051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_100a,inter_sentential_v2,286,parser_full_text,4,13.986013986013987,4.0,13.986013986013987,,,,,,,1.0,3.4965034965034967,3.0,10.48951048951049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_100b,inter_sentential_v2,311,parser_full_text,1,3.215434083601286,,,,,,,,,,,,,1.0,3.215434083601286,,,,,,,,,,,,,,,1.0,3.215434083601286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_1010a,inter_sentential_v2,1113,parser_full_text,10,8.984725965858042,3.0,2.6954177897574128,1.0,0.8984725965858041,,,,,,,3.0,2.6954177897574128,6.0,5.3908355795148255,2.0,1.7969451931716083,,,,,,,1.0,0.8984725965858041,,,,,,,2.0,1.7969451931716083,2.0,1.7969451931716083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_1010b,inter_sentential_v2,651,parser_full_text,6,9.216589861751151,2.0,3.0721966205837172,1.0,1.5360983102918586,,,,,,,2.0,3.0721966205837172,3.0,4.608294930875576,,,,,2.0,3.0721966205837172,,,1.0,1.5360983102918586,,,,,,,1.0,1.5360983102918586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_1010c,inter_sentential_v2,735,parser_full_text,2,2.7210884353741496,,,,,,,,,,,,,2.0,2.7210884353741496,1.0,1.3605442176870748,,,,,,,,,,,,,,,1.0,1.3605442176870748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_1011,inter_sentential_v2,509,parser_full_text,6,11.787819253438114,1.0,1.9646365422396854,,,,,,,,,1.0,1.9646365422396854,5.0,9.823182711198427,4.0,7.858546168958742,,,,,,,,,,,,,,,,,,,1.0,1.9646365422396854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_1012,inter_sentential_v2,432,parser_full_text,9,20.833333333333332,,,,,,,,,,,,,9.0,20.833333333333332,2.0,4.62962962962963,,,6.0,13.888888888888888,,,,,,,,,,,1.0,2.314814814814815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_1013,inter_sentential_v2,328,parser_full_text,2,6.097560975609756,1.0,3.048780487804878,,,,,,,,,1.0,3.048780487804878,1.0,3.048780487804878,1.0,3.048780487804878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_1014a,inter_sentential_v2,259,parser_full_text,2,7.722007722007723,2.0,7.722007722007723,,,,,,,1.0,3.8610038610038613,1.0,3.8610038610038613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_1014b,inter_sentential_v2,278,parser_full_text,6,21.58273381294964,,,,,,,,,,,,,6.0,21.58273381294964,2.0,7.194244604316547,,,3.0,10.79136690647482,,,,,,,,,,,,,,,,,1.0,3.5971223021582737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_1014c,inter_sentential_v2,379,parser_full_text,1,2.638522427440633,1.0,2.638522427440633,,,,,,,,,,,,,,,,,,,1.0,2.638522427440633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_1015a,inter_sentential_v2,1041,parser_full_text,9,8.645533141210375,6.0,5.763688760806916,2.0,1.9212295869356388,,,,,3.0,2.881844380403458,2.0,1.9212295869356388,1.0,0.9606147934678194,,,,,,,,,1.0,0.9606147934678194,,,,,,,,,1.0,0.9606147934678194,,,,,1.0,0.9606147934678194,1.0,0.9606147934678194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_1015b,inter_sentential_v2,776,parser_full_text,4,5.154639175257732,4.0,5.154639175257732,,,,,,,1.0,1.288659793814433,3.0,3.865979381443299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_1015c,inter_sentential_v2,510,parser_full_text,3,5.88235294117647,1.0,1.9607843137254901,,,,,,,,,1.0,1.9607843137254901,2.0,3.9215686274509802,,,,,,,,,,,,,,,,,,,1.0,1.9607843137254901,,,,,,,,,1.0,1.9607843137254901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_1015d,inter_sentential_v2,962,parser_full_text,5,5.197505197505198,4.0,4.158004158004158,,,,,,,2.0,2.079002079002079,2.0,2.079002079002079,1.0,1.0395010395010396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0395010395010396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_1015e,inter_sentential_v2,648,parser_full_text,4,6.172839506172839,3.0,4.62962962962963,,,,,,,3.0,4.62962962962963,,,1.0,1.5432098765432098,,,,,,,,,,,,,,,,,,,1.0,1.5432098765432098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_1015f,inter_sentential_v2,275,parser_full_text,2,7.2727272727272725,2.0,7.2727272727272725,,,,,,,,,2.0,7.2727272727272725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_1015g,inter_sentential_v2,436,parser_full_text,3,6.8807339449541285,1.0,2.293577981651376,1.0,2.293577981651376,,,,,,,1.0,2.293577981651376,1.0,2.293577981651376,,,,,,,,,,,1.0,2.293577981651376,1.0,2.293577981651376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_1015h,inter_sentential_v2,465,parser_full_text,3,6.451612903225806,,,1.0,2.150537634408602,,,,,,,,,2.0,4.301075268817204,1.0,2.150537634408602,,,,,,,1.0,2.150537634408602,,,,,,,,,1.0,2.150537634408602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_1015i,inter_sentential_v2,567,parser_full_text,2,3.527336860670194,2.0,3.527336860670194,,,,,,,,,2.0,3.527336860670194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_1015j,inter_sentential_v2,454,parser_full_text,1,2.2026431718061676,1.0,2.2026431718061676,,,,,,,1.0,2.2026431718061676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_1015k,inter_sentential_v2,579,parser_full_text,5,8.635578583765112,3.0,5.181347150259067,1.0,1.7271157167530224,,,,,,,3.0,5.181347150259067,1.0,1.7271157167530224,,,,,,,,,,,,,,,1.0,1.7271157167530224,,,,,,,,,1.0,1.7271157167530224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_1015l,inter_sentential_v2,302,parser_full_text,1,3.3112582781456954,1.0,3.3112582781456954,,,,,,,1.0,3.3112582781456954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_1015m,inter_sentential_v2,529,parser_full_text,6,11.342155009451796,5.0,9.45179584120983,1.0,1.890359168241966,,,,,2.0,3.780718336483932,3.0,5.671077504725898,,,,,,,,,,,1.0,1.890359168241966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_1015n,inter_sentential_v2,404,parser_full_text,3,7.425742574257425,,,,,,,,,,,,,3.0,7.425742574257425,1.0,2.4752475247524752,,,,,,,,,,,,,,,,,1.0,2.4752475247524752,,,,,,,,,1.0,2.4752475247524752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_1015o,inter_sentential_v2,660,parser_full_text,7,10.606060606060607,4.0,6.0606060606060606,2.0,3.0303030303030303,,,,,2.0,3.0303030303030303,2.0,3.0303030303030303,1.0,1.5151515151515151,,,,,,,,,1.0,1.5151515151515151,,,,,,,,,1.0,1.5151515151515151,,,,,1.0,1.5151515151515151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_1015p,inter_sentential_v2,264,parser_full_text,3,11.363636363636363,,,1.0,3.787878787878788,,,,,,,,,2.0,7.575757575757576,1.0,3.787878787878788,,,,,,,1.0,3.787878787878788,,,,,,,,,,,,,,,,,,,1.0,3.787878787878788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_1015q,inter_sentential_v2,653,parser_full_text,2,3.0627871362940278,1.0,1.5313935681470139,,,,,,,,,1.0,1.5313935681470139,1.0,1.5313935681470139,1.0,1.5313935681470139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_1016a,inter_sentential_v2,359,parser_full_text,2,5.571030640668524,1.0,2.785515320334262,1.0,2.785515320334262,,,,,,,1.0,2.785515320334262,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.785515320334262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_1016b,inter_sentential_v2,359,parser_full_text,1,2.785515320334262,,,,,,,,,,,,,1.0,2.785515320334262,,,1.0,2.785515320334262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_1016c,inter_sentential_v2,147,parser_full_text,1,6.802721088435374,,,1.0,6.802721088435374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,6.802721088435374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_1016d,inter_sentential_v2,349,parser_full_text,2,5.730659025787966,2.0,5.730659025787966,,,,,,,,,2.0,5.730659025787966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_1017a,inter_sentential_v2,306,parser_full_text,2,6.5359477124183005,2.0,6.5359477124183005,,,,,,,,,2.0,6.5359477124183005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_1017b,inter_sentential_v2,558,parser_full_text,3,5.376344086021506,1.0,1.7921146953405018,,,,,,,,,1.0,1.7921146953405018,2.0,3.5842293906810037,1.0,1.7921146953405018,,,,,,,,,,,,,,,1.0,1.7921146953405018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_1017c,inter_sentential_v2,362,parser_full_text,1,2.7624309392265194,1.0,2.7624309392265194,,,,,,,,,1.0,2.7624309392265194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_1017f,inter_sentential_v2,305,parser_full_text,5,16.393442622950822,1.0,3.278688524590164,1.0,3.278688524590164,,,,,,,1.0,3.278688524590164,3.0,9.836065573770492,1.0,3.278688524590164,1.0,3.278688524590164,,,,,,,1.0,3.278688524590164,1.0,3.278688524590164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_1017g,inter_sentential_v2,555,parser_full_text,1,1.8018018018018018,,,1.0,1.8018018018018018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.8018018018018018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_1017h,inter_sentential_v2,547,parser_full_text,5,9.140767824497258,2.0,3.656307129798903,1.0,1.8281535648994516,,,,,1.0,1.8281535648994516,,,2.0,3.656307129798903,,,,,,,,,1.0,1.8281535648994516,,,,,,,1.0,1.8281535648994516,,,,,,,,,,,,,,,1.0,1.8281535648994516,1.0,1.8281535648994516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_1017i,inter_sentential_v2,560,parser_full_text,1,1.7857142857142856,1.0,1.7857142857142856,,,,,,,,,1.0,1.7857142857142856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_1017j,inter_sentential_v2,390,parser_full_text,3,7.6923076923076925,3.0,7.6923076923076925,,,,,,,1.0,2.5641025641025643,2.0,5.128205128205129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_1017k,inter_sentential_v2,627,parser_full_text,3,4.784688995215311,1.0,1.594896331738437,,,,,,,,,1.0,1.594896331738437,2.0,3.189792663476874,,,1.0,1.594896331738437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.594896331738437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_1017m,inter_sentential_v2,282,parser_full_text,1,3.5460992907801416,,,,,,,,,,,,,1.0,3.5460992907801416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.5460992907801416,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_1017n,inter_sentential_v2,562,parser_full_text,3,5.338078291814947,2.0,3.558718861209964,1.0,1.779359430604982,,,,,,,2.0,3.558718861209964,,,,,,,,,,,,,,,1.0,1.779359430604982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_1017o,inter_sentential_v2,473,parser_full_text,3,6.342494714587738,,,1.0,2.1141649048625792,,,,,,,,,2.0,4.2283298097251585,,,,,,,,,1.0,2.1141649048625792,2.0,4.2283298097251585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_1017p,inter_sentential_v2,294,parser_full_text,1,3.401360544217687,,,1.0,3.401360544217687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.401360544217687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_1017q,inter_sentential_v2,377,parser_full_text,2,5.305039787798409,1.0,2.6525198938992043,,,,,,,1.0,2.6525198938992043,,,1.0,2.6525198938992043,,,,,,,,,,,,,,,,,,,1.0,2.6525198938992043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_1017t,inter_sentential_v2,418,parser_full_text,1,2.3923444976076556,1.0,2.3923444976076556,,,,,,,,,1.0,2.3923444976076556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_1017u,inter_sentential_v2,271,parser_full_text,1,3.6900369003690034,1.0,3.6900369003690034,,,,,,,,,1.0,3.6900369003690034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_1018a,inter_sentential_v2,535,parser_full_text,3,5.607476635514018,2.0,3.7383177570093458,1.0,1.8691588785046729,,,,,2.0,3.7383177570093458,,,,,,,,,,,,,1.0,1.8691588785046729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_1018b,inter_sentential_v2,347,parser_full_text,1,2.881844380403458,1.0,2.881844380403458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.881844380403458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_1018c,inter_sentential_v2,460,parser_full_text,4,8.695652173913043,,,2.0,4.3478260869565215,,,1.0,2.1739130434782608,,,,,2.0,4.3478260869565215,,,,,1.0,2.1739130434782608,,,,,1.0,2.1739130434782608,,,,,,,,,,,,,1.0,2.1739130434782608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_1018d,inter_sentential_v2,305,parser_full_text,2,6.557377049180328,,,,,,,,,,,,,2.0,6.557377049180328,2.0,6.557377049180328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_1018e,inter_sentential_v2,490,parser_full_text,8,16.3265306122449,6.0,12.244897959183673,1.0,2.0408163265306123,,,,,3.0,6.122448979591836,3.0,6.122448979591836,1.0,2.0408163265306123,,,1.0,2.0408163265306123,,,,,,,,,,,,,,,,,,,,,1.0,2.0408163265306123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_1019a,inter_sentential_v2,500,parser_full_text,7,14.0,5.0,10.0,,,,,,,4.0,8.0,,,2.0,4.0,,,1.0,2.0,,,,,,,1.0,2.0,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_1019b,inter_sentential_v2,386,parser_full_text,4,10.362694300518134,4.0,10.362694300518134,,,,,,,2.0,5.181347150259067,2.0,5.181347150259067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_1019d,inter_sentential_v2,718,parser_full_text,6,8.356545961002785,1.0,1.392757660167131,,,,,,,,,1.0,1.392757660167131,5.0,6.963788300835654,1.0,1.392757660167131,,,,,,,,,,,,,,,,,1.0,1.392757660167131,,,,,,,,,2.0,2.785515320334262,,,,,,,,,1.0,1.392757660167131,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_1019e,inter_sentential_v2,479,parser_full_text,6,12.526096033402924,3.0,6.263048016701462,,,,,,,1.0,2.08768267223382,1.0,2.08768267223382,3.0,6.263048016701462,1.0,2.08768267223382,,,,,1.0,2.08768267223382,,,,,,,,,,,1.0,2.08768267223382,,,,,,,,,1.0,2.08768267223382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_1019g,inter_sentential_v2,294,parser_full_text,2,6.802721088435374,2.0,6.802721088435374,,,,,,,,,2.0,6.802721088435374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_1019h,inter_sentential_v2,303,parser_full_text,1,3.3003300330033003,,,,,,,,,,,,,1.0,3.3003300330033003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.3003300330033003,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_1019i,inter_sentential_v2,201,parser_full_text,1,4.975124378109452,,,,,,,,,,,,,1.0,4.975124378109452,1.0,4.975124378109452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_1019k,inter_sentential_v2,333,parser_full_text,1,3.003003003003003,1.0,3.003003003003003,,,,,,,,,1.0,3.003003003003003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_1019l,inter_sentential_v2,329,parser_full_text,2,6.079027355623101,2.0,6.079027355623101,,,,,,,1.0,3.0395136778115504,1.0,3.0395136778115504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_1019m,inter_sentential_v2,532,parser_full_text,3,5.639097744360902,3.0,5.639097744360902,,,,,,,1.0,1.8796992481203008,2.0,3.7593984962406015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
