text_id,analysis_level,word_count_text,word_count_source,detected_cases_raw,detected_cases_per_1000,macro_enhancement_raw,macro_enhancement_per_1000,intersent_enh_spatio_temporal_simple_following_raw,intersent_enh_spatio_temporal_simple_following_per_1000,macro_extension_raw,macro_extension_per_1000,intersent_ext_adv_raw,intersent_ext_adv_per_1000,intersent_enh_caus_general_raw,intersent_enh_caus_general_per_1000,intersent_enh_spatio_temporal_simple_concl_raw,intersent_enh_spatio_temporal_simple_concl_per_1000,intersent_enh_spatio_temporal_simple_sim_raw,intersent_enh_spatio_temporal_simple_sim_per_1000,intersent_enh_caus_conc_raw,intersent_enh_caus_conc_per_1000,intersent_enh_spatio_temporal_complex_interrupted_raw,intersent_enh_spatio_temporal_complex_interrupted_per_1000,intersent_ext_add_positive_raw,intersent_ext_add_positive_per_1000,intersent_enh_caus_reason_raw,intersent_enh_caus_reason_per_1000,intersent_enh_caus_cond_positive_raw,intersent_enh_caus_cond_positive_per_1000,macro_elaboration_raw,macro_elaboration_per_1000,intersent_elab_appositive_raw,intersent_elab_appositive_per_1000,intersent_enh_spatio_temporal_complex_repetitive_raw,intersent_enh_spatio_temporal_complex_repetitive_per_1000,intersent_enh_caus_cond_negative_raw,intersent_enh_caus_cond_negative_per_1000,intersent_enh_spatio_temporal_complex_punctiliar_raw,intersent_enh_spatio_temporal_complex_punctiliar_per_1000,intersent_elab_clar_corrective_raw,intersent_elab_clar_corrective_per_1000,intersent_elab_clar_sum_raw,intersent_elab_clar_sum_per_1000,intersent_ext_var_repl_raw,intersent_ext_var_repl_per_1000,intersent_enh_spatio_temporal_complex_specific_raw,intersent_enh_spatio_temporal_complex_specific_per_1000,intersent_enh_spatio_temporal_complex_durative_raw,intersent_enh_spatio_temporal_complex_durative_per_1000,intersent_enh_caus_result_raw,intersent_enh_caus_result_per_1000,intersent_ext_var_alt_raw,intersent_ext_var_alt_per_1000,intersent_enh_spatio_temporal_complex_immediate_raw,intersent_enh_spatio_temporal_complex_immediate_per_1000,intersent_enh_spatio_temporal_simple_preceding_raw,intersent_enh_spatio_temporal_simple_preceding_per_1000,intersent_enh_manner_means_raw,intersent_enh_manner_means_per_1000,intersent_elab_clar_verif_raw,intersent_elab_clar_verif_per_1000,intersent_enh_caus_purpose_raw,intersent_enh_caus_purpose_per_1000,intersent_ext_add_negative_raw,intersent_ext_add_negative_per_1000,intersent_enh_spatio_temporal_complex_terminal_raw,intersent_enh_spatio_temporal_complex_terminal_per_1000,intersent_elab_exemp_raw,intersent_elab_exemp_per_1000,intersent_elab_clar_dismissive_raw,intersent_elab_clar_dismissive_per_1000,intersent_ext_var_subtr_raw,intersent_ext_var_subtr_per_1000,intersent_elab_clar_particularizing_raw,intersent_elab_clar_particularizing_per_1000,intersent_elab_clar_distractive_raw,intersent_elab_clar_distractive_per_1000,intersent_enh_matter_negative_raw,intersent_enh_matter_negative_per_1000
es_wr_a1_42_6_3_ecj,inter_sentential_v2,273,parser_full_text,1,3.663003663003663,1.0,3.663003663003663,,,,,,,,,,,,,,,,,,,,,1.0,3.663003663003663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_a1_42_7_3_jhs,inter_sentential_v2,278,parser_full_text,3,10.79136690647482,1.0,3.5971223021582737,1.0,3.5971223021582737,2.0,7.194244604316547,2.0,7.194244604316547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_a1_49_3_14_mtl,inter_sentential_v2,388,parser_full_text,2,5.154639175257732,2.0,5.154639175257732,2.0,5.154639175257732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_a1_52_14_14_ihc,inter_sentential_v2,406,parser_full_text,3,7.389162561576354,,,,,2.0,4.926108374384237,2.0,4.926108374384237,,,,,,,,,,,,,,,,,1.0,2.4630541871921183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.4630541871921183,,,,,,,,,,,,,,,,,,
es_wr_a1_52_5_14_jmff,inter_sentential_v2,407,parser_full_text,2,4.914004914004914,2.0,4.914004914004914,2.0,4.914004914004914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_a1_58_4_14_jl,inter_sentential_v2,275,parser_full_text,1,3.6363636363636362,1.0,3.6363636363636362,1.0,3.6363636363636362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_a1_60_10_14_jams,inter_sentential_v2,287,parser_full_text,2,6.968641114982578,1.0,3.484320557491289,1.0,3.484320557491289,1.0,3.484320557491289,1.0,3.484320557491289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_a1_60_7_14_jgm,inter_sentential_v2,372,parser_full_text,5,13.440860215053764,4.0,10.752688172043012,4.0,10.752688172043012,1.0,2.688172043010753,1.0,2.688172043010753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_a2_12_6_13_asbd,inter_sentential_v2,279,parser_full_text,2,7.168458781362007,2.0,7.168458781362007,1.0,3.5842293906810037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.5842293906810037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_a2_12_6_13_slc,inter_sentential_v2,311,parser_full_text,1,3.215434083601286,1.0,3.215434083601286,,,,,,,,,1.0,3.215434083601286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_a2_12_8_13_agm,inter_sentential_v2,345,parser_full_text,1,2.898550724637681,,,,,1.0,2.898550724637681,1.0,2.898550724637681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_a2_12_8_13_arm,inter_sentential_v2,293,parser_full_text,1,3.4129692832764507,,,,,1.0,3.4129692832764507,1.0,3.4129692832764507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_a2_12_8_13_ldd,inter_sentential_v2,328,parser_full_text,2,6.097560975609756,2.0,6.097560975609756,1.0,3.048780487804878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.048780487804878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_a2_12_9_13_mml,inter_sentential_v2,263,parser_full_text,2,7.604562737642586,2.0,7.604562737642586,1.0,3.802281368821293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.802281368821293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_a2_13_10_13_fng,inter_sentential_v2,336,parser_full_text,2,5.952380952380952,2.0,5.952380952380952,2.0,5.952380952380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_a2_13_10_13_prg,inter_sentential_v2,328,parser_full_text,6,18.29268292682927,6.0,18.29268292682927,5.0,15.24390243902439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.048780487804878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_a2_13_11_13_lhm,inter_sentential_v2,360,parser_full_text,1,2.7777777777777777,1.0,2.7777777777777777,1.0,2.7777777777777777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_a2_13_7_13_arl,inter_sentential_v2,290,parser_full_text,3,10.344827586206897,3.0,10.344827586206897,1.0,3.4482758620689653,,,,,,,1.0,3.4482758620689653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.4482758620689653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_a2_13_7_13_cav,inter_sentential_v2,279,parser_full_text,1,3.5842293906810037,1.0,3.5842293906810037,1.0,3.5842293906810037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_a2_13_7_13_mh,inter_sentential_v2,237,parser_full_text,1,4.219409282700422,1.0,4.219409282700422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4.219409282700422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_a2_13_7_13_slr,inter_sentential_v2,320,parser_full_text,3,9.375,2.0,6.25,1.0,3.125,1.0,3.125,1.0,3.125,,,1.0,3.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_a2_13_8_13_jpa,inter_sentential_v2,329,parser_full_text,1,3.0395136778115504,1.0,3.0395136778115504,1.0,3.0395136778115504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_a2_13_8_13_mrc,inter_sentential_v2,385,parser_full_text,3,7.792207792207792,2.0,5.194805194805195,1.0,2.5974025974025974,1.0,2.5974025974025974,1.0,2.5974025974025974,,,1.0,2.5974025974025974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_a2_13_9_13_cgp,inter_sentential_v2,305,parser_full_text,2,6.557377049180328,2.0,6.557377049180328,2.0,6.557377049180328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_a2_13_9_13_dre,inter_sentential_v2,307,parser_full_text,2,6.514657980456026,2.0,6.514657980456026,1.0,3.257328990228013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.257328990228013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_a2_13_9_13_inc,inter_sentential_v2,367,parser_full_text,1,2.7247956403269753,1.0,2.7247956403269753,1.0,2.7247956403269753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_a2_13_9_13_pol,inter_sentential_v2,322,parser_full_text,1,3.105590062111801,1.0,3.105590062111801,,,,,,,,,1.0,3.105590062111801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_a2_14_10_13_clv,inter_sentential_v2,342,parser_full_text,1,2.923976608187134,1.0,2.923976608187134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.923976608187134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_a2_14_10_13_eja,inter_sentential_v2,285,parser_full_text,1,3.5087719298245617,,,,,1.0,3.5087719298245617,1.0,3.5087719298245617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_a2_14_10_13_imm,inter_sentential_v2,349,parser_full_text,3,8.595988538681949,3.0,8.595988538681949,2.0,5.730659025787966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.865329512893983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_a2_14_11_13_cfr,inter_sentential_v2,309,parser_full_text,3,9.70873786407767,3.0,9.70873786407767,1.0,3.236245954692557,,,,,,,1.0,3.236245954692557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.236245954692557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_a2_14_11_13_k,inter_sentential_v2,313,parser_full_text,4,12.779552715654951,4.0,12.779552715654951,3.0,9.584664536741213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.1948881789137378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_a2_14_11_13_sgg,inter_sentential_v2,374,parser_full_text,2,5.347593582887701,,,,,2.0,5.347593582887701,2.0,5.347593582887701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_a2_14_5_13_fpc,inter_sentential_v2,333,parser_full_text,1,3.003003003003003,1.0,3.003003003003003,,,,,,,,,,,,,,,,,,,,,1.0,3.003003003003003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_a2_14_5_13_mjrt,inter_sentential_v2,318,parser_full_text,2,6.289308176100629,1.0,3.1446540880503147,,,1.0,3.1446540880503147,1.0,3.1446540880503147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.1446540880503147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_a2_14_5_13_reo,inter_sentential_v2,261,parser_full_text,2,7.662835249042145,2.0,7.662835249042145,,,,,,,,,1.0,3.8314176245210727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.8314176245210727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_a2_14_6_13_dgs,inter_sentential_v2,418,parser_full_text,3,7.177033492822967,2.0,4.784688995215311,1.0,2.3923444976076556,1.0,2.3923444976076556,1.0,2.3923444976076556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.3923444976076556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_a2_14_6_13_jmc,inter_sentential_v2,292,parser_full_text,1,3.4246575342465753,1.0,3.4246575342465753,1.0,3.4246575342465753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_a2_14_7_13_jmr,inter_sentential_v2,304,parser_full_text,1,3.289473684210526,1.0,3.289473684210526,,,,,,,,,,,,,1.0,3.289473684210526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_a2_14_7_13_rgc,inter_sentential_v2,294,parser_full_text,2,6.802721088435374,2.0,6.802721088435374,1.0,3.401360544217687,,,,,,,1.0,3.401360544217687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_a2_14_8_13_alj,inter_sentential_v2,280,parser_full_text,1,3.571428571428571,1.0,3.571428571428571,1.0,3.571428571428571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_a2_14_8_13_ammc,inter_sentential_v2,278,parser_full_text,3,10.79136690647482,3.0,10.79136690647482,1.0,3.5971223021582737,,,,,,,1.0,3.5971223021582737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.5971223021582737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_a2_14_8_13_dsv,inter_sentential_v2,329,parser_full_text,1,3.0395136778115504,,,,,1.0,3.0395136778115504,1.0,3.0395136778115504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_a2_14_8_13_macm,inter_sentential_v2,369,parser_full_text,2,5.420054200542006,1.0,2.710027100271003,,,1.0,2.710027100271003,1.0,2.710027100271003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.710027100271003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_a2_14_8_13_mfs,inter_sentential_v2,340,parser_full_text,3,8.823529411764707,3.0,8.823529411764707,3.0,8.823529411764707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_a2_14_8_13_pfg,inter_sentential_v2,266,parser_full_text,1,3.7593984962406015,1.0,3.7593984962406015,1.0,3.7593984962406015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_a2_14_9_13_aqc,inter_sentential_v2,269,parser_full_text,1,3.717472118959108,1.0,3.717472118959108,1.0,3.717472118959108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_a2_14_9_13_cna,inter_sentential_v2,285,parser_full_text,2,7.017543859649123,1.0,3.5087719298245617,,,1.0,3.5087719298245617,1.0,3.5087719298245617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.5087719298245617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_a2_14_9_13_lgg,inter_sentential_v2,305,parser_full_text,2,6.557377049180328,2.0,6.557377049180328,2.0,6.557377049180328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_a2_14_9_13_zra,inter_sentential_v2,349,parser_full_text,1,2.865329512893983,1.0,2.865329512893983,1.0,2.865329512893983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_a2_15_10_13_drg,inter_sentential_v2,316,parser_full_text,1,3.1645569620253164,1.0,3.1645569620253164,1.0,3.1645569620253164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_a2_15_10_13_jmlc,inter_sentential_v2,340,parser_full_text,4,11.76470588235294,4.0,11.76470588235294,2.0,5.88235294117647,,,,,,,1.0,2.941176470588235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.941176470588235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_a2_15_12_13_bma,inter_sentential_v2,304,parser_full_text,1,3.289473684210526,1.0,3.289473684210526,1.0,3.289473684210526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_a2_15_12_13_crg,inter_sentential_v2,288,parser_full_text,2,6.944444444444444,2.0,6.944444444444444,1.0,3.472222222222222,,,,,,,1.0,3.472222222222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_a2_15_12_13_lan,inter_sentential_v2,335,parser_full_text,2,5.970149253731344,2.0,5.970149253731344,,,,,,,1.0,2.985074626865672,1.0,2.985074626865672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_a2_15_13_3_egl,inter_sentential_v2,429,parser_full_text,4,9.324009324009324,2.0,4.662004662004662,1.0,2.331002331002331,2.0,4.662004662004662,1.0,2.331002331002331,,,1.0,2.331002331002331,,,,,,,1.0,2.331002331002331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_a2_15_3_13_lfs,inter_sentential_v2,354,parser_full_text,1,2.824858757062147,1.0,2.824858757062147,,,,,,,,,,,,,,,,,,,1.0,2.824858757062147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_a2_15_7_13_mmq,inter_sentential_v2,336,parser_full_text,3,8.928571428571429,1.0,2.976190476190476,,,2.0,5.952380952380952,2.0,5.952380952380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.976190476190476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_a2_15_7_13_rlm,inter_sentential_v2,358,parser_full_text,1,2.793296089385475,1.0,2.793296089385475,,,,,,,,,1.0,2.793296089385475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_a2_15_7_13_sac,inter_sentential_v2,389,parser_full_text,3,7.712082262210797,2.0,5.141388174807197,2.0,5.141388174807197,1.0,2.5706940874035986,1.0,2.5706940874035986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_a2_15_8_13_dga,inter_sentential_v2,286,parser_full_text,2,6.993006993006993,2.0,6.993006993006993,2.0,6.993006993006993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_a2_15_8_13_elb,inter_sentential_v2,329,parser_full_text,2,6.079027355623101,2.0,6.079027355623101,1.0,3.0395136778115504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0395136778115504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_a2_15_9_13_anm,inter_sentential_v2,361,parser_full_text,2,5.54016620498615,2.0,5.54016620498615,2.0,5.54016620498615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_a2_15_9_13_dci,inter_sentential_v2,393,parser_full_text,5,12.72264631043257,4.0,10.178117048346056,2.0,5.089058524173028,1.0,2.544529262086514,1.0,2.544529262086514,2.0,5.089058524173028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_a2_15_9_13_emb,inter_sentential_v2,290,parser_full_text,1,3.4482758620689653,1.0,3.4482758620689653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.4482758620689653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_a2_15_9_13_ipt,inter_sentential_v2,337,parser_full_text,1,2.967359050445104,1.0,2.967359050445104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.967359050445104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_a2_15_9_13_jahn,inter_sentential_v2,347,parser_full_text,1,2.881844380403458,1.0,2.881844380403458,1.0,2.881844380403458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_a2_15_9_13_jdm,inter_sentential_v2,282,parser_full_text,2,7.092198581560283,2.0,7.092198581560283,1.0,3.5460992907801416,,,,,,,1.0,3.5460992907801416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_a2_15_9_13_jsl,inter_sentential_v2,368,parser_full_text,3,8.152173913043478,2.0,5.434782608695652,1.0,2.717391304347826,1.0,2.717391304347826,1.0,2.717391304347826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.717391304347826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_a2_15_9_13_mc,inter_sentential_v2,322,parser_full_text,2,6.211180124223602,2.0,6.211180124223602,,,,,,,1.0,3.105590062111801,1.0,3.105590062111801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_a2_15_9_13_mgr,inter_sentential_v2,317,parser_full_text,1,3.1545741324921135,1.0,3.1545741324921135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.1545741324921135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_a2_15_9_13_rpv,inter_sentential_v2,343,parser_full_text,3,8.746355685131196,3.0,8.746355685131196,1.0,2.9154518950437316,,,,,,,2.0,5.830903790087463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_a2_15_9_13_rrm,inter_sentential_v2,290,parser_full_text,3,10.344827586206897,3.0,10.344827586206897,3.0,10.344827586206897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_a2_15_9_13_sga,inter_sentential_v2,356,parser_full_text,4,11.235955056179774,3.0,8.426966292134832,2.0,5.617977528089887,1.0,2.8089887640449436,1.0,2.8089887640449436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.8089887640449436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_a2_15_9_13_tpm,inter_sentential_v2,357,parser_full_text,1,2.8011204481792715,,,,,1.0,2.8011204481792715,1.0,2.8011204481792715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_a2_16_10_13_cgd,inter_sentential_v2,314,parser_full_text,1,3.1847133757961785,1.0,3.1847133757961785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.1847133757961785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_a2_16_10_13_ipd,inter_sentential_v2,346,parser_full_text,1,2.890173410404624,1.0,2.890173410404624,,,,,,,,,1.0,2.890173410404624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_a2_16_10_13_jm,inter_sentential_v2,299,parser_full_text,1,3.3444816053511706,1.0,3.3444816053511706,1.0,3.3444816053511706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_a2_16_10_13_lgc,inter_sentential_v2,388,parser_full_text,1,2.577319587628866,1.0,2.577319587628866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.577319587628866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_a2_16_10_13_smr,inter_sentential_v2,351,parser_full_text,1,2.849002849002849,1.0,2.849002849002849,1.0,2.849002849002849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_a2_16_10_13_stm,inter_sentential_v2,434,parser_full_text,2,4.608294930875576,1.0,2.304147465437788,1.0,2.304147465437788,1.0,2.304147465437788,1.0,2.304147465437788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_a2_16_10_13_val,inter_sentential_v2,320,parser_full_text,1,3.125,1.0,3.125,1.0,3.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_a2_16_10_13_vmre,inter_sentential_v2,364,parser_full_text,1,2.7472527472527473,1.0,2.7472527472527473,1.0,2.7472527472527473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_a2_16_12_13_als,inter_sentential_v2,289,parser_full_text,3,10.380622837370241,3.0,10.380622837370241,2.0,6.920415224913495,,,,,,,,,,,1.0,3.4602076124567476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
