text_id,detected_item,n_cases
cz_wr_c1_19_14_14_vaz,so,1
cz_wr_c1_19_14_14_vaz,then,1
cz_wr_c1_20_10_14_bv,but,1
cz_wr_c1_20_10_14_bv,first,1
cz_wr_c1_20_10_14_bv,in the end,1
cz_wr_c1_24_14_14_as,first,1
cz_wr_c1_33_16_14_sr,then,1
cz_wr_c1_33_30_14_jp,after,1
cz_wr_c1_33_30_14_jp,so,1
cz_wr_c1_38_28_14_jp,so,1
cz_wr_c1_38_28_14_jp,then,1
cz_wr_c1_44_32_14_lm,after a while,1
cz_wr_c1_44_32_14_lm,but,1
cz_wr_c1_44_32_14_lm,however,2
cz_wr_c1_44_32_14_lm,then,1
cz_wr_c1_47_37_14_tch,after a while,1
cz_wr_c1_47_37_14_tch,further,1
cz_wr_c1_47_37_14_tch,unfortunately,1
cz_wr_c2_19_11_14_aa,however,1
cz_wr_c2_19_11_14_aa,so,1
cz_wr_c2_19_12.5_14_vk,in the end,1
cz_wr_c2_19_12.5_14_vk,ultimately,1
cz_wr_c2_19_12.5_14_vk,unfortunately,1
cz_wr_c2_21_15_14_af,after,2
cz_wr_c2_21_15_14_af,once,2
cz_wr_c2_21_15_14_af,since,1
cz_wr_c2_21_15_14_af,while,2
cz_wr_c2_23_15_14_ks,after,2
cz_wr_c2_23_15_14_ks,after a while,1
cz_wr_c2_23_15_14_ks,subsequently,1
cz_wr_c2_23_17_14_pl,however,1
cz_wr_c2_23_17_14_pl,instead,1
cz_wr_c2_23_17_14_pl,while,1
cz_wr_c2_23_19_14_vz,after,1
cz_wr_c2_23_19_14_vz,because,1
cz_wr_c2_23_19_14_vz,while,1
cz_wr_c2_24_13_14_mv,after,1
cz_wr_c2_24_13_14_mv,however,1
cz_wr_c2_24_15_14_sv,after,1
cz_wr_c2_24_15_14_sv,first,1
cz_wr_c2_24_15_14_sv,then,1
cz_wr_c2_24_15_14_sv,while,1
cz_wr_c2_24_17_14_tr,however,1
cz_wr_c2_24_20_14_vr,after,2
cz_wr_c2_25_17_14_ss,after,1
cz_wr_c2_25_17_14_ss,first,1
cz_wr_c2_25_17_14_ss,then,1
cz_wr_c2_26_17_14_ks,unfortunately,1
cz_wr_c2_27_23_14_vj,however,1
cz_wr_c2_27_23_14_vj,instead,2
cz_wr_c2_27_23_14_vj,unfortunately,1
cz_wr_c2_38_20_14_tt,so,1
cz_wr_c2_43_31_14_jm,so,2
de_wr_b1_19_11_13_rn,afterwards,1
de_wr_b1_19_11_13_rn,then,1
de_wr_b1_21_12_13_se,after all,1
de_wr_b1_21_12_13_se,later,1
de_wr_b1_21_12_13_se,while,1
de_wr_b1_22_11_13_ls,while,1
de_wr_b1_22_15_13_lf,but,2
de_wr_b1_22_15_13_lf,so,1
de_wr_b1_22_15_13_lf,yet,1
de_wr_b1_24_16_14_mw,after,1
de_wr_b1_26_13_13_tm,but,1
de_wr_b1_26_13_13_tm,in the morning,1
de_wr_b1_26_13_13_tm,while,1
de_wr_b1_33_10_14_jr,after,1
de_wr_b1_33_10_14_jr,finally,1
de_wr_b2_18_10_14_pm,afterwards,1
de_wr_b2_18_10_14_pm,meanwhile,1
de_wr_b2_18_10_14_pm,so,1
de_wr_b2_18_10_14_pm,unfortunately,1
de_wr_b2_18_16_14_ln,after,2
de_wr_b2_18_9_14_tb,after,1
de_wr_b2_18_9_14_tb,so,2
de_wr_b2_19_10_14_al,while,1
de_wr_b2_19_10_14_alk,after,1
de_wr_b2_19_10_14_alk,meanwhile,1
de_wr_b2_19_10_14_alk,while,1
de_wr_b2_19_10_14_ar,first,1
de_wr_b2_19_10_14_ar,nevertheless,1
de_wr_b2_19_10_14_ar,throughout,1
de_wr_b2_19_10_14_ea,after,2
de_wr_b2_19_10_14_ea,in that,1
de_wr_b2_19_10_14_ea,later,1
de_wr_b2_19_10_14_ea,so,4
de_wr_b2_19_10_14_ea,that is,1
de_wr_b2_19_10_14_ea,while,2
de_wr_b2_19_10_14_lg,after,1
de_wr_b2_19_10_14_vj,but,1
de_wr_b2_19_10_14_vj,so,3
de_wr_b2_19_11_13_ks,but,1
de_wr_b2_19_11_14_gd,afterwards,1
de_wr_b2_19_11_14_gd,finally,1
de_wr_b2_19_11_14_gd,while,1
de_wr_b2_19_9_13_ia,after,1
de_wr_b2_19_9_13_ia,after a while,1
de_wr_b2_19_9_13_ia,however,2
de_wr_b2_19_9_13_ia,the next day,1
de_wr_b2_19_9_13_ia,therefore,1
de_wr_b2_19_9_13_ia,while,1
de_wr_b2_20_10.5_13_gd,but,2
de_wr_b2_20_10.5_13_gd,so,1
de_wr_b2_20_10.5_13_gd,then,1
de_wr_b2_20_10.5_14_ad,after,2
de_wr_b2_20_10.5_14_ad,while,2
de_wr_b2_20_10_13_mg,afterwards,1
de_wr_b2_20_10_13_mg,then,1
de_wr_b2_20_10_14_sa,but,1
de_wr_b2_20_10_14_sa,then,2
de_wr_b2_20_12_13_at,therefore,1
de_wr_b2_20_12_13_lh,as a consequence,1
de_wr_b2_20_12_13_lh,finally,1
de_wr_b2_20_12_13_lh,unfortunately,1
de_wr_b2_20_12_13_vk,in the morning,1
de_wr_b2_20_12_13_vk,or,1
de_wr_b2_20_12_13_vk,since,2
de_wr_b2_20_12_13_vk,while,1
de_wr_b2_20_12_14_ck,so,1
de_wr_b2_20_12_14_eb,while,3
de_wr_b2_20_13_14_cf,but,3
de_wr_b2_20_13_14_cf,immediately,1
de_wr_b2_20_13_14_cf,next,3
de_wr_b2_20_13_14_cf,so,1
de_wr_b2_20_13_14_sc,again,1
de_wr_b2_20_13_14_sc,then,1
de_wr_b2_20_16_14_pc,after,2
de_wr_b2_20_16_14_pc,but,1
de_wr_b2_20_16_14_pc,first,1
de_wr_b2_20_16_14_pc,while,1
de_wr_b2_20_8_13_ja,after,1
de_wr_b2_20_9_13_lr,but,1
de_wr_b2_20_9_13_lr,finally,1
de_wr_b2_20_9_13_lr,unfortunately,1
de_wr_b2_21_11_13_js,later,1
de_wr_b2_21_11_13_js,then,1
de_wr_b2_21_11_14_ng,after,1
de_wr_b2_21_11_14_ng,before,1
de_wr_b2_21_11_14_ng,meanwhile,1
de_wr_b2_21_11_14_ng,next,1
de_wr_b2_21_11_14_ng,while,4
de_wr_b2_21_13_13_ck,after,2
de_wr_b2_21_13_14_ds,afterwards,1
de_wr_b2_21_13_14_ds,but,1
de_wr_b2_21_13_14_ds,finally,1
de_wr_b2_21_13_14_ds,without,1
de_wr_b2_21_13_14_ts,once,1
de_wr_b2_21_13_14_ts,thus,1
de_wr_b2_21_19_14_ns,after a while,1
de_wr_b2_21_19_14_ns,but,1
de_wr_b2_21_19_14_ns,finally,1
de_wr_b2_21_19_14_ns,first,1
de_wr_b2_21_19_14_ns,in fact,1
de_wr_b2_21_8_13_ls,in the morning,1
de_wr_b2_21_9_14_ar,after,1
de_wr_b2_21_9_14_ar,so,1
de_wr_b2_21_9_14_ar,then,2
de_wr_b2_22_11_13_jm,but,1
de_wr_b2_22_11_13_jm,so,2
de_wr_b2_22_11_14_ak,as a consequence,1
de_wr_b2_22_11_14_ak,but,1
de_wr_b2_22_11_14_ak,once more,1
de_wr_b2_22_11_14_ak,so,1
de_wr_b2_22_13.5_14_ps,after,1
de_wr_b2_22_13.5_14_ps,at last,1
de_wr_b2_22_13.5_14_ps,first,1
de_wr_b2_22_13.5_14_ps,then,1
de_wr_b2_22_15_14_lso,in the end,1
de_wr_b2_23_12_13_am,all day,1
de_wr_b2_23_12_13_am,but,2
de_wr_b2_23_12_13_am,so,2
de_wr_b2_23_12_13_sa,finally,1
de_wr_b2_23_12_13_sa,in the morning,1
de_wr_b2_23_12_13_sa,later,1
de_wr_b2_23_12_13_sa,nevertheless,1
de_wr_b2_23_12_13_sa,so,1
de_wr_b2_23_12_13_sa,while,1
de_wr_b2_23_14_14_ct,after,1
de_wr_b2_23_14_14_ct,as a result,1
de_wr_b2_23_14_14_ct,since,2
de_wr_b2_23_14_14_gz,since,1
de_wr_b2_23_16_14_aq,after a while,1
de_wr_b2_23_16_14_aq,however,1
de_wr_b2_23_16_14_ls,after,1
de_wr_b2_23_16_14_ls,again,1
de_wr_b2_23_16_14_ls,next,1
de_wr_b2_23_21_13_lb,but,1
de_wr_b2_23_21_13_lb,first,1
de_wr_b2_23_21_13_lb,so,1
de_wr_b2_23_21_13_lb,then,1
de_wr_b2_23_21_13_lb,while,1
de_wr_b2_24_11_13_lt,in the morning,1
de_wr_b2_24_17_13_rs,finally,1
de_wr_b2_24_17_13_rs,so,1
de_wr_b2_24_17_13_rs,still,1
de_wr_b2_25_14_13_gp,nevertheless,1
de_wr_b2_25_14_13_gp,without,1
de_wr_b2_25_19_14_arb,after,1
de_wr_b2_25_19_14_arb,but,2
de_wr_b2_26_12_13_ss,so,1
de_wr_b2_26_12_13_ss,then,1
de_wr_b2_27_16_13_kk,after a while,2
de_wr_b2_27_16_13_kk,but,3
de_wr_b2_27_16_13_kk,so,1
de_wr_b2_27_16_13_kk,while,1
de_wr_b2_29_20_14_er,due to,1
de_wr_b2_29_20_14_er,further,1
de_wr_b2_29_20_14_er,furthermore,1
de_wr_b2_31_12_14_pl,finally,1
de_wr_b2_31_12_14_pl,so,2
de_wr_b2_31_12_14_pl,that is,1
de_wr_b2_31_12_14_pl,while,1
de_wr_b2_52_11_13_re,so,1
de_wr_b2_52_11_13_re,the next day,1
de_wr_b2_52_11_13_re,unfortunately,1
de_wr_c1_17_8.5_14_ak,finally,1
de_wr_c1_17_8.5_14_ak,however,1
de_wr_c1_18_10_14_hm,after,2
de_wr_c1_18_10_14_hm,in the end,1
de_wr_c1_18_10_14_hm,so,1
de_wr_c1_18_10_14_hm,then,1
de_wr_c1_18_11_14_ak,after,1
de_wr_c1_18_11_14_ak,however,1
de_wr_c1_18_11_14_jj,after,5
de_wr_c1_18_11_14_jj,afterwards,1
de_wr_c1_18_11_14_jj,then,3
de_wr_c1_19_10.5_13_ag,at least,1
de_wr_c1_19_10.5_13_ag,however,1
de_wr_c1_19_10.5_13_ag,in fact,1
de_wr_c1_19_10.5_13_ag,so that,1
de_wr_c1_19_10_13_cd,consequently,1
de_wr_c1_19_10_13_cd,in fact,1
de_wr_c1_19_10_13_cd,in the end,1
de_wr_c1_19_10_13_cd,lastly,1
de_wr_c1_19_10_13_cd,since,1
de_wr_c1_19_10_13_dt,after,1
de_wr_c1_19_10_13_dt,consequently,1
de_wr_c1_19_10_14_mw,after,1
de_wr_c1_19_10_14_mw,coincidentally,1
de_wr_c1_19_11_13_cg,once,1
de_wr_c1_19_11_13_cg,while,1
de_wr_c1_19_11_13_mp,after,2
de_wr_c1_19_11_13_mp,coincidentally,1
de_wr_c1_19_11_13_mp,neither,1
de_wr_c1_19_11_13_mp,so,1
de_wr_c1_19_11_13_mp,therefore,1
de_wr_c1_19_11_13_mp,yet,1
de_wr_c1_19_11_14_cs,after,1
de_wr_c1_19_11_14_cs,in that,1
