text_id,detected_item,n_cases
efcamdat_1026399,but,1
efcamdat_102645,maybe,1
efcamdat_102647,but,1
efcamdat_102647,for example,1
efcamdat_102648,then,1
efcamdat_102649,after,1
efcamdat_102650,after,1
efcamdat_1026506,finally,1
efcamdat_1026506,so,1
efcamdat_102655,however,1
efcamdat_1026578,if,1
efcamdat_1026657,anyway,1
efcamdat_102691,so,1
efcamdat_102694,in case,1
efcamdat_102697,also,1
efcamdat_102697,but,1
efcamdat_102699,furthermore,1
efcamdat_102718,finally,1
efcamdat_102719,besides,1
efcamdat_102720,if,1
efcamdat_102723,but,1
efcamdat_102723,unfortunately,1
efcamdat_102725,finally,1
efcamdat_102725,if,1
efcamdat_102730,however,1
efcamdat_102733,throughout,1
efcamdat_1027341,first,1
efcamdat_1027341,so,1
efcamdat_1027354,if,1
efcamdat_102736,however,1
efcamdat_102739,so,1
efcamdat_102740,after,1
efcamdat_102741,also,1
efcamdat_102741,first,1
efcamdat_102741,next,1
efcamdat_1027418,then,1
efcamdat_1027666,but,1
efcamdat_102778,maybe,1
efcamdat_102780,but,1
efcamdat_102788,because,1
efcamdat_102788,in addition,1
efcamdat_102789,furthermore,1
efcamdat_102789,however,1
efcamdat_102789,on the other hand,1
efcamdat_102790,if,1
efcamdat_1027913,but,1
efcamdat_102798,also,1
efcamdat_1028,because,1
efcamdat_1028,then,1
efcamdat_1028,unfortunately,1
efcamdat_102801,but,1
efcamdat_102802,but,1
efcamdat_102802,then,1
efcamdat_1028115,so,1
efcamdat_1028167,if,1
