text_id,macro_category,n_cases
efcamdat_102040,Extension,1
efcamdat_102041,Elaboration,1
efcamdat_1020521,Enhancement,1
efcamdat_1020524,Enhancement,4
efcamdat_102054,Enhancement,1
efcamdat_1020639,Enhancement,1
efcamdat_1020648,Enhancement,2
efcamdat_1020648,Extension,1
efcamdat_102084,Elaboration,1
efcamdat_1020866,Extension,1
efcamdat_102091,Enhancement,2
efcamdat_1020962,Enhancement,2
efcamdat_102097,Enhancement,1
efcamdat_102097,Extension,1
efcamdat_102100,Enhancement,3
efcamdat_102101,Enhancement,1
efcamdat_102102,Enhancement,2
efcamdat_102103,Enhancement,2
efcamdat_102105,Enhancement,3
efcamdat_1021195,Enhancement,1
efcamdat_1021461,Extension,2
efcamdat_102151,Enhancement,1
efcamdat_102153,Elaboration,1
efcamdat_102155,Extension,1
efcamdat_102156,Enhancement,1
efcamdat_102157,Enhancement,1
efcamdat_1021633,Extension,1
efcamdat_1021641,Enhancement,2
efcamdat_1021641,Extension,1
efcamdat_102166,Enhancement,1
efcamdat_102171,Enhancement,3
efcamdat_102175,Elaboration,2
efcamdat_102177,Elaboration,1
efcamdat_102180,Extension,1
efcamdat_102183,Enhancement,2
efcamdat_1021831,Enhancement,1
efcamdat_102196,Enhancement,1
efcamdat_102197,Enhancement,2
efcamdat_102197,Extension,1
efcamdat_102198,Enhancement,1
efcamdat_102203,Extension,1
efcamdat_102204,Elaboration,1
efcamdat_102205,Extension,1
efcamdat_102207,Extension,1
efcamdat_102208,Enhancement,1
efcamdat_102209,Elaboration,1
efcamdat_102209,Extension,1
efcamdat_1022093,Enhancement,2
efcamdat_102212,Enhancement,2
efcamdat_102214,Enhancement,1
efcamdat_102214,Extension,1
efcamdat_102215,Enhancement,3
efcamdat_102216,Enhancement,1
efcamdat_102216,Extension,1
efcamdat_102217,Enhancement,1
efcamdat_102219,Extension,1
efcamdat_102221,Enhancement,1
efcamdat_1022211,Enhancement,1
efcamdat_1022214,Enhancement,1
efcamdat_1022214,Extension,1
efcamdat_1022220,Enhancement,1
efcamdat_1022220,Extension,1
efcamdat_102223,Enhancement,1
efcamdat_102224,Enhancement,1
efcamdat_102224,Extension,1
efcamdat_1022247,Enhancement,1
efcamdat_102229,Elaboration,1
efcamdat_102232,Extension,1
efcamdat_102234,Enhancement,1
efcamdat_102237,Enhancement,1
efcamdat_102244,Elaboration,1
efcamdat_102244,Enhancement,1
efcamdat_102256,Enhancement,1
efcamdat_102266,Enhancement,1
efcamdat_102268,Elaboration,1
efcamdat_1022688,Extension,1
efcamdat_102271,Enhancement,1
efcamdat_102273,Enhancement,1
efcamdat_102274,Enhancement,1
efcamdat_102275,Enhancement,1
efcamdat_102277,Enhancement,1
efcamdat_102279,Enhancement,2
efcamdat_102280,Extension,1
efcamdat_102282,Extension,1
efcamdat_102288,Enhancement,1
efcamdat_102298,Enhancement,1
efcamdat_102303,Elaboration,1
efcamdat_102303,Extension,2
efcamdat_102304,Enhancement,1
efcamdat_102306,Enhancement,1
efcamdat_102311,Extension,1
efcamdat_102313,Elaboration,1
efcamdat_102313,Enhancement,1
efcamdat_102329,Extension,1
efcamdat_1023351,Extension,2
efcamdat_10236,Enhancement,1
efcamdat_1023685,Enhancement,1
efcamdat_10237,Enhancement,1
efcamdat_10237,Extension,1
efcamdat_1023720,Enhancement,1
efcamdat_1023720,Extension,2
efcamdat_1023753,Extension,1
efcamdat_102377,Extension,1
efcamdat_1023881,Enhancement,1
efcamdat_1023881,Extension,1
efcamdat_10239,Extension,3
efcamdat_102393,Enhancement,3
efcamdat_1023969,Enhancement,1
efcamdat_102398,Enhancement,1
efcamdat_102400,Enhancement,1
efcamdat_1024021,Extension,1
efcamdat_10241,Extension,1
efcamdat_102413,Enhancement,2
efcamdat_102418,Enhancement,1
efcamdat_102420,Enhancement,1
efcamdat_1024206,Enhancement,1
efcamdat_1024207,Enhancement,1
efcamdat_1024209,Enhancement,1
efcamdat_102421,Enhancement,1
efcamdat_1024211,Elaboration,1
efcamdat_1024213,Elaboration,1
efcamdat_1024215,Enhancement,1
efcamdat_1024218,Enhancement,1
efcamdat_102425,Enhancement,2
efcamdat_102437,Enhancement,2
efcamdat_1024376,Enhancement,1
efcamdat_1024376,Extension,1
efcamdat_1024399,Enhancement,1
efcamdat_102440,Enhancement,1
efcamdat_102454,Enhancement,1
efcamdat_102457,Enhancement,1
efcamdat_102460,Enhancement,2
efcamdat_102462,Enhancement,2
efcamdat_102463,Enhancement,1
efcamdat_102466,Extension,1
efcamdat_102467,Extension,1
efcamdat_102469,Enhancement,1
efcamdat_10247,Enhancement,1
efcamdat_102470,Enhancement,2
efcamdat_102471,Extension,1
