text_id,analysis_level,word_count_text,word_count_source,detected_cases_raw,detected_cases_per_1000,macro_extension_raw,macro_extension_per_1000,interpara_ext_adv_raw,interpara_ext_adv_per_1000,macro_enhancement_raw,macro_enhancement_per_1000,interpara_enh_caus_reason_raw,interpara_enh_caus_reason_per_1000,macro_elaboration_raw,macro_elaboration_per_1000,interpara_elab_clar_sum_raw,interpara_elab_clar_sum_per_1000,interpara_enh_caus_cond_positive_raw,interpara_enh_caus_cond_positive_per_1000,interpara_ext_var_alt_raw,interpara_ext_var_alt_per_1000,interpara_enh_spatio_temporal_simple_following_raw,interpara_enh_spatio_temporal_simple_following_per_1000,interpara_enh_manner_means_raw,interpara_enh_manner_means_per_1000,interpara_ext_add_positive_raw,interpara_ext_add_positive_per_1000,interpara_enh_spatio_temporal_complex_durative_raw,interpara_enh_spatio_temporal_complex_durative_per_1000,interpara_enh_spatio_temporal_complex_specific_raw,interpara_enh_spatio_temporal_complex_specific_per_1000,interpara_enh_spatio_temporal_complex_interrupted_raw,interpara_enh_spatio_temporal_complex_interrupted_per_1000,interpara_enh_spatio_temporal_simple_concl_raw,interpara_enh_spatio_temporal_simple_concl_per_1000,interpara_elab_clar_verif_raw,interpara_elab_clar_verif_per_1000,interpara_enh_caus_general_raw,interpara_enh_caus_general_per_1000,interpara_enh_spatio_temporal_simple_preceding_raw,interpara_enh_spatio_temporal_simple_preceding_per_1000,interpara_elab_exemp_raw,interpara_elab_exemp_per_1000,interpara_elab_appositive_raw,interpara_elab_appositive_per_1000,interpara_ext_var_repl_raw,interpara_ext_var_repl_per_1000,interpara_elab_clar_corrective_raw,interpara_elab_clar_corrective_per_1000,interpara_enh_caus_conc_raw,interpara_enh_caus_conc_per_1000,interpara_enh_spatio_temporal_complex_repetitive_raw,interpara_enh_spatio_temporal_complex_repetitive_per_1000,interpara_enh_spatio_temporal_complex_terminal_raw,interpara_enh_spatio_temporal_complex_terminal_per_1000,interpara_enh_spatio_temporal_complex_immediate_raw,interpara_enh_spatio_temporal_complex_immediate_per_1000,interpara_enh_caus_cond_negative_raw,interpara_enh_caus_cond_negative_per_1000,interpara_enh_spatio_temporal_simple_sim_raw,interpara_enh_spatio_temporal_simple_sim_per_1000,interpara_ext_add_negative_raw,interpara_ext_add_negative_per_1000,interpara_enh_caus_result_raw,interpara_enh_caus_result_per_1000,interpara_enh_manner_comparison_positive_raw,interpara_enh_manner_comparison_positive_per_1000,interpara_ext_var_subtr_raw,interpara_ext_var_subtr_per_1000,interpara_elab_clar_dismissive_raw,interpara_elab_clar_dismissive_per_1000,interpara_enh_caus_purpose_raw,interpara_enh_caus_purpose_per_1000,interpara_enh_manner_comparison_negative_raw,interpara_enh_manner_comparison_negative_per_1000,interpara_enh_matter_positive_raw,interpara_enh_matter_positive_per_1000,interpara_enh_matter_negative_raw,interpara_enh_matter_negative_per_1000,interpara_enh_spatio_temporal_complex_punctiliar_raw,interpara_enh_spatio_temporal_complex_punctiliar_per_1000
gig_1,inter_paragraph_v2_true_boundaries,369,parser_full_text,1,2.710027100271003,1.0,2.710027100271003,1.0,2.710027100271003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_1000e,inter_paragraph_v2_true_boundaries,240,parser_full_text,1,4.166666666666667,1.0,4.166666666666667,1.0,4.166666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_1001c,inter_paragraph_v2_true_boundaries,160,parser_full_text,1,6.25,,,,,1.0,6.25,1.0,6.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_1001d,inter_paragraph_v2_true_boundaries,169,parser_full_text,1,5.9171597633136095,,,,,,,,,1.0,5.9171597633136095,1.0,5.9171597633136095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_1001e,inter_paragraph_v2_true_boundaries,251,parser_full_text,1,3.9840637450199203,1.0,3.9840637450199203,1.0,3.9840637450199203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_1002a,inter_paragraph_v2_true_boundaries,325,parser_full_text,4,12.307692307692308,1.0,3.076923076923077,,,3.0,9.230769230769232,,,,,,,3.0,9.230769230769232,1.0,3.076923076923077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_1004,inter_paragraph_v2_true_boundaries,181,parser_full_text,1,5.524861878453039,,,,,1.0,5.524861878453039,,,,,,,1.0,5.524861878453039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_1005c,inter_paragraph_v2_true_boundaries,463,parser_full_text,1,2.1598272138228944,,,,,1.0,2.1598272138228944,,,,,,,,,,,1.0,2.1598272138228944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_1007b,inter_paragraph_v2_true_boundaries,311,parser_full_text,1,3.215434083601286,,,,,1.0,3.215434083601286,,,,,,,1.0,3.215434083601286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_100a,inter_paragraph_v2_true_boundaries,286,parser_full_text,1,3.4965034965034967,1.0,3.4965034965034967,1.0,3.4965034965034967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_1010b,inter_paragraph_v2_true_boundaries,651,parser_full_text,1,1.5360983102918586,,,,,1.0,1.5360983102918586,,,,,,,1.0,1.5360983102918586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_1011,inter_paragraph_v2_true_boundaries,509,parser_full_text,4,7.858546168958742,,,,,4.0,7.858546168958742,,,,,,,,,,,3.0,5.893909626719057,1.0,1.9646365422396854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_1012,inter_paragraph_v2_true_boundaries,432,parser_full_text,7,16.203703703703702,,,,,7.0,16.203703703703702,,,,,,,4.0,9.25925925925926,,,2.0,4.62962962962963,1.0,2.314814814814815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_1013,inter_paragraph_v2_true_boundaries,328,parser_full_text,1,3.048780487804878,,,,,1.0,3.048780487804878,,,,,,,,,,,1.0,3.048780487804878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_1014b,inter_paragraph_v2_true_boundaries,278,parser_full_text,5,17.985611510791365,,,,,5.0,17.985611510791365,,,,,,,4.0,14.388489208633095,,,1.0,3.5971223021582737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_1014c,inter_paragraph_v2_true_boundaries,379,parser_full_text,1,2.638522427440633,1.0,2.638522427440633,,,,,,,,,,,,,1.0,2.638522427440633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_1015a,inter_paragraph_v2_true_boundaries,1041,parser_full_text,3,2.881844380403458,1.0,0.9606147934678194,,,,,,,2.0,1.9212295869356388,2.0,1.9212295869356388,,,,,,,,,1.0,0.9606147934678194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_1015b,inter_paragraph_v2_true_boundaries,776,parser_full_text,2,2.577319587628866,1.0,1.288659793814433,,,,,,,1.0,1.288659793814433,1.0,1.288659793814433,,,,,,,,,1.0,1.288659793814433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_1015c,inter_paragraph_v2_true_boundaries,510,parser_full_text,2,3.9215686274509802,,,,,1.0,1.9607843137254901,,,1.0,1.9607843137254901,1.0,1.9607843137254901,,,,,,,,,,,1.0,1.9607843137254901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_1015d,inter_paragraph_v2_true_boundaries,962,parser_full_text,2,2.079002079002079,,,,,1.0,1.0395010395010396,,,1.0,1.0395010395010396,1.0,1.0395010395010396,,,,,,,,,,,1.0,1.0395010395010396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_1015e,inter_paragraph_v2_true_boundaries,648,parser_full_text,1,1.5432098765432098,,,,,,,,,1.0,1.5432098765432098,1.0,1.5432098765432098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_1015f,inter_paragraph_v2_true_boundaries,275,parser_full_text,1,3.6363636363636362,1.0,3.6363636363636362,1.0,3.6363636363636362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_1015g,inter_paragraph_v2_true_boundaries,436,parser_full_text,1,2.293577981651376,1.0,2.293577981651376,1.0,2.293577981651376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_1015h,inter_paragraph_v2_true_boundaries,465,parser_full_text,2,4.301075268817204,,,,,1.0,2.150537634408602,,,1.0,2.150537634408602,1.0,2.150537634408602,,,,,1.0,2.150537634408602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_1015i,inter_paragraph_v2_true_boundaries,567,parser_full_text,1,1.763668430335097,1.0,1.763668430335097,,,,,,,,,,,,,1.0,1.763668430335097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_1015k,inter_paragraph_v2_true_boundaries,579,parser_full_text,1,1.7271157167530224,1.0,1.7271157167530224,,,,,,,,,,,,,1.0,1.7271157167530224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_1015l,inter_paragraph_v2_true_boundaries,302,parser_full_text,1,3.3112582781456954,1.0,3.3112582781456954,,,,,,,,,,,,,,,,,,,1.0,3.3112582781456954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_1015m,inter_paragraph_v2_true_boundaries,529,parser_full_text,2,3.780718336483932,2.0,3.780718336483932,,,,,,,,,,,,,,,,,,,2.0,3.780718336483932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_1015n,inter_paragraph_v2_true_boundaries,404,parser_full_text,2,4.9504950495049505,,,,,1.0,2.4752475247524752,,,1.0,2.4752475247524752,1.0,2.4752475247524752,,,,,,,,,,,1.0,2.4752475247524752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_1015o,inter_paragraph_v2_true_boundaries,660,parser_full_text,4,6.0606060606060606,2.0,3.0303030303030303,1.0,1.5151515151515151,1.0,1.5151515151515151,,,1.0,1.5151515151515151,1.0,1.5151515151515151,,,,,,,,,1.0,1.5151515151515151,,,1.0,1.5151515151515151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_1015p,inter_paragraph_v2_true_boundaries,264,parser_full_text,2,7.575757575757576,,,,,2.0,7.575757575757576,,,,,,,,,,,,,,,,,1.0,3.787878787878788,,,1.0,3.787878787878788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_1015q,inter_paragraph_v2_true_boundaries,653,parser_full_text,2,3.0627871362940278,2.0,3.0627871362940278,1.0,1.5313935681470139,,,,,,,,,,,,,,,,,1.0,1.5313935681470139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_1016a,inter_paragraph_v2_true_boundaries,359,parser_full_text,1,2.785515320334262,1.0,2.785515320334262,1.0,2.785515320334262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_1016d,inter_paragraph_v2_true_boundaries,349,parser_full_text,1,2.865329512893983,1.0,2.865329512893983,1.0,2.865329512893983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_1017e,inter_paragraph_v2_true_boundaries,206,parser_full_text,1,4.854368932038835,1.0,4.854368932038835,,,,,,,,,,,,,,,,,,,1.0,4.854368932038835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_1017h,inter_paragraph_v2_true_boundaries,547,parser_full_text,2,3.656307129798903,2.0,3.656307129798903,,,,,,,,,,,,,,,,,,,2.0,3.656307129798903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_1017m,inter_paragraph_v2_true_boundaries,282,parser_full_text,1,3.5460992907801416,1.0,3.5460992907801416,,,,,,,,,,,,,1.0,3.5460992907801416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_1017p,inter_paragraph_v2_true_boundaries,294,parser_full_text,1,3.401360544217687,,,,,,,,,1.0,3.401360544217687,1.0,3.401360544217687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_1017q,inter_paragraph_v2_true_boundaries,377,parser_full_text,1,2.6525198938992043,,,,,1.0,2.6525198938992043,,,,,,,,,,,,,,,,,,,,,,,1.0,2.6525198938992043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_1018a,inter_paragraph_v2_true_boundaries,535,parser_full_text,1,1.8691588785046729,1.0,1.8691588785046729,,,,,,,,,,,,,,,,,,,1.0,1.8691588785046729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_1018b,inter_paragraph_v2_true_boundaries,347,parser_full_text,1,2.881844380403458,1.0,2.881844380403458,,,,,,,,,,,,,1.0,2.881844380403458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_1018c,inter_paragraph_v2_true_boundaries,460,parser_full_text,1,2.1739130434782608,,,,,,,,,1.0,2.1739130434782608,,,,,,,,,,,,,,,,,,,,,1.0,2.1739130434782608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_1018e,inter_paragraph_v2_true_boundaries,490,parser_full_text,3,6.122448979591836,2.0,4.081632653061225,1.0,2.0408163265306123,,,,,1.0,2.0408163265306123,1.0,2.0408163265306123,,,,,,,,,1.0,2.0408163265306123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_1019a,inter_paragraph_v2_true_boundaries,500,parser_full_text,2,4.0,1.0,2.0,,,1.0,2.0,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_1019b,inter_paragraph_v2_true_boundaries,386,parser_full_text,1,2.5906735751295336,1.0,2.5906735751295336,,,,,,,,,,,,,,,,,,,1.0,2.5906735751295336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_1019d,inter_paragraph_v2_true_boundaries,718,parser_full_text,3,4.178272980501393,2.0,2.785515320334262,1.0,1.392757660167131,,,,,1.0,1.392757660167131,1.0,1.392757660167131,,,,,,,,,1.0,1.392757660167131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_1019e,inter_paragraph_v2_true_boundaries,479,parser_full_text,4,8.35073068893528,2.0,4.17536534446764,,,1.0,2.08768267223382,,,1.0,2.08768267223382,1.0,2.08768267223382,,,,,,,,,2.0,4.17536534446764,1.0,2.08768267223382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_1019g,inter_paragraph_v2_true_boundaries,294,parser_full_text,1,3.401360544217687,1.0,3.401360544217687,1.0,3.401360544217687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_1019h,inter_paragraph_v2_true_boundaries,303,parser_full_text,1,3.3003300330033003,1.0,3.3003300330033003,,,,,,,,,,,,,,,,,,,1.0,3.3003300330033003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_1019i,inter_paragraph_v2_true_boundaries,201,parser_full_text,1,4.975124378109452,1.0,4.975124378109452,,,,,,,,,,,,,1.0,4.975124378109452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_1019l,inter_paragraph_v2_true_boundaries,329,parser_full_text,2,6.079027355623101,2.0,6.079027355623101,1.0,3.0395136778115504,,,,,,,,,,,,,,,,,1.0,3.0395136778115504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_1019m,inter_paragraph_v2_true_boundaries,532,parser_full_text,3,5.639097744360902,3.0,5.639097744360902,2.0,3.7593984962406015,,,,,,,,,,,,,,,,,1.0,1.8796992481203008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_101b,inter_paragraph_v2_true_boundaries,464,parser_full_text,1,2.155172413793103,,,,,1.0,2.155172413793103,,,,,,,,,,,1.0,2.155172413793103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_101c,inter_paragraph_v2_true_boundaries,140,parser_full_text,2,14.285714285714285,1.0,7.142857142857142,,,1.0,7.142857142857142,,,,,,,,,,,,,,,1.0,7.142857142857142,,,,,,,,,,,1.0,7.142857142857142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_1020a,inter_paragraph_v2_true_boundaries,429,parser_full_text,1,2.331002331002331,1.0,2.331002331002331,1.0,2.331002331002331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_1020d,inter_paragraph_v2_true_boundaries,600,parser_full_text,1,1.6666666666666667,1.0,1.6666666666666667,,,,,,,,,,,,,1.0,1.6666666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_1021b,inter_paragraph_v2_true_boundaries,292,parser_full_text,1,3.4246575342465753,1.0,3.4246575342465753,,,,,,,,,,,,,1.0,3.4246575342465753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_1022b,inter_paragraph_v2_true_boundaries,845,parser_full_text,2,2.366863905325444,1.0,1.183431952662722,,,1.0,1.183431952662722,,,,,,,,,1.0,1.183431952662722,,,,,,,,,1.0,1.183431952662722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_1022c,inter_paragraph_v2_true_boundaries,585,parser_full_text,1,1.7094017094017093,,,,,1.0,1.7094017094017093,,,,,,,,,,,,,,,,,1.0,1.7094017094017093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_1022e,inter_paragraph_v2_true_boundaries,794,parser_full_text,1,1.2594458438287153,1.0,1.2594458438287153,,,,,,,,,,,,,,,,,,,1.0,1.2594458438287153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_1022g,inter_paragraph_v2_true_boundaries,294,parser_full_text,1,3.401360544217687,1.0,3.401360544217687,,,,,,,,,,,,,,,,,,,1.0,3.401360544217687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_1022j,inter_paragraph_v2_true_boundaries,460,parser_full_text,1,2.1739130434782608,1.0,2.1739130434782608,,,,,,,,,,,,,1.0,2.1739130434782608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_1023a,inter_paragraph_v2_true_boundaries,408,parser_full_text,1,2.450980392156863,,,,,,,,,1.0,2.450980392156863,1.0,2.450980392156863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_1023b,inter_paragraph_v2_true_boundaries,205,parser_full_text,2,9.75609756097561,1.0,4.878048780487805,,,1.0,4.878048780487805,,,,,,,,,1.0,4.878048780487805,,,,,,,,,,,1.0,4.878048780487805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_1023c,inter_paragraph_v2_true_boundaries,395,parser_full_text,1,2.5316455696202533,,,,,,,,,1.0,2.5316455696202533,1.0,2.5316455696202533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_1023e,inter_paragraph_v2_true_boundaries,318,parser_full_text,1,3.1446540880503147,1.0,3.1446540880503147,,,,,,,,,,,,,,,,,,,1.0,3.1446540880503147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_1023g,inter_paragraph_v2_true_boundaries,376,parser_full_text,1,2.6595744680851063,1.0,2.6595744680851063,,,,,,,,,,,,,,,,,,,1.0,2.6595744680851063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_1023h,inter_paragraph_v2_true_boundaries,143,parser_full_text,1,6.993006993006993,1.0,6.993006993006993,1.0,6.993006993006993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_1023i,inter_paragraph_v2_true_boundaries,352,parser_full_text,1,2.840909090909091,,,,,1.0,2.840909090909091,,,,,,,1.0,2.840909090909091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_1023j,inter_paragraph_v2_true_boundaries,162,parser_full_text,1,6.172839506172839,1.0,6.172839506172839,1.0,6.172839506172839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_1023k,inter_paragraph_v2_true_boundaries,280,parser_full_text,3,10.714285714285714,1.0,3.571428571428571,1.0,3.571428571428571,2.0,7.142857142857142,,,,,,,1.0,3.571428571428571,,,,,,,,,,,,,,,,,,,,,1.0,3.571428571428571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_1023l,inter_paragraph_v2_true_boundaries,218,parser_full_text,1,4.587155963302752,,,,,,,,,1.0,4.587155963302752,1.0,4.587155963302752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_1023m,inter_paragraph_v2_true_boundaries,206,parser_full_text,1,4.854368932038835,1.0,4.854368932038835,1.0,4.854368932038835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_1023o,inter_paragraph_v2_true_boundaries,223,parser_full_text,1,4.484304932735426,1.0,4.484304932735426,,,,,,,,,,,,,,,,,,,1.0,4.484304932735426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_1024a,inter_paragraph_v2_true_boundaries,419,parser_full_text,1,2.3866348448687353,,,,,1.0,2.3866348448687353,,,,,,,,,,,,,,,,,1.0,2.3866348448687353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_1024b,inter_paragraph_v2_true_boundaries,568,parser_full_text,1,1.7605633802816902,,,,,1.0,1.7605633802816902,,,,,,,,,,,,,,,,,1.0,1.7605633802816902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_1027a,inter_paragraph_v2_true_boundaries,376,parser_full_text,1,2.6595744680851063,,,,,,,,,1.0,2.6595744680851063,1.0,2.6595744680851063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_1027d,inter_paragraph_v2_true_boundaries,195,parser_full_text,1,5.128205128205129,,,,,,,,,1.0,5.128205128205129,1.0,5.128205128205129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_1027e,inter_paragraph_v2_true_boundaries,224,parser_full_text,1,4.464285714285714,,,,,1.0,4.464285714285714,,,,,,,1.0,4.464285714285714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_1028a,inter_paragraph_v2_true_boundaries,335,parser_full_text,1,2.985074626865672,1.0,2.985074626865672,1.0,2.985074626865672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_1028b,inter_paragraph_v2_true_boundaries,171,parser_full_text,1,5.847953216374268,,,,,1.0,5.847953216374268,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,5.847953216374268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_1029b,inter_paragraph_v2_true_boundaries,174,parser_full_text,2,11.494252873563218,1.0,5.747126436781609,1.0,5.747126436781609,,,,,1.0,5.747126436781609,1.0,5.747126436781609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_1029c,inter_paragraph_v2_true_boundaries,220,parser_full_text,2,9.09090909090909,2.0,9.09090909090909,2.0,9.09090909090909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_1029e,inter_paragraph_v2_true_boundaries,175,parser_full_text,1,5.714285714285714,,,,,1.0,5.714285714285714,,,,,,,1.0,5.714285714285714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_1029f,inter_paragraph_v2_true_boundaries,210,parser_full_text,1,4.761904761904763,1.0,4.761904761904763,1.0,4.761904761904763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
