text_id,analysis_level,detected_item,feature_code,macro_category,path_2,path_3,path_4,path_5,taxis,raw_count,per_1000,word_count_text,word_count_source
cn_wr_b1_22_14_14_hym,intra_sentential_supported_v2,when,intra_enh_temp_sim_hypo,Enhancement,Temporal,Simultaneous,hypotactic,,hypotactic,1,2.1786492374727673,459,parser_full_text
cn_wr_b1_22_14_14_hym,intra_sentential_supported_v2,where,intra_enh_spat_same_place_hypo,Enhancement,Spatial,Same Place,hypotactic,,hypotactic,2,4.357298474945535,459,parser_full_text
cn_wr_b1_23_17_14_cjx,intra_sentential_supported_v2,and,intra_ext_add_para,Extension,Addition,paratactic,,,paratactic,5,11.574074074074073,432,parser_full_text
cn_wr_b1_23_17_14_cjx,intra_sentential_supported_v2,before,intra_enh_temp_earlier_hypo,Enhancement,Temporal,Earlier,hypotactic,,hypotactic,1,2.314814814814815,432,parser_full_text
cn_wr_b1_23_17_14_cjx,intra_sentential_supported_v2,since,intra_enh_temp_later_hypo,Enhancement,Temporal,Later,hypotactic,,hypotactic,1,2.314814814814815,432,parser_full_text
cn_wr_b1_23_17_14_cjx,intra_sentential_supported_v2,so,intra_enh_caus_reason_para,Enhancement,Causal-Conditional,Reason,paratactic,,paratactic,3,6.944444444444444,432,parser_full_text
cn_wr_b1_23_17_14_cjx,intra_sentential_supported_v2,so that,intra_enh_caus_purpose_hypo,Enhancement,Causal-Conditional,Purpose,hypotactic,,hypotactic,1,2.314814814814815,432,parser_full_text
cn_wr_b1_23_17_14_cjx,intra_sentential_supported_v2,where,intra_enh_spat_same_place_hypo,Enhancement,Spatial,Same Place,hypotactic,,hypotactic,2,4.62962962962963,432,parser_full_text
cn_wr_b1_23_17_14_tan,intra_sentential_supported_v2,so,intra_enh_caus_reason_para,Enhancement,Causal-Conditional,Reason,paratactic,,paratactic,1,3.6101083032490977,277,parser_full_text
cn_wr_b1_23_17_14_tan,intra_sentential_supported_v2,where,intra_enh_spat_same_place_hypo,Enhancement,Spatial,Same Place,hypotactic,,hypotactic,2,7.220216606498195,277,parser_full_text
cn_wr_b1_24_10_14_jy,intra_sentential_supported_v2,but,intra_ext_var_subtr_para,Extension,Variation,Subtractive,paratactic,,paratactic,1,2.398081534772182,417,parser_full_text
