text_id,macro_category,n_cases
gig_1119c,Enhancement,3
gig_1119c,Extension,1
gig_1119e,Enhancement,3
gig_1119e,Extension,1
gig_1119f,Enhancement,1
gig_1119g,Enhancement,3
gig_1119g,Extension,1
gig_111a,Enhancement,3
gig_111a,Extension,1
gig_111b,Enhancement,7
gig_111b,Extension,4
gig_1120a,Enhancement,3
gig_1120a,Extension,1
gig_1121a,Enhancement,2
gig_1121a,Extension,1
gig_1121b,Enhancement,5
gig_1121b,Extension,1
gig_1121c,Enhancement,2
gig_1121c,Extension,1
gig_1121d,Enhancement,2
gig_1121e,Enhancement,2
gig_1121f,Enhancement,4
gig_1122,Extension,3
gig_1123a,Enhancement,3
gig_1123a,Extension,3
gig_1123b,Enhancement,3
gig_1124a,Extension,1
gig_1124c,Enhancement,1
gig_1124c,Extension,2
gig_1124d,Enhancement,1
gig_1124e,Enhancement,1
gig_1124f,Enhancement,1
gig_1125a,Enhancement,1
gig_1125a,Extension,1
gig_1125c,Enhancement,2
gig_1126a,Enhancement,1
gig_1126a,Extension,1
gig_1126b,Enhancement,1
gig_1126b,Extension,1
gig_1126c,Enhancement,2
gig_1126c,Extension,1
gig_1127b,Enhancement,1
gig_1127b,Extension,1
gig_1128b,Enhancement,2
gig_1128c,Enhancement,2
gig_1128c,Extension,1
gig_1128d,Enhancement,1
gig_1128e,Enhancement,1
gig_1128e,Extension,1
gig_1129c,Enhancement,4
gig_1129f,Enhancement,3
gig_113,Enhancement,10
gig_113,Extension,1
gig_1130a,Enhancement,1
gig_1130a,Extension,1
gig_1130b,Enhancement,1
gig_1130c,Enhancement,1
gig_1130c,Extension,1
gig_1130e,Enhancement,1
gig_1130e,Extension,1
gig_1131b,Enhancement,3
gig_1131b,Extension,1
gig_1131c,Enhancement,4
gig_1131c,Extension,2
gig_1132c,Enhancement,2
gig_1132c,Extension,3
gig_1132d,Extension,1
gig_1132e,Enhancement,1
gig_1132e,Extension,3
gig_1132f,Enhancement,4
gig_1132f,Extension,1
gig_1132g,Elaboration,1
gig_1132g,Enhancement,4
gig_1133,Enhancement,1
gig_1134d,Extension,3
gig_1135c,Enhancement,1
gig_1135c,Extension,7
gig_1135f,Enhancement,5
gig_1135g,Extension,6
gig_1135h,Enhancement,7
gig_1135h,Extension,6
gig_1135i,Enhancement,3
gig_1135i,Extension,2
gig_1136a,Extension,2
gig_1136b,Extension,1
gig_1137b,Extension,1
gig_1137c,Enhancement,1
gig_1137d,Enhancement,2
gig_1137d,Extension,5
gig_1137e,Enhancement,2
gig_1137g,Extension,1
gig_1138a,Enhancement,3
gig_1138a,Extension,1
gig_1138b,Enhancement,2
gig_1138d,Enhancement,2
gig_1138e,Enhancement,2
gig_1139a,Enhancement,6
gig_1139a,Extension,3
gig_1139b,Enhancement,1
gig_1139c,Enhancement,4
gig_1139c,Extension,3
gig_1139d,Enhancement,3
gig_1139e,Enhancement,2
gig_114,Enhancement,12
gig_114,Extension,7
gig_1140a,Enhancement,3
gig_1140b,Enhancement,1
gig_1140c,Enhancement,4
gig_1140c,Extension,1
gig_115,Enhancement,3
gig_115,Extension,1
gig_116,Enhancement,4
gig_116,Extension,3
gig_117,Elaboration,2
gig_117,Enhancement,11
gig_117,Extension,1
gig_119,Elaboration,1
gig_119,Enhancement,2
gig_119,Extension,3
gig_11a,Enhancement,2
gig_11b,Enhancement,1
gig_11c,Enhancement,2
gig_11d,Extension,2
gig_120,Enhancement,3
gig_120,Extension,3
gig_121,Elaboration,1
gig_121,Enhancement,8
gig_121,Extension,1
gig_122,Enhancement,13
gig_122,Extension,3
gig_123,Elaboration,1
gig_123,Enhancement,4
gig_123,Extension,2
gig_125,Enhancement,9
gig_125,Extension,5
gig_126,Enhancement,9
gig_126,Extension,4
gig_128,Enhancement,16
gig_128,Extension,2
gig_129,Elaboration,1
gig_129,Enhancement,5
gig_129,Extension,2
gig_12a,Extension,3
gig_130,Elaboration,1
gig_130,Enhancement,4
gig_130,Extension,2
gig_131,Elaboration,1
gig_131,Enhancement,7
gig_131,Extension,1
gig_132,Enhancement,8
gig_132,Extension,3
gig_133,Elaboration,2
gig_133,Enhancement,23
gig_133,Extension,8
gig_134,Elaboration,1
gig_134,Enhancement,11
gig_134,Extension,2
gig_135,Elaboration,2
gig_135,Enhancement,7
gig_135,Extension,1
gig_136,Enhancement,11
gig_137,Elaboration,1
gig_137,Enhancement,13
gig_139,Elaboration,1
gig_139,Enhancement,20
gig_139,Extension,5
gig_13c,Enhancement,2
gig_13d,Enhancement,1
gig_13d,Extension,2
gig_140,Enhancement,5
gig_140,Extension,1
gig_141,Enhancement,12
gig_141,Extension,4
gig_142,Enhancement,6
gig_143,Elaboration,1
gig_143,Enhancement,11
gig_143,Extension,3
gig_144,Enhancement,4
gig_144,Extension,1
gig_145,Elaboration,1
gig_145,Enhancement,10
gig_145,Extension,3
gig_146,Enhancement,7
gig_146,Extension,1
gig_147,Enhancement,2
gig_147,Extension,1
gig_148,Enhancement,11
gig_148,Extension,2
gig_149,Elaboration,1
gig_149,Enhancement,10
gig_149,Extension,1
gig_14a,Enhancement,2
gig_150,Enhancement,14
gig_150,Extension,4
gig_151,Enhancement,11
gig_151,Extension,3
gig_152,Enhancement,6
gig_154,Enhancement,9
gig_154,Extension,2
gig_155,Enhancement,11
gig_155,Extension,2
gig_156,Enhancement,3
gig_156,Extension,1
gig_157,Elaboration,1
gig_157,Enhancement,15
gig_157,Extension,3
gig_158,Elaboration,1
gig_158,Enhancement,3
gig_158,Extension,2
gig_159,Enhancement,4
gig_159,Extension,1
gig_160,Enhancement,13
gig_160,Extension,2
gig_161,Enhancement,1
gig_162,Enhancement,5
gig_162,Extension,2
gig_163,Enhancement,5
gig_164,Enhancement,4
gig_165,Enhancement,4
gig_165,Extension,2
gig_166,Enhancement,8
gig_166,Extension,1
gig_167,Enhancement,10
gig_167,Extension,8
gig_168,Enhancement,7
gig_168,Extension,7
gig_169,Enhancement,7
gig_16a,Enhancement,2
gig_16a,Extension,1
gig_16c,Enhancement,1
gig_16c,Extension,5
gig_170,Elaboration,1
gig_170,Enhancement,5
gig_171,Elaboration,1
gig_171,Enhancement,8
gig_171,Extension,2
gig_172,Elaboration,1
gig_172,Enhancement,12
gig_172,Extension,2
gig_173,Enhancement,6
gig_174,Enhancement,4
gig_175,Enhancement,5
gig_175,Extension,1
gig_176,Enhancement,5
gig_176,Extension,1
gig_177,Elaboration,1
gig_177,Enhancement,3
gig_177,Extension,2
gig_178,Enhancement,16
gig_178,Extension,2
gig_179,Enhancement,8
gig_179,Extension,1
gig_17a,Enhancement,5
gig_180,Enhancement,8
gig_181,Enhancement,9
gig_181,Extension,2
gig_182,Enhancement,5
gig_182,Extension,2
gig_183,Enhancement,6
gig_183,Extension,1
gig_184,Enhancement,4
gig_184,Extension,1
gig_185,Enhancement,10
gig_186,Enhancement,3
gig_186,Extension,4
gig_187,Extension,2
gig_188,Enhancement,12
gig_188,Extension,1
gig_189,Elaboration,1
gig_189,Enhancement,8
gig_189,Extension,3
gig_18a,Enhancement,4
gig_18a,Extension,2
gig_18c,Extension,1
gig_18d,Enhancement,2
gig_190,Enhancement,7
gig_190,Extension,3
gig_191,Enhancement,3
gig_193,Enhancement,3
gig_193,Extension,5
gig_194,Enhancement,7
gig_194,Extension,4
gig_195,Elaboration,1
gig_195,Enhancement,3
gig_195,Extension,3
gig_196,Enhancement,7
gig_196,Extension,1
gig_198,Enhancement,4
gig_198,Extension,1
gig_199,Enhancement,2
gig_199,Extension,2
gig_2,Enhancement,3
gig_200,Enhancement,7
gig_201,Elaboration,1
gig_201,Enhancement,2
gig_202,Elaboration,1
gig_202,Enhancement,4
gig_202,Extension,3
gig_203,Enhancement,5
gig_203,Extension,3
gig_204,Enhancement,2
gig_204,Extension,2
gig_205,Enhancement,6
gig_205,Extension,2
gig_206,Enhancement,5
gig_207,Enhancement,6
gig_208,Enhancement,13
gig_208,Extension,7
gig_209,Enhancement,10
gig_209,Extension,2
gig_20c,Enhancement,2
gig_20c,Extension,1
gig_20d,Enhancement,4
gig_210,Enhancement,2
gig_211,Enhancement,5
gig_211,Extension,2
gig_212,Elaboration,1
gig_212,Enhancement,7
gig_212,Extension,4
gig_213,Enhancement,3
gig_213,Extension,3
gig_214,Elaboration,1
gig_214,Enhancement,3
gig_214,Extension,3
gig_215,Enhancement,6
gig_215,Extension,2
gig_216,Enhancement,8
gig_216,Extension,3
gig_217,Elaboration,1
gig_217,Enhancement,3
gig_217,Extension,6
gig_218,Enhancement,5
gig_218,Extension,2
gig_219,Enhancement,5
gig_219,Extension,1
gig_21a,Enhancement,1
gig_21a,Extension,2
gig_220,Elaboration,1
gig_220,Enhancement,9
gig_220,Extension,3
gig_221,Enhancement,2
gig_221,Extension,7
gig_222,Elaboration,1
gig_222,Enhancement,3
gig_222,Extension,4
gig_223,Elaboration,1
gig_223,Enhancement,6
gig_223,Extension,5
gig_224,Enhancement,8
gig_224,Extension,1
gig_225,Enhancement,3
gig_226,Enhancement,11
gig_226,Extension,3
gig_227,Enhancement,3
gig_227,Extension,1
gig_228,Enhancement,5
gig_228,Extension,6
gig_229,Enhancement,4
gig_22a,Extension,1
gig_230,Enhancement,11
gig_231,Enhancement,2
gig_232,Enhancement,1
gig_232,Extension,1
gig_233,Enhancement,8
gig_234,Enhancement,5
gig_235,Enhancement,1
gig_236,Enhancement,6
gig_236,Extension,6
gig_238,Elaboration,1
gig_238,Enhancement,11
gig_238,Extension,1
gig_239,Enhancement,2
gig_239,Extension,1
gig_23d,Enhancement,1
gig_240,Enhancement,14
gig_240,Extension,1
gig_241,Enhancement,2
gig_242,Enhancement,8
gig_243,Enhancement,5
gig_243,Extension,2
gig_244,Enhancement,12
gig_244,Extension,5
gig_246,Enhancement,10
gig_246,Extension,1
gig_247,Enhancement,6
gig_248,Enhancement,8
gig_248,Extension,3
gig_249,Enhancement,6
gig_249,Extension,1
gig_24a,Enhancement,2
gig_24a,Extension,1
gig_250,Enhancement,4
gig_250,Extension,2
gig_251,Enhancement,8
gig_251,Extension,1
gig_252,Enhancement,2
gig_252,Extension,3
gig_253,Enhancement,10
gig_253,Extension,5
gig_254,Enhancement,9
gig_254,Extension,3
gig_255,Enhancement,10
gig_255,Extension,1
gig_256,Enhancement,5
gig_257,Enhancement,5
gig_258,Enhancement,3
gig_258,Extension,5
gig_259,Enhancement,3
gig_259,Extension,2
gig_25a,Enhancement,1
gig_25a,Extension,4
gig_25c,Enhancement,1
gig_25c,Extension,1
gig_25d,Enhancement,3
gig_25d,Extension,3
gig_260,Enhancement,4
gig_261,Enhancement,1
gig_262,Enhancement,1
gig_262,Extension,1
gig_263,Enhancement,3
gig_264,Enhancement,12
gig_264,Extension,5
gig_265,Enhancement,4
gig_266,Enhancement,4
gig_266,Extension,1
gig_267,Enhancement,4
gig_267,Extension,4
gig_268,Enhancement,2
gig_269,Enhancement,4
gig_269,Extension,1
gig_26c,Enhancement,2
gig_26c,Extension,1
gig_26d,Enhancement,1
gig_26d,Extension,1
gig_271,Enhancement,9
gig_271,Extension,1
gig_272,Enhancement,4
gig_273,Enhancement,4
gig_273,Extension,1
gig_274,Enhancement,2
gig_274,Extension,1
gig_275,Enhancement,4
gig_275,Extension,2
gig_276,Enhancement,4
gig_276,Extension,2
gig_277,Enhancement,7
gig_278,Enhancement,8
gig_278,Extension,2
gig_27c,Extension,2
gig_27d,Extension,1
gig_280,Enhancement,10
gig_280,Extension,6
gig_281,Enhancement,3
gig_281,Extension,5
gig_282,Enhancement,2
gig_282,Extension,2
gig_283,Enhancement,7
gig_283,Extension,1
gig_284,Extension,1
gig_285,Enhancement,3
gig_285,Extension,4
gig_286,Enhancement,7
gig_286,Extension,1
gig_287,Enhancement,14
gig_287,Extension,5
gig_288,Enhancement,2
gig_288,Extension,1
gig_289,Enhancement,3
gig_28a,Enhancement,1
gig_28d,Enhancement,2
gig_290,Enhancement,4
gig_291,Enhancement,3
gig_292,Enhancement,10
gig_292,Extension,4
gig_293,Enhancement,12
gig_293,Extension,1
gig_294,Enhancement,10
gig_294,Extension,4
gig_295,Enhancement,8
gig_295,Extension,5
gig_297,Enhancement,14
gig_297,Extension,3
gig_298,Enhancement,5
gig_299,Enhancement,3
gig_299,Extension,1
gig_29a,Enhancement,1
gig_3,Enhancement,5
gig_3,Extension,1
gig_300,Enhancement,2
gig_301,Enhancement,3
gig_301,Extension,1
gig_302,Enhancement,1
gig_302,Extension,2
gig_304,Enhancement,5
gig_304,Extension,1
gig_305,Enhancement,1
gig_307,Enhancement,7
gig_307,Extension,3
gig_308,Enhancement,3
gig_308,Extension,2
gig_309,Enhancement,5
gig_309,Extension,4
gig_30a,Enhancement,2
gig_30a,Extension,2
gig_312,Enhancement,6
gig_312,Extension,3
gig_313,Enhancement,4
gig_313,Extension,5
gig_314,Enhancement,4
gig_315d,Extension,1
gig_315f,Enhancement,2
gig_315f,Extension,1
gig_315j,Extension,2
gig_316b,Extension,1
gig_316c,Enhancement,1
gig_316c,Extension,2
gig_316d,Extension,2
gig_316e,Enhancement,3
gig_316f,Enhancement,1
gig_316j,Enhancement,5
gig_316j,Extension,8
gig_317a,Enhancement,1
gig_317a,Extension,1
gig_317c,Enhancement,4
gig_317d,Enhancement,1
gig_317d,Extension,1
gig_317e,Enhancement,3
gig_317f,Enhancement,6
gig_317f,Extension,3
gig_317g,Enhancement,4
gig_317g,Extension,1
gig_317j,Enhancement,1
gig_317k,Enhancement,7
gig_317k,Extension,5
gig_318a,Enhancement,2
gig_318b,Enhancement,4
gig_318b,Extension,2
gig_319b,Enhancement,4
gig_319c,Enhancement,1
gig_319d,Enhancement,1
gig_319d,Extension,3
gig_31a,Enhancement,3
gig_31a,Extension,2
gig_31b,Extension,2
gig_31c,Enhancement,1
gig_31c,Extension,1
gig_31d,Enhancement,8
gig_31d,Extension,1
gig_320a,Enhancement,2
gig_320c,Enhancement,2
gig_320c,Extension,2
gig_321a,Enhancement,10
gig_321a,Extension,1
gig_321c,Enhancement,16
gig_321c,Extension,5
gig_321d,Enhancement,7
gig_321e,Enhancement,2
gig_321e,Extension,2
gig_322a,Enhancement,13
gig_322a,Extension,4
gig_322b,Extension,1
gig_322c,Enhancement,3
gig_322d,Enhancement,4
gig_322d,Extension,1
gig_322e,Enhancement,3
gig_322e,Extension,3
gig_323a,Enhancement,8
gig_323a,Extension,2
gig_323c,Enhancement,1
gig_323d,Enhancement,1
gig_323e,Enhancement,2
gig_323e,Extension,2
gig_324a,Enhancement,2
gig_324b,Enhancement,4
gig_324b,Extension,1
gig_324d,Enhancement,1
gig_324d,Extension,2
gig_324e,Enhancement,2
gig_325a,Enhancement,1
gig_325b,Enhancement,2
gig_325b,Extension,2
gig_325c,Enhancement,3
gig_325c,Extension,1
gig_325d,Enhancement,2
gig_325d,Extension,1
gig_325e,Extension,1
gig_325f,Enhancement,2
gig_326a,Enhancement,1
gig_326c,Enhancement,1
gig_326d,Enhancement,3
gig_326d,Extension,1
gig_327a,Enhancement,1
gig_327b,Enhancement,2
gig_327c,Enhancement,2
gig_327c,Extension,1
gig_327d,Enhancement,5
gig_327d,Extension,1
gig_328a,Extension,2
gig_328b,Elaboration,1
gig_328b,Enhancement,1
gig_328c,Elaboration,2
gig_328c,Enhancement,4
gig_328c,Extension,2
gig_328d,Elaboration,1
gig_328d,Enhancement,2
gig_328e,Enhancement,2
gig_328e,Extension,1
gig_329a,Enhancement,3
gig_329a,Extension,1
gig_329b,Enhancement,4
gig_329b,Extension,2
gig_329c,Enhancement,4
gig_329c,Extension,3
gig_329d,Elaboration,1
gig_329e,Enhancement,5
gig_329e,Extension,3
gig_329f,Enhancement,3
gig_329f,Extension,1
gig_32a,Extension,2
gig_32b,Extension,1
gig_32c,Extension,1
gig_32d,Enhancement,2
gig_32d,Extension,1
gig_330a,Elaboration,2
gig_330a,Enhancement,4
gig_330a,Extension,3
gig_330b,Enhancement,4
gig_330b,Extension,3
gig_330c,Enhancement,5
gig_330c,Extension,2
gig_330d,Enhancement,2
gig_330d,Extension,2
gig_330e,Enhancement,2
gig_330f,Enhancement,3
gig_330f,Extension,1
gig_330g,Enhancement,3
gig_330g,Extension,1
gig_331a,Enhancement,1
gig_331a,Extension,1
gig_331b,Enhancement,8
gig_331b,Extension,4
gig_331c,Elaboration,1
gig_331c,Enhancement,5
gig_331d,Enhancement,7
gig_331d,Extension,1
gig_331e,Enhancement,8
gig_331e,Extension,3
gig_331f,Enhancement,3
gig_332a,Enhancement,1
gig_332b,Enhancement,1
gig_332b,Extension,1
gig_332c,Enhancement,3
gig_332c,Extension,4
gig_332d,Enhancement,9
gig_332d,Extension,1
gig_332e,Elaboration,1
gig_332e,Enhancement,3
gig_332e,Extension,2
gig_332f,Elaboration,1
gig_332f,Enhancement,4
gig_332f,Extension,1
gig_332g,Enhancement,5
gig_332g,Extension,2
gig_333a,Enhancement,4
gig_333a,Extension,3
gig_333b,Enhancement,2
gig_333c,Elaboration,1
gig_333d,Enhancement,3
gig_333d,Extension,1
gig_333e,Enhancement,6
gig_333e,Extension,2
gig_333f,Enhancement,4
gig_333g,Enhancement,1
gig_333g,Extension,1
gig_334a,Enhancement,1
gig_334a,Extension,2
gig_334b,Enhancement,11
gig_334b,Extension,9
gig_334c,Enhancement,9
gig_334c,Extension,3
gig_334d,Enhancement,3
gig_334d,Extension,5
gig_334e,Enhancement,11
gig_334e,Extension,3
gig_334f,Enhancement,12
gig_334f,Extension,2
gig_334g,Enhancement,7
gig_334g,Extension,6
gig_334h,Enhancement,3
gig_334h,Extension,2
gig_334i,Enhancement,10
gig_334i,Extension,4
gig_335a,Enhancement,4
gig_335a,Extension,3
gig_335b,Enhancement,2
gig_335b,Extension,2
gig_335c,Enhancement,2
gig_335d,Enhancement,5
gig_335d,Extension,1
gig_335e,Enhancement,4
gig_335e,Extension,5
gig_335f,Enhancement,2
gig_335f,Extension,1
gig_335g,Enhancement,4
gig_336b,Enhancement,8
gig_336b,Extension,4
gig_336d,Enhancement,3
gig_336d,Extension,3
gig_337a,Enhancement,4
gig_337a,Extension,2
gig_337e,Extension,4
gig_338a,Enhancement,1
gig_339a,Enhancement,9
gig_339a,Extension,3
gig_339b,Enhancement,11
gig_339b,Extension,1
gig_339c,Enhancement,1
gig_339d,Enhancement,5
gig_339d,Extension,1
gig_339e,Elaboration,1
gig_339e,Enhancement,5
gig_339e,Extension,2
gig_339f,Enhancement,3
gig_339f,Extension,5
gig_339g,Enhancement,2
gig_339h,Enhancement,1
gig_339i,Elaboration,1
gig_339i,Enhancement,8
gig_33a,Enhancement,2
gig_33a,Extension,1
gig_33b,Extension,1
gig_33c,Enhancement,1
gig_33c,Extension,1
gig_33d,Enhancement,2
gig_33d,Extension,2
gig_34a,Extension,1
gig_35a,Enhancement,3
gig_35a,Extension,1
gig_37a,Extension,3
gig_37b,Enhancement,1
gig_37c,Enhancement,3
gig_37c,Extension,2
gig_37d,Enhancement,3
gig_38a,Enhancement,1
gig_38c,Enhancement,1
gig_38d,Enhancement,1
gig_4,Extension,3
gig_40a,Enhancement,1
gig_41a,Enhancement,1
gig_42a,Enhancement,1
gig_42b,Enhancement,1
gig_42c,Enhancement,3
gig_42d,Enhancement,3
gig_42d,Extension,2
gig_43a,Enhancement,1
gig_43a,Extension,1
gig_43d,Enhancement,1
gig_440a,Enhancement,8
gig_440a,Extension,1
gig_440c,Enhancement,8
gig_440c,Extension,1
gig_440d,Enhancement,9
gig_440d,Extension,2
gig_440e,Enhancement,3
gig_440e,Extension,1
gig_440f,Enhancement,3
gig_440g,Enhancement,3
gig_440g,Extension,2
gig_440h,Enhancement,1
gig_440h,Extension,1
gig_440i,Enhancement,5
gig_440i,Extension,1
gig_441a,Enhancement,12
gig_441b,Enhancement,1
gig_441c,Enhancement,5
gig_441c,Extension,8
gig_441d,Enhancement,1
gig_441e,Enhancement,4
gig_441e,Extension,1
gig_441f,Enhancement,6
gig_441g,Enhancement,3
gig_441h,Enhancement,8
gig_441i,Enhancement,2
gig_441i,Extension,6
gig_441j,Enhancement,2
gig_441j,Extension,1
gig_441k,Enhancement,3
gig_441l,Enhancement,1
gig_442b,Enhancement,3
gig_442b,Extension,2
gig_442c,Enhancement,2
gig_442d,Enhancement,1
gig_442e,Enhancement,2
gig_442f,Enhancement,2
gig_442f,Extension,1
gig_442g,Enhancement,3
gig_442h,Enhancement,5
gig_443a,Enhancement,13
gig_443a,Extension,2
gig_443b,Enhancement,10
gig_443c,Enhancement,2
gig_443d,Enhancement,12
gig_443e,Enhancement,1
gig_443f,Enhancement,7
gig_443g,Enhancement,7
gig_443g,Extension,1
gig_443h,Enhancement,4
gig_444a,Enhancement,4
gig_444a,Extension,3
gig_444b,Enhancement,3
gig_444b,Extension,3
gig_444c,Enhancement,4
gig_444c,Extension,3
gig_444d,Enhancement,1
gig_444e,Enhancement,3
gig_444e,Extension,2
gig_444f,Enhancement,4
gig_444f,Extension,1
gig_444g,Elaboration,1
gig_444g,Enhancement,2
gig_444h,Enhancement,5
gig_444h,Extension,1
gig_444j,Enhancement,6
gig_444k,Enhancement,3
gig_444l,Enhancement,1
gig_445a,Enhancement,10
gig_445a,Extension,10
gig_445b,Enhancement,9
gig_445b,Extension,2
gig_445c,Elaboration,1
gig_445c,Enhancement,8
gig_445d,Enhancement,8
gig_445d,Extension,2
gig_445e,Enhancement,15
gig_445e,Extension,4
gig_445f,Enhancement,7
gig_445g,Enhancement,7
gig_445i,Enhancement,7
gig_445i,Extension,1
gig_446b,Enhancement,2
gig_446c,Enhancement,10
gig_446c,Extension,5
gig_446d,Elaboration,1
gig_446d,Enhancement,7
gig_446e,Enhancement,2
gig_446f,Enhancement,2
gig_446f,Extension,2
gig_446g,Enhancement,2
gig_446h,Enhancement,8
gig_446i,Enhancement,2
gig_446i,Extension,1
gig_447a,Enhancement,11
gig_447a,Extension,1
gig_447c,Enhancement,8
gig_447c,Extension,1
gig_447e,Enhancement,10
gig_447e,Extension,3
gig_447f,Enhancement,3
gig_447g,Enhancement,4
gig_447h,Enhancement,1
gig_447h,Extension,1
gig_447i,Enhancement,1
gig_447i,Extension,3
gig_447j,Enhancement,4
gig_447k,Enhancement,4
gig_448a,Elaboration,1
gig_448a,Enhancement,12
gig_448a,Extension,4
gig_448b,Enhancement,15
gig_448b,Extension,3
gig_448c,Elaboration,1
gig_448c,Enhancement,23
gig_448c,Extension,5
gig_448d,Enhancement,2
gig_448e,Enhancement,8
gig_448e,Extension,1
gig_448f,Enhancement,9
gig_448f,Extension,3
gig_448g,Enhancement,4
gig_448g,Extension,1
gig_448h,Enhancement,4
gig_448h,Extension,2
gig_448i,Elaboration,1
gig_448i,Enhancement,4
gig_448i,Extension,5
gig_448j,Enhancement,5
gig_448j,Extension,1
gig_448k,Enhancement,6
gig_448k,Extension,1
gig_448l,Enhancement,4
gig_449a,Elaboration,1
gig_449a,Enhancement,4
gig_449b,Enhancement,2
gig_449d,Enhancement,5
gig_449e,Enhancement,2
gig_449f,Extension,1
gig_449g,Enhancement,3
gig_449g,Extension,1
gig_44a,Extension,1
gig_44b,Enhancement,1
gig_44b,Extension,1
gig_44c,Enhancement,3
gig_44c,Extension,4
gig_44d,Enhancement,4
gig_44d,Extension,1
gig_450a,Enhancement,7
gig_450a,Extension,3
gig_450b,Elaboration,1
gig_450b,Enhancement,10
gig_450b,Extension,2
gig_450c,Elaboration,1
gig_450c,Enhancement,8
gig_450c,Extension,2
gig_450d,Enhancement,1
gig_450e,Enhancement,3
gig_450e,Extension,3
gig_450f,Enhancement,4
gig_450f,Extension,1
gig_450g,Enhancement,2
gig_450h,Enhancement,10
gig_450h,Extension,4
gig_450i,Elaboration,1
gig_450i,Enhancement,7
gig_450j,Enhancement,1
gig_450k,Elaboration,1
gig_450k,Enhancement,5
gig_450l,Enhancement,2
gig_451a,Enhancement,6
gig_451a,Extension,4
gig_451b,Enhancement,3
gig_451c,Enhancement,3
gig_451e,Enhancement,4
gig_451f,Enhancement,2
gig_451g,Enhancement,4
gig_451g,Extension,1
gig_451i,Enhancement,4
gig_451j,Extension,2
gig_452a,Enhancement,8
gig_452a,Extension,3
gig_452b,Enhancement,6
gig_452b,Extension,2
gig_452c,Enhancement,7
gig_452c,Extension,1
gig_452d,Enhancement,1
gig_452e,Enhancement,4
gig_452f,Elaboration,1
gig_452f,Enhancement,4
gig_452g,Enhancement,8
gig_452h,Enhancement,2
gig_452h,Extension,1
gig_452i,Enhancement,3
gig_452j,Enhancement,3
gig_452k,Enhancement,2
gig_453a,Enhancement,5
gig_453a,Extension,5
gig_453b,Enhancement,3
gig_453b,Extension,1
gig_453c,Enhancement,5
gig_453c,Extension,4
gig_453f,Enhancement,7
gig_453f,Extension,2
gig_453h,Enhancement,2
gig_453h,Extension,2
gig_454a,Enhancement,3
gig_454a,Extension,1
gig_454b,Enhancement,8
gig_454c,Enhancement,8
gig_454d,Enhancement,1
gig_454e,Enhancement,4
gig_454f,Enhancement,5
gig_454f,Extension,5
gig_454g,Enhancement,3
gig_454g,Extension,2
gig_454h,Enhancement,4
gig_454j,Enhancement,2
gig_454j,Extension,1
gig_454k,Elaboration,2
gig_454k,Enhancement,1
gig_454k,Extension,1
gig_455a,Enhancement,7
gig_455a,Extension,4
gig_455b,Enhancement,9
gig_455b,Extension,2
gig_455e,Enhancement,2
gig_455e,Extension,1
gig_455f,Elaboration,2
gig_455f,Enhancement,1
gig_455f,Extension,2
gig_455g,Enhancement,3
gig_455i,Enhancement,4
gig_455i,Extension,4
gig_455j,Elaboration,1
gig_455j,Enhancement,1
gig_456a,Enhancement,5
gig_456a,Extension,9
gig_456b,Enhancement,4
gig_456b,Extension,1
gig_456c,Enhancement,4
gig_456d,Enhancement,2
gig_456e,Enhancement,2
gig_456f,Enhancement,1
gig_456g,Enhancement,2
gig_456g,Extension,1
gig_456h,Enhancement,1
gig_456h,Extension,1
gig_456i,Enhancement,3
gig_457a,Enhancement,8
gig_457a,Extension,5
gig_457b,Enhancement,4
gig_457b,Extension,1
gig_457c,Enhancement,9
gig_457c,Extension,2
gig_457d,Enhancement,2
gig_457d,Extension,3
gig_457e,Enhancement,1
gig_457e,Extension,2
gig_457f,Enhancement,2
gig_457g,Enhancement,1
gig_457i,Enhancement,3
gig_457j,Enhancement,5
gig_458a,Enhancement,29
gig_458a,Extension,3
gig_458b,Enhancement,10
gig_458b,Extension,2
gig_458c,Enhancement,11
gig_458c,Extension,1
gig_458d,Enhancement,2
gig_458e,Enhancement,2
gig_458e,Extension,5
gig_458f,Enhancement,7
gig_458f,Extension,1
gig_458g,Enhancement,2
gig_458g,Extension,1
gig_458h,Enhancement,2
gig_458h,Extension,1
gig_458i,Enhancement,2
gig_458i,Extension,1
gig_458j,Enhancement,8
gig_458j,Extension,1
gig_458k,Enhancement,10
gig_458l,Enhancement,10
gig_458l,Extension,1
gig_458m,Enhancement,3
gig_459a,Enhancement,11
gig_459a,Extension,1
gig_459b,Enhancement,4
gig_459c,Enhancement,3
gig_459c,Extension,6
gig_459d,Enhancement,2
gig_459e,Enhancement,4
gig_459f,Enhancement,3
gig_459g,Enhancement,4
gig_459h,Enhancement,4
gig_459h,Extension,1
gig_459i,Enhancement,4
gig_459i,Extension,1
gig_459j,Enhancement,4
gig_459k,Enhancement,2
gig_459k,Extension,1
gig_45c,Enhancement,2
gig_45d,Enhancement,2
gig_45d,Extension,2
gig_460a,Extension,1
gig_460b,Enhancement,5
gig_460b,Extension,2
gig_460e,Extension,1
gig_460f,Enhancement,3
gig_460f,Extension,2
gig_460g,Extension,1
gig_460h,Elaboration,3
gig_460h,Extension,1
gig_460i,Enhancement,4
gig_460i,Extension,1
gig_460j,Enhancement,2
gig_460j,Extension,1
gig_461a,Enhancement,9
gig_461a,Extension,1
