text_id,detected_item,n_cases
es_wr_a1_24_12_3_li,where,2
es_wr_a1_24_14_14_vmza,and,1
es_wr_a1_24_14_14_vmza,where,3
es_wr_a1_24_18_3_jfd,and,1
es_wr_a1_24_18_3_jfd,because,1
es_wr_a1_24_18_3_jfd,if,1
es_wr_a1_24_18_3_jfd,once,1
es_wr_a1_24_18_3_jfd,where,2
es_wr_a1_24_6_3_sc,and,1
es_wr_a1_24_6_3_sc,where,2
es_wr_a1_25_17_14_lcu,and,2
es_wr_a1_25_17_14_lcu,because,1
es_wr_a1_25_17_14_lcu,but,1
es_wr_a1_25_17_14_lcu,where,2
es_wr_a1_25_19_3_mavm,so,1
es_wr_a1_25_19_3_mavm,where,3
es_wr_a1_25_19_3_mavm,whether,1
es_wr_a1_25_9_3_mhj,and,2
es_wr_a1_25_9_3_mhj,because,1
es_wr_a1_25_9_3_mhj,before that,1
es_wr_a1_25_9_3_mhj,where,2
es_wr_a1_26_0.6_14_wb,after,1
es_wr_a1_26_0.6_14_wb,before,1
es_wr_a1_26_0.6_14_wb,but,1
es_wr_a1_26_0.6_14_wb,in which,1
es_wr_a1_26_0.6_14_wb,so,1
es_wr_a1_26_0.6_14_wb,when,1
es_wr_a1_26_0.6_14_wb,where,3
es_wr_a1_26_13_3_nc,after,1
es_wr_a1_26_13_3_nc,and,1
es_wr_a1_26_13_3_nc,where,2
es_wr_a1_26_1_14_cpb,and,1
es_wr_a1_26_1_14_cpb,but,2
es_wr_a1_26_1_14_cpb,if,1
es_wr_a1_26_1_14_cpb,when,1
es_wr_a1_26_1_14_cpb,where,2
es_wr_a1_27_10_14_nr,and,2
es_wr_a1_27_10_14_nr,however,1
es_wr_a1_27_10_14_nr,when,1
es_wr_a1_27_10_14_nr,where,3
es_wr_a1_27_20_3_agm,and,2
es_wr_a1_27_20_3_agm,where,2
es_wr_a1_27_9_3_csm,because,1
es_wr_a1_27_9_3_csm,where,2
es_wr_a1_28_10_14_scm,and,6
es_wr_a1_28_10_14_scm,but,2
es_wr_a1_28_10_14_scm,then,1
es_wr_a1_28_10_14_scm,where,2
es_wr_a1_28_7_3_jb,where,2
es_wr_a1_28_8_2_ivll,because,1
es_wr_a1_28_8_2_ivll,before,1
es_wr_a1_28_8_2_ivll,if,1
es_wr_a1_28_8_2_ivll,instead,1
es_wr_a1_28_8_2_ivll,where,2
es_wr_a1_30_13_3_mipf,because,1
es_wr_a1_30_13_3_mipf,but,1
es_wr_a1_30_13_3_mipf,where,2
es_wr_a1_30_22_3_ifr,because,1
es_wr_a1_30_22_3_ifr,but,1
es_wr_a1_30_22_3_ifr,however,1
es_wr_a1_30_22_3_ifr,when,1
es_wr_a1_30_22_3_ifr,where,2
es_wr_a1_30_8_3_u,and,1
es_wr_a1_30_8_3_u,but,1
es_wr_a1_30_8_3_u,that is,1
es_wr_a1_30_8_3_u,where,2
es_wr_a1_31_12_3_igf,and,4
es_wr_a1_31_12_3_igf,because,1
es_wr_a1_31_12_3_igf,where,2
es_wr_a1_31_8_3_m,but,1
es_wr_a1_31_8_3_m,where,2
es_wr_a1_33_0.5_3_mjzr,where,2
es_wr_a1_35_12_14_pgc,but,1
es_wr_a1_35_12_14_pgc,where,2
es_wr_a1_36_26_3_amro,when,1
es_wr_a1_36_26_3_amro,where,2
es_wr_a1_39_5_3_s,because,1
es_wr_a1_39_5_3_s,but,1
es_wr_a1_39_5_3_s,however,1
es_wr_a1_39_5_3_s,such as,1
es_wr_a1_39_5_3_s,where,2
es_wr_a1_41_8_14_dim,and,10
es_wr_a1_41_8_14_dim,if,1
es_wr_a1_41_8_14_dim,when,1
es_wr_a1_41_8_14_dim,where,3
es_wr_a1_41_8_14_dim,while,1
es_wr_a1_42_6_3_ecj,because,1
es_wr_a1_42_6_3_ecj,but,1
es_wr_a1_42_6_3_ecj,instead of,1
es_wr_a1_42_6_3_ecj,where,2
es_wr_a1_42_7_3_jhs,and,1
es_wr_a1_42_7_3_jhs,because,4
es_wr_a1_42_7_3_jhs,where,2
es_wr_a1_46_5_2_av,where,2
es_wr_a1_49_0.5_13_ybf,where,2
es_wr_a1_49_3_14_mtl,and,2
es_wr_a1_49_3_14_mtl,because,1
es_wr_a1_49_3_14_mtl,when,1
es_wr_a1_49_3_14_mtl,where,2
es_wr_a1_52_14_14_ihc,and,3
es_wr_a1_52_14_14_ihc,because,2
es_wr_a1_52_14_14_ihc,but,1
es_wr_a1_52_14_14_ihc,so,2
es_wr_a1_52_14_14_ihc,where,2
es_wr_a1_52_5_14_jmff,because,1
es_wr_a1_52_5_14_jmff,once,1
es_wr_a1_52_5_14_jmff,when,1
es_wr_a1_52_5_14_jmff,where,2
es_wr_a1_52_7_14_jcbm,because,1
es_wr_a1_52_7_14_jcbm,but,1
es_wr_a1_52_7_14_jcbm,when,2
es_wr_a1_52_7_14_jcbm,where,2
es_wr_a1_58_4_14_jl,where,2
es_wr_a1_60_10_14_jams,when,2
es_wr_a1_60_10_14_jams,where,2
es_wr_a1_60_7_14_jgm,but,1
es_wr_a1_60_7_14_jgm,where,3
es_wr_a1_77_2_3_mvlp,but,2
es_wr_a1_77_2_3_mvlp,when,1
es_wr_a1_77_2_3_mvlp,where,2
es_wr_a2_12_6_13_asbd,after,2
es_wr_a2_12_6_13_asbd,and,1
es_wr_a2_12_6_13_asbd,but,1
es_wr_a2_12_6_13_asbd,where,2
es_wr_a2_12_6_13_slc,and,2
es_wr_a2_12_6_13_slc,because,1
es_wr_a2_12_6_13_slc,but,1
es_wr_a2_12_6_13_slc,where,2
es_wr_a2_12_8_13_agm,and,5
es_wr_a2_12_8_13_agm,because,1
es_wr_a2_12_8_13_agm,where,2
es_wr_a2_12_8_13_arm,where,2
es_wr_a2_12_8_13_ldd,and,2
es_wr_a2_12_8_13_ldd,then,1
es_wr_a2_12_8_13_ldd,where,2
es_wr_a2_12_9_13_mml,but,1
es_wr_a2_12_9_13_mml,that is,1
es_wr_a2_12_9_13_mml,where,2
es_wr_a2_13_0_13_cls,and,3
es_wr_a2_13_0_13_cls,where,2
es_wr_a2_13_10_13_fng,and,2
es_wr_a2_13_10_13_fng,because,2
es_wr_a2_13_10_13_fng,but,1
es_wr_a2_13_10_13_fng,where,4
es_wr_a2_13_10_13_prg,and,1
es_wr_a2_13_10_13_prg,because,1
es_wr_a2_13_10_13_prg,when,1
es_wr_a2_13_10_13_prg,where,2
es_wr_a2_13_11_13_lhm,and,1
es_wr_a2_13_11_13_lhm,but,1
es_wr_a2_13_11_13_lhm,where,3
es_wr_a2_13_22_3_pm,along with,1
es_wr_a2_13_22_3_pm,then,1
es_wr_a2_13_22_3_pm,when,1
es_wr_a2_13_22_3_pm,where,2
es_wr_a2_13_4_13_ja,where,2
es_wr_a2_13_7_13_acl,and,4
es_wr_a2_13_7_13_acl,because,2
es_wr_a2_13_7_13_acl,but,1
es_wr_a2_13_7_13_acl,where,2
es_wr_a2_13_7_13_arl,and,1
es_wr_a2_13_7_13_arl,but,1
es_wr_a2_13_7_13_arl,when,1
es_wr_a2_13_7_13_arl,where,2
es_wr_a2_13_7_13_cav,but,2
es_wr_a2_13_7_13_cav,where,2
es_wr_a2_13_7_13_jmg,after,1
es_wr_a2_13_7_13_jmg,and,1
es_wr_a2_13_7_13_jmg,but,1
es_wr_a2_13_7_13_jmg,where,2
es_wr_a2_13_7_13_lpg,because,1
es_wr_a2_13_7_13_lpg,where,2
es_wr_a2_13_7_13_mh,where,2
es_wr_a2_13_7_13_mmc,and,3
es_wr_a2_13_7_13_mmc,but,3
es_wr_a2_13_7_13_mmc,where,2
es_wr_a2_13_7_13_pcg,because,1
es_wr_a2_13_7_13_pcg,but,1
es_wr_a2_13_7_13_pcg,where,2
es_wr_a2_13_7_13_slr,after,1
es_wr_a2_13_7_13_slr,and,3
es_wr_a2_13_7_13_slr,and there,1
es_wr_a2_13_7_13_slr,but,1
es_wr_a2_13_7_13_slr,when,1
es_wr_a2_13_7_13_slr,where,2
es_wr_a2_13_8_13_all,where,2
es_wr_a2_13_8_13_dfl,where,2
es_wr_a2_13_8_13_eom,and,4
es_wr_a2_13_8_13_eom,but,4
es_wr_a2_13_8_13_eom,but not,1
es_wr_a2_13_8_13_eom,so,1
es_wr_a2_13_8_13_eom,when,1
es_wr_a2_13_8_13_eom,where,2
es_wr_a2_13_8_13_jpa,after,1
es_wr_a2_13_8_13_jpa,and,1
es_wr_a2_13_8_13_jpa,but,3
es_wr_a2_13_8_13_jpa,so,1
es_wr_a2_13_8_13_jpa,where,2
es_wr_a2_13_8_13_mrc,and,5
es_wr_a2_13_8_13_mrc,but,2
es_wr_a2_13_8_13_mrc,so,2
es_wr_a2_13_8_13_mrc,when,1
es_wr_a2_13_8_13_mrc,where,2
es_wr_a2_13_9_13_cgp,and,1
es_wr_a2_13_9_13_cgp,but,1
es_wr_a2_13_9_13_cgp,where,3
es_wr_a2_13_9_13_dre,and,5
es_wr_a2_13_9_13_dre,but,2
es_wr_a2_13_9_13_dre,where,2
es_wr_a2_13_9_13_inc,and,3
es_wr_a2_13_9_13_inc,because,1
es_wr_a2_13_9_13_inc,but,1
es_wr_a2_13_9_13_inc,but not,1
es_wr_a2_13_9_13_inc,where,2
es_wr_a2_13_9_13_jla,but,1
es_wr_a2_13_9_13_jla,where,2
es_wr_a2_13_9_13_pol,because,1
es_wr_a2_13_9_13_pol,but,1
es_wr_a2_13_9_13_pol,where,2
es_wr_a2_14_10_13_clv,and,4
es_wr_a2_14_10_13_clv,but,2
es_wr_a2_14_10_13_clv,where,2
es_wr_a2_14_10_13_eja,and,3
es_wr_a2_14_10_13_eja,where,2
es_wr_a2_14_10_13_imm,and,1
es_wr_a2_14_10_13_imm,but,4
es_wr_a2_14_10_13_imm,where,2
es_wr_a2_14_10_13_jdlc,and,9
es_wr_a2_14_10_13_jdlc,but,3
es_wr_a2_14_10_13_jdlc,where,2
es_wr_a2_14_11_13_bjim,and,2
es_wr_a2_14_11_13_bjim,because,1
es_wr_a2_14_11_13_bjim,but,2
es_wr_a2_14_11_13_bjim,then,1
es_wr_a2_14_11_13_bjim,where,2
es_wr_a2_14_11_13_cfr,but,1
es_wr_a2_14_11_13_cfr,when,2
es_wr_a2_14_11_13_cfr,where,3
es_wr_a2_14_11_13_k,but,1
es_wr_a2_14_11_13_k,then,1
es_wr_a2_14_11_13_k,when,2
es_wr_a2_14_11_13_k,where,2
es_wr_a2_14_11_13_sgg,and,2
es_wr_a2_14_11_13_sgg,because,1
es_wr_a2_14_11_13_sgg,but,1
es_wr_a2_14_11_13_sgg,when,1
es_wr_a2_14_11_13_sgg,where,2
es_wr_a2_14_12_13_mrs,and,1
es_wr_a2_14_12_13_mrs,but,1
es_wr_a2_14_12_13_mrs,where,2
es_wr_a2_14_5_13_fpc,but,2
es_wr_a2_14_5_13_fpc,when,1
es_wr_a2_14_5_13_fpc,where,2
es_wr_a2_14_5_13_mjrt,after,1
es_wr_a2_14_5_13_mjrt,and,1
es_wr_a2_14_5_13_mjrt,but,2
es_wr_a2_14_5_13_mjrt,where,2
es_wr_a2_14_5_13_reo,and,2
es_wr_a2_14_5_13_reo,where,2
es_wr_a2_14_6_13_a,and,3
es_wr_a2_14_6_13_a,but,1
es_wr_a2_14_6_13_a,where,2
es_wr_a2_14_6_13_cng,and,6
es_wr_a2_14_6_13_cng,because,1
es_wr_a2_14_6_13_cng,but,1
es_wr_a2_14_6_13_cng,when,1
es_wr_a2_14_6_13_cng,where,2
es_wr_a2_14_6_13_dfg,where,2
es_wr_a2_14_6_13_dgs,and,3
es_wr_a2_14_6_13_dgs,because,2
es_wr_a2_14_6_13_dgs,but,3
es_wr_a2_14_6_13_dgs,then,1
es_wr_a2_14_6_13_dgs,when,2
es_wr_a2_14_6_13_dgs,where,2
es_wr_a2_14_6_13_ero,and,1
es_wr_a2_14_6_13_ero,but,1
es_wr_a2_14_6_13_ero,if,1
es_wr_a2_14_6_13_ero,when,2
es_wr_a2_14_6_13_ero,where,2
es_wr_a2_14_6_13_jmc,and,3
es_wr_a2_14_6_13_jmc,but,2
es_wr_a2_14_6_13_jmc,where,2
es_wr_a2_14_7_13_crg,but,1
es_wr_a2_14_7_13_crg,where,2
es_wr_a2_14_7_13_crg,while,1
es_wr_a2_14_7_13_fcdg,and,1
es_wr_a2_14_7_13_fcdg,but,1
es_wr_a2_14_7_13_fcdg,when,1
es_wr_a2_14_7_13_fcdg,where,2
es_wr_a2_14_7_13_jmr,and,2
es_wr_a2_14_7_13_jmr,but,1
es_wr_a2_14_7_13_jmr,where,2
es_wr_a2_14_7_13_rgc,and,2
es_wr_a2_14_7_13_rgc,when,1
es_wr_a2_14_7_13_rgc,where,2
es_wr_a2_14_8_13_alj,and,1
es_wr_a2_14_8_13_alj,later on,1
es_wr_a2_14_8_13_alj,when,1
es_wr_a2_14_8_13_alj,where,2
es_wr_a2_14_8_13_ammc,and,2
es_wr_a2_14_8_13_ammc,where,2
es_wr_a2_14_8_13_arg,and,1
es_wr_a2_14_8_13_arg,but,1
es_wr_a2_14_8_13_arg,so,1
es_wr_a2_14_8_13_arg,where,2
es_wr_a2_14_8_13_dsv,and,1
es_wr_a2_14_8_13_dsv,because,1
es_wr_a2_14_8_13_dsv,but,1
es_wr_a2_14_8_13_dsv,then,1
es_wr_a2_14_8_13_dsv,where,2
es_wr_a2_14_8_13_macm,and,2
es_wr_a2_14_8_13_macm,but,2
es_wr_a2_14_8_13_macm,when,3
es_wr_a2_14_8_13_macm,where,2
es_wr_a2_14_8_13_mfs,after,1
es_wr_a2_14_8_13_mfs,and,4
es_wr_a2_14_8_13_mfs,but,2
es_wr_a2_14_8_13_mfs,so,2
es_wr_a2_14_8_13_mfs,when,1
es_wr_a2_14_8_13_mfs,where,2
es_wr_a2_14_8_13_mjpc,and,1
es_wr_a2_14_8_13_mjpc,but,1
es_wr_a2_14_8_13_mjpc,so,1
es_wr_a2_14_8_13_mjpc,where,3
es_wr_a2_14_8_13_pfg,and,2
es_wr_a2_14_8_13_pfg,but,1
es_wr_a2_14_8_13_pfg,when,1
es_wr_a2_14_8_13_pfg,where,2
es_wr_a2_14_8_13_ssr,and,3
es_wr_a2_14_8_13_ssr,because,1
es_wr_a2_14_8_13_ssr,before,1
es_wr_a2_14_8_13_ssr,but,3
es_wr_a2_14_8_13_ssr,when,1
es_wr_a2_14_8_13_ssr,where,3
es_wr_a2_14_8_14_jcmr,and,5
es_wr_a2_14_8_14_jcmr,because,1
es_wr_a2_14_8_14_jcmr,before that,1
es_wr_a2_14_8_14_jcmr,where,2
es_wr_a2_14_9_13_aqc,and,3
es_wr_a2_14_9_13_aqc,where,2
es_wr_a2_14_9_13_cna,and,2
es_wr_a2_14_9_13_cna,where,2
es_wr_a2_14_9_13_fr,and,3
es_wr_a2_14_9_13_fr,where,2
es_wr_a2_14_9_13_jms,and,1
es_wr_a2_14_9_13_jms,but,1
es_wr_a2_14_9_13_jms,where,2
es_wr_a2_14_9_13_lgg,and,6
es_wr_a2_14_9_13_lgg,when,1
es_wr_a2_14_9_13_lgg,where,2
es_wr_a2_14_9_13_zra,and,2
es_wr_a2_14_9_13_zra,before,1
es_wr_a2_14_9_13_zra,when,1
es_wr_a2_14_9_13_zra,where,2
es_wr_a2_14_unknown_13_jrr,but,2
es_wr_a2_14_unknown_13_jrr,where,2
es_wr_a2_14_unknown_13_mac,and,3
es_wr_a2_14_unknown_13_mac,before,1
es_wr_a2_14_unknown_13_mac,when,2
es_wr_a2_14_unknown_13_mac,where,2
es_wr_a2_15_0_13_jpj,and,1
es_wr_a2_15_0_13_jpj,where,2
es_wr_a2_15_10_13_drg,and,2
es_wr_a2_15_10_13_drg,but,2
es_wr_a2_15_10_13_drg,where,2
es_wr_a2_15_10_13_jmlc,and,1
es_wr_a2_15_10_13_jmlc,but,2
es_wr_a2_15_10_13_jmlc,where,2
es_wr_a2_15_11_13_cmm,after,1
es_wr_a2_15_11_13_cmm,and,2
es_wr_a2_15_11_13_cmm,because,2
es_wr_a2_15_11_13_cmm,where,3
es_wr_a2_15_12_13_bma,and,3
es_wr_a2_15_12_13_bma,because,1
es_wr_a2_15_12_13_bma,but,1
es_wr_a2_15_12_13_bma,then,1
es_wr_a2_15_12_13_bma,when,1
es_wr_a2_15_12_13_bma,where,2
es_wr_a2_15_12_13_crg,where,2
es_wr_a2_15_12_13_lan,and,4
es_wr_a2_15_12_13_lan,away from,1
es_wr_a2_15_12_13_lan,when,1
es_wr_a2_15_12_13_lan,where,2
es_wr_a2_15_13_3_egl,and,3
es_wr_a2_15_13_3_egl,because,1
es_wr_a2_15_13_3_egl,but,2
es_wr_a2_15_13_3_egl,particularly,1
es_wr_a2_15_13_3_egl,so,2
es_wr_a2_15_13_3_egl,where,2
es_wr_a2_15_15_13_isa,and,2
es_wr_a2_15_15_13_isa,because,1
es_wr_a2_15_15_13_isa,but,3
es_wr_a2_15_15_13_isa,so,2
es_wr_a2_15_15_13_isa,though,1
es_wr_a2_15_15_13_isa,where,2
es_wr_a2_15_3_13_lfs,and,1
es_wr_a2_15_3_13_lfs,because,3
es_wr_a2_15_3_13_lfs,if,1
es_wr_a2_15_3_13_lfs,so,1
es_wr_a2_15_3_13_lfs,where,2
es_wr_a2_15_7_13_mdg,and,3
es_wr_a2_15_7_13_mdg,but,2
es_wr_a2_15_7_13_mdg,when,1
es_wr_a2_15_7_13_mdg,where,2
es_wr_a2_15_7_13_mmq,and,6
es_wr_a2_15_7_13_mmq,so,1
es_wr_a2_15_7_13_mmq,where,2
es_wr_a2_15_7_13_rlm,and,3
es_wr_a2_15_7_13_rlm,because,1
es_wr_a2_15_7_13_rlm,but,1
es_wr_a2_15_7_13_rlm,when,1
es_wr_a2_15_7_13_rlm,where,3
es_wr_a2_15_7_13_sac,and,1
es_wr_a2_15_7_13_sac,because,1
es_wr_a2_15_7_13_sac,still,1
es_wr_a2_15_7_13_sac,where,3
es_wr_a2_15_8_13_dga,because,1
es_wr_a2_15_8_13_dga,when,1
es_wr_a2_15_8_13_dga,where,3
es_wr_a2_15_8_13_elb,and,5
es_wr_a2_15_8_13_elb,but,1
es_wr_a2_15_8_13_elb,where,2
es_wr_a2_15_8_13_elb,while,1
es_wr_a2_15_8_13_fac,and,5
es_wr_a2_15_8_13_fac,but,1
es_wr_a2_15_8_13_fac,when,1
es_wr_a2_15_8_13_fac,where,2
es_wr_a2_15_9_13_anm,and,7
es_wr_a2_15_9_13_anm,where,2
es_wr_a2_15_9_13_dci,and,3
es_wr_a2_15_9_13_dci,but,1
es_wr_a2_15_9_13_dci,so,1
es_wr_a2_15_9_13_dci,where,2
es_wr_a2_15_9_13_emb,and,2
es_wr_a2_15_9_13_emb,because,1
es_wr_a2_15_9_13_emb,when,1
es_wr_a2_15_9_13_emb,where,2
es_wr_a2_15_9_13_ipt,and,4
es_wr_a2_15_9_13_ipt,but,2
es_wr_a2_15_9_13_ipt,so,5
es_wr_a2_15_9_13_ipt,when,2
es_wr_a2_15_9_13_ipt,where,2
es_wr_a2_15_9_13_jahn,and,7
es_wr_a2_15_9_13_jahn,but,1
es_wr_a2_15_9_13_jahn,then,1
es_wr_a2_15_9_13_jahn,where,2
es_wr_a2_15_9_13_jdm,and,1
es_wr_a2_15_9_13_jdm,because,1
es_wr_a2_15_9_13_jdm,where,2
es_wr_a2_15_9_13_jsl,and,4
es_wr_a2_15_9_13_jsl,because,1
es_wr_a2_15_9_13_jsl,but,2
es_wr_a2_15_9_13_jsl,where,2
es_wr_a2_15_9_13_mc,and,2
es_wr_a2_15_9_13_mc,but,1
es_wr_a2_15_9_13_mc,where,2
es_wr_a2_15_9_13_mgr,and,2
es_wr_a2_15_9_13_mgr,because,1
es_wr_a2_15_9_13_mgr,but,1
es_wr_a2_15_9_13_mgr,when,1
es_wr_a2_15_9_13_mgr,where,2
es_wr_a2_15_9_13_pmp,after,1
es_wr_a2_15_9_13_pmp,and,1
es_wr_a2_15_9_13_pmp,because,1
es_wr_a2_15_9_13_pmp,but,1
es_wr_a2_15_9_13_pmp,where,2
es_wr_a2_15_9_13_rpv,and,1
es_wr_a2_15_9_13_rpv,because,1
es_wr_a2_15_9_13_rpv,but,3
es_wr_a2_15_9_13_rpv,then,1
es_wr_a2_15_9_13_rpv,where,2
es_wr_a2_15_9_13_rrm,and,1
es_wr_a2_15_9_13_rrm,where,2
es_wr_a2_15_9_13_sga,and,6
es_wr_a2_15_9_13_sga,when,1
es_wr_a2_15_9_13_sga,where,2
es_wr_a2_15_9_13_tfl,and,3
es_wr_a2_15_9_13_tfl,but,2
es_wr_a2_15_9_13_tfl,still,1
es_wr_a2_15_9_13_tfl,where,2
es_wr_a2_15_9_13_tpm,and,2
es_wr_a2_15_9_13_tpm,because,3
es_wr_a2_15_9_13_tpm,but,1
es_wr_a2_15_9_13_tpm,where,2
es_wr_a2_15_unknown_13_dmc,where,2
es_wr_a2_16_10_13_cgd,and,6
es_wr_a2_16_10_13_cgd,because,1
es_wr_a2_16_10_13_cgd,when,2
es_wr_a2_16_10_13_cgd,where,2
es_wr_a2_16_10_13_emb,and,4
es_wr_a2_16_10_13_emb,but,1
es_wr_a2_16_10_13_emb,where,2
es_wr_a2_16_10_13_ipd,and,5
es_wr_a2_16_10_13_ipd,when,2
es_wr_a2_16_10_13_ipd,where,2
es_wr_a2_16_10_13_jm,and,2
es_wr_a2_16_10_13_jm,but,2
es_wr_a2_16_10_13_jm,so,1
es_wr_a2_16_10_13_jm,where,2
es_wr_a2_16_10_13_lgc,and,2
es_wr_a2_16_10_13_lgc,where,2
es_wr_a2_16_10_13_lgc,while,1
es_wr_a2_16_10_13_smr,and,1
es_wr_a2_16_10_13_smr,so,1
es_wr_a2_16_10_13_smr,that is,1
es_wr_a2_16_10_13_smr,where,2
es_wr_a2_16_10_13_stm,and,4
es_wr_a2_16_10_13_stm,because,2
es_wr_a2_16_10_13_stm,before,1
es_wr_a2_16_10_13_stm,but,4
es_wr_a2_16_10_13_stm,where,2
es_wr_a2_16_10_13_upq,where,2
es_wr_a2_16_10_13_val,and,1
es_wr_a2_16_10_13_val,but,3
es_wr_a2_16_10_13_val,when,1
es_wr_a2_16_10_13_val,where,2
es_wr_a2_16_10_13_vmre,and,2
es_wr_a2_16_10_13_vmre,where,2
es_wr_a2_16_11_13_abr,and,2
es_wr_a2_16_11_13_abr,where,2
es_wr_a2_16_11_13_alc,where,2
es_wr_a2_16_11_13_tti,and,1
es_wr_a2_16_11_13_tti,but,2
es_wr_a2_16_11_13_tti,where,2
es_wr_a2_16_12_13_als,and,1
es_wr_a2_16_12_13_als,but,1
es_wr_a2_16_12_13_als,when,2
es_wr_a2_16_12_13_als,where,2
es_wr_a2_16_12_13_avt,after,2
es_wr_a2_16_12_13_avt,and,2
es_wr_a2_16_12_13_avt,away from,2
es_wr_a2_16_12_13_avt,when,3
es_wr_a2_16_12_13_avt,where,2
es_wr_a2_16_12_13_ja,and,1
es_wr_a2_16_12_13_ja,so,1
es_wr_a2_16_12_13_ja,where,3
es_wr_a2_16_12_13_ja,while,1
es_wr_a2_16_12_13_mbp,and,1
es_wr_a2_16_12_13_mbp,because,1
es_wr_a2_16_12_13_mbp,so,1
es_wr_a2_16_12_13_mbp,when,1
es_wr_a2_16_12_13_mbp,where,2
es_wr_a2_16_12_13_mbp,while,1
es_wr_a2_16_13_13_amh,and,3
es_wr_a2_16_13_13_amh,but,1
es_wr_a2_16_13_13_amh,then,2
es_wr_a2_16_13_13_amh,when,3
es_wr_a2_16_13_13_amh,where,2
es_wr_a2_16_4_13_afs,and,3
es_wr_a2_16_4_13_afs,where,2
es_wr_a2_16_5_13_mbpt,and,4
es_wr_a2_16_5_13_mbpt,when,2
es_wr_a2_16_5_13_mbpt,where,2
es_wr_a2_16_6_13_fam,and,3
es_wr_a2_16_6_13_fam,but,1
es_wr_a2_16_6_13_fam,where,2
es_wr_a2_16_6_13_fam,while,1
es_wr_a2_16_7_13_jf,and,2
es_wr_a2_16_7_13_jf,but,1
es_wr_a2_16_7_13_jf,when,3
es_wr_a2_16_7_13_jf,where,2
es_wr_a2_16_7_13_lecr,and,7
es_wr_a2_16_7_13_lecr,but,1
es_wr_a2_16_7_13_lecr,where,2
es_wr_a2_16_7_13_sci,after,1
es_wr_a2_16_7_13_sci,and,2
es_wr_a2_16_7_13_sci,but,1
es_wr_a2_16_7_13_sci,where,2
es_wr_a2_16_8_13_amg,where,2
es_wr_a2_16_8_13_apr,and,3
es_wr_a2_16_8_13_apr,when,2
es_wr_a2_16_8_13_apr,where,2
es_wr_a2_16_8_13_ccm,and,5
es_wr_a2_16_8_13_ccm,then,1
es_wr_a2_16_8_13_ccm,when,1
es_wr_a2_16_8_13_ccm,where,2
es_wr_a2_16_8_13_fj,and,2
es_wr_a2_16_8_13_fj,but,1
es_wr_a2_16_8_13_fj,where,2
es_wr_a2_16_8_13_hro,and,5
es_wr_a2_16_8_13_hro,but,2
es_wr_a2_16_8_13_hro,where,2
es_wr_a2_16_8_13_jah,after,1
es_wr_a2_16_8_13_jah,and,5
es_wr_a2_16_8_13_jah,because,1
es_wr_a2_16_8_13_jah,where,2
es_wr_a2_16_8_13_jdr,because,1
es_wr_a2_16_8_13_jdr,but,1
es_wr_a2_16_8_13_jdr,where,2
es_wr_a2_16_8_13_mjm,and,2
es_wr_a2_16_8_13_mjm,but,2
es_wr_a2_16_8_13_mjm,where,3
es_wr_a2_16_8_13_nmm,and,3
es_wr_a2_16_8_13_nmm,then,1
es_wr_a2_16_8_13_nmm,where,2
es_wr_a2_16_8_13_nqa,and,3
es_wr_a2_16_8_13_nqa,because,1
es_wr_a2_16_8_13_nqa,but,1
es_wr_a2_16_8_13_nqa,so,1
es_wr_a2_16_8_13_nqa,when,2
es_wr_a2_16_8_13_nqa,where,2
es_wr_a2_16_8_13_pmm,and,1
es_wr_a2_16_8_13_pmm,because,3
es_wr_a2_16_8_13_pmm,but,1
es_wr_a2_16_8_13_pmm,but that,1
es_wr_a2_16_8_13_pmm,where,2
es_wr_a2_16_8_13_rmo,and,1
es_wr_a2_16_8_13_rmo,because,1
es_wr_a2_16_8_13_rmo,where,2
es_wr_a2_16_8_13_vca,where,3
es_wr_a2_16_8_13_vca,while,1
es_wr_a2_16_8_13_yav,and,2
es_wr_a2_16_8_13_yav,because,2
es_wr_a2_16_8_13_yav,but,1
es_wr_a2_16_8_13_yav,when,2
es_wr_a2_16_8_13_yav,where,2
es_wr_a2_16_9_13_agp,and,1
es_wr_a2_16_9_13_agp,where,2
es_wr_a2_16_9_13_aug,after,2
es_wr_a2_16_9_13_aug,and,1
es_wr_a2_16_9_13_aug,because,1
es_wr_a2_16_9_13_aug,but,2
es_wr_a2_16_9_13_aug,when,1
es_wr_a2_16_9_13_aug,where,2
es_wr_a2_16_9_13_aug2,and,2
es_wr_a2_16_9_13_aug2,but,1
es_wr_a2_16_9_13_aug2,so,2
es_wr_a2_16_9_13_aug2,when,2
es_wr_a2_16_9_13_aug2,where,2
es_wr_a2_16_9_13_cja,and,2
es_wr_a2_16_9_13_cja,but,1
es_wr_a2_16_9_13_cja,where,2
es_wr_a2_16_9_13_csc,and,2
es_wr_a2_16_9_13_csc,when,2
es_wr_a2_16_9_13_csc,where,4
es_wr_a2_16_9_13_dij,and,2
es_wr_a2_16_9_13_dij,because,1
es_wr_a2_16_9_13_dij,but,2
es_wr_a2_16_9_13_dij,where,2
es_wr_a2_16_9_13_jfj,and,7
es_wr_a2_16_9_13_jfj,but,1
es_wr_a2_16_9_13_jfj,when,2
es_wr_a2_16_9_13_jfj,where,2
es_wr_a2_16_9_13_mdb,and,3
es_wr_a2_16_9_13_mdb,but,1
es_wr_a2_16_9_13_mdb,so,1
es_wr_a2_16_9_13_mdb,when,1
