text_id,analysis_level,word_count_text,word_count_source,detected_cases_raw,detected_cases_per_1000,macro_enhancement_raw,macro_enhancement_per_1000,macro_extension_raw,macro_extension_per_1000,macro_elaboration_raw,macro_elaboration_per_1000,taxis_hypotactic_raw,taxis_hypotactic_per_1000,taxis_paratactic_raw,taxis_paratactic_per_1000,intra_elab_amp_para_raw,intra_elab_amp_para_per_1000,intra_enh_caus_conc_hypo_raw,intra_enh_caus_conc_hypo_per_1000,intra_enh_caus_conc_para_raw,intra_enh_caus_conc_para_per_1000,intra_enh_caus_cond_hypo_raw,intra_enh_caus_cond_hypo_per_1000,intra_enh_temp_later_hypo_raw,intra_enh_temp_later_hypo_per_1000,intra_ext_add_para_raw,intra_ext_add_para_per_1000,intra_ext_var_subtr_para_raw,intra_ext_var_subtr_para_per_1000,intra_enh_manner_means_hypo_raw,intra_enh_manner_means_hypo_per_1000,intra_enh_caus_reason_hypo_raw,intra_enh_caus_reason_hypo_per_1000,intra_enh_temp_sim_hypo_raw,intra_enh_temp_sim_hypo_per_1000,intra_enh_temp_earlier_hypo_raw,intra_enh_temp_earlier_hypo_per_1000,intra_enh_spat_same_place_hypo_raw,intra_enh_spat_same_place_hypo_per_1000,intra_enh_caus_reason_para_raw,intra_enh_caus_reason_para_per_1000,intra_enh_spat_different_place_hypo_raw,intra_enh_spat_different_place_hypo_per_1000,intra_enh_temp_later_para_raw,intra_enh_temp_later_para_per_1000,intra_elab_exemp_para_raw,intra_elab_exemp_para_per_1000,intra_enh_spat_same_place_para_raw,intra_enh_spat_same_place_para_per_1000,intra_ext_alternation_hypo_raw,intra_ext_alternation_hypo_per_1000,intra_ext_var_repl_para_raw,intra_ext_var_repl_para_per_1000,intra_enh_temp_sim_para_raw,intra_enh_temp_sim_para_per_1000,intra_elab_amp_hypo_raw,intra_elab_amp_hypo_per_1000,intra_enh_spat_different_place_para_raw,intra_enh_spat_different_place_para_per_1000,intra_ext_var_repl_hypo_raw,intra_ext_var_repl_hypo_per_1000,intra_elab_clar_hypo_raw,intra_elab_clar_hypo_per_1000,intra_ext_add_hypo_raw,intra_ext_add_hypo_per_1000,intra_elab_clar_para_raw,intra_elab_clar_para_per_1000,intra_enh_manner_comparison_para_raw,intra_enh_manner_comparison_para_per_1000,intra_enh_caus_purpose_hypo_raw,intra_enh_caus_purpose_hypo_per_1000,intra_enh_manner_comparison_hypo_raw,intra_enh_manner_comparison_hypo_per_1000,intra_ext_var_subtr_hypo_raw,intra_ext_var_subtr_hypo_per_1000,intra_enh_temp_earlier_para_raw,intra_enh_temp_earlier_para_per_1000,intra_ext_alternation_para_raw,intra_ext_alternation_para_per_1000
gig_1,intra_sentential_supported_v2,369,parser_full_text,11,29.81029810298103,7.0,18.970189701897016,3.0,8.130081300813009,1.0,2.710027100271003,6.0,16.260162601626018,5.0,13.550135501355014,1.0,2.710027100271003,1.0,2.710027100271003,1.0,2.710027100271003,2.0,5.420054200542006,3.0,8.130081300813009,2.0,5.420054200542006,1.0,2.710027100271003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_1000a,intra_sentential_supported_v2,121,parser_full_text,1,8.264462809917356,1.0,8.264462809917356,,,,,1.0,8.264462809917356,,,,,,,,,,,,,,,,,1.0,8.264462809917356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_1000b,intra_sentential_supported_v2,221,parser_full_text,7,31.674208144796378,6.0,27.149321266968325,1.0,4.524886877828055,,,6.0,27.149321266968325,1.0,4.524886877828055,,,,,,,,,,,1.0,4.524886877828055,,,,,4.0,18.09954751131222,2.0,9.04977375565611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_1000c,intra_sentential_supported_v2,169,parser_full_text,7,41.42011834319527,7.0,41.42011834319527,,,,,6.0,35.50295857988166,1.0,5.9171597633136095,,,,,1.0,5.9171597633136095,,,2.0,11.834319526627219,,,,,,,2.0,11.834319526627219,1.0,5.9171597633136095,1.0,5.9171597633136095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_1000d,intra_sentential_supported_v2,187,parser_full_text,3,16.0427807486631,3.0,16.0427807486631,,,,,3.0,16.0427807486631,,,,,,,,,,,,,,,,,,,,,2.0,10.695187165775401,,,1.0,5.347593582887701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_1000e,intra_sentential_supported_v2,240,parser_full_text,6,25.0,5.0,20.833333333333332,1.0,4.166666666666667,,,5.0,20.833333333333332,1.0,4.166666666666667,,,,,,,2.0,8.333333333333334,,,1.0,4.166666666666667,,,,,1.0,4.166666666666667,2.0,8.333333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_1001a,intra_sentential_supported_v2,183,parser_full_text,4,21.85792349726776,3.0,16.393442622950822,1.0,5.46448087431694,,,2.0,10.92896174863388,2.0,10.92896174863388,,,,,,,,,,,1.0,5.46448087431694,,,,,1.0,5.46448087431694,1.0,5.46448087431694,,,,,1.0,5.46448087431694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_1001c,intra_sentential_supported_v2,160,parser_full_text,5,31.25,4.0,25.0,1.0,6.25,,,4.0,25.0,1.0,6.25,,,,,,,,,1.0,6.25,1.0,6.25,,,,,1.0,6.25,,,2.0,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_1001d,intra_sentential_supported_v2,169,parser_full_text,3,17.75147928994083,3.0,17.75147928994083,,,,,1.0,5.9171597633136095,2.0,11.834319526627219,,,,,1.0,5.9171597633136095,,,,,,,,,,,,,,,,,1.0,5.9171597633136095,1.0,5.9171597633136095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_1001e,intra_sentential_supported_v2,251,parser_full_text,4,15.936254980079681,4.0,15.936254980079681,,,,,4.0,15.936254980079681,,,,,,,,,1.0,3.9840637450199203,,,,,,,,,1.0,3.9840637450199203,2.0,7.968127490039841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_1002a,intra_sentential_supported_v2,325,parser_full_text,9,27.692307692307693,9.0,27.692307692307693,,,,,7.0,21.538461538461537,2.0,6.153846153846154,,,,,1.0,3.076923076923077,5.0,15.384615384615385,,,,,,,,,,,,,1.0,3.076923076923077,,,,,1.0,3.076923076923077,1.0,3.076923076923077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_1002b,intra_sentential_supported_v2,365,parser_full_text,2,5.47945205479452,2.0,5.47945205479452,,,,,2.0,5.47945205479452,,,,,,,,,,,,,,,,,,,1.0,2.73972602739726,,,,,1.0,2.73972602739726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_1003,intra_sentential_supported_v2,296,parser_full_text,6,20.27027027027027,3.0,10.135135135135135,2.0,6.756756756756757,1.0,3.3783783783783785,1.0,3.3783783783783785,5.0,16.89189189189189,,,,,,,,,,,1.0,3.3783783783783785,1.0,3.3783783783783785,,,,,1.0,3.3783783783783785,,,,,2.0,6.756756756756757,,,,,1.0,3.3783783783783785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_1004,intra_sentential_supported_v2,181,parser_full_text,7,38.67403314917127,7.0,38.67403314917127,,,,,6.0,33.14917127071823,1.0,5.524861878453039,,,,,1.0,5.524861878453039,4.0,22.099447513812155,,,,,,,,,,,2.0,11.049723756906078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_1005a,intra_sentential_supported_v2,210,parser_full_text,2,9.523809523809526,2.0,9.523809523809526,,,,,1.0,4.761904761904763,1.0,4.761904761904763,,,,,,,,,1.0,4.761904761904763,,,,,,,,,,,,,,,1.0,4.761904761904763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_1005b,intra_sentential_supported_v2,301,parser_full_text,3,9.966777408637872,3.0,9.966777408637872,,,,,3.0,9.966777408637872,,,,,,,,,,,,,,,,,,,,,1.0,3.3222591362126246,1.0,3.3222591362126246,1.0,3.3222591362126246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_1005c,intra_sentential_supported_v2,463,parser_full_text,16,34.55723542116631,11.0,23.758099352051836,3.0,6.479481641468682,2.0,4.319654427645789,10.0,21.59827213822894,6.0,12.958963282937365,,,,,,,4.0,8.639308855291578,2.0,4.319654427645789,,,,,,,,,1.0,2.1598272138228944,,,1.0,2.1598272138228944,,,,,1.0,2.1598272138228944,2.0,4.319654427645789,2.0,4.319654427645789,2.0,4.319654427645789,1.0,2.1598272138228944,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_1006a,intra_sentential_supported_v2,197,parser_full_text,11,55.83756345177665,6.0,30.456852791878173,5.0,25.380710659898476,,,5.0,25.380710659898476,6.0,30.456852791878173,,,,,,,,,,,3.0,15.228426395939087,2.0,10.15228426395939,,,1.0,5.076142131979695,3.0,15.228426395939087,,,1.0,5.076142131979695,1.0,5.076142131979695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_1006b,intra_sentential_supported_v2,209,parser_full_text,4,19.138755980861244,4.0,19.138755980861244,,,,,3.0,14.354066985645934,1.0,4.784688995215311,,,,,,,,,,,,,,,,,1.0,4.784688995215311,1.0,4.784688995215311,1.0,4.784688995215311,,,1.0,4.784688995215311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_1007a,intra_sentential_supported_v2,192,parser_full_text,3,15.625,1.0,5.208333333333333,1.0,5.208333333333333,1.0,5.208333333333333,2.0,10.416666666666666,1.0,5.208333333333333,,,,,,,1.0,5.208333333333333,,,,,,,,,,,,,,,,,,,,,,,1.0,5.208333333333333,,,1.0,5.208333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_1007b,intra_sentential_supported_v2,311,parser_full_text,9,28.938906752411576,8.0,25.723472668810288,1.0,3.215434083601286,,,4.0,12.861736334405144,5.0,16.07717041800643,,,,,,,,,,,1.0,3.215434083601286,,,,,2.0,6.430868167202572,1.0,3.215434083601286,1.0,3.215434083601286,,,3.0,9.64630225080386,,,1.0,3.215434083601286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_1008,intra_sentential_supported_v2,87,parser_full_text,2,22.988505747126435,2.0,22.988505747126435,,,,,,,2.0,22.988505747126435,,,,,,,,,,,,,,,,,,,,,,,,,2.0,22.988505747126435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_1009,intra_sentential_supported_v2,198,parser_full_text,6,30.303030303030305,6.0,30.303030303030305,,,,,6.0,30.303030303030305,,,,,,,,,1.0,5.050505050505051,3.0,15.151515151515152,,,,,,,,,2.0,10.101010101010102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_100a,intra_sentential_supported_v2,286,parser_full_text,11,38.46153846153847,9.0,31.46853146853147,2.0,6.993006993006993,,,7.0,24.475524475524477,4.0,13.986013986013987,,,1.0,3.4965034965034967,,,,,1.0,3.4965034965034967,2.0,6.993006993006993,,,,,5.0,17.482517482517483,,,,,,,2.0,6.993006993006993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_100b,intra_sentential_supported_v2,311,parser_full_text,8,25.723472668810288,8.0,25.723472668810288,,,,,3.0,9.64630225080386,5.0,16.07717041800643,,,,,,,1.0,3.215434083601286,,,,,,,,,,,2.0,6.430868167202572,,,,,2.0,6.430868167202572,,,2.0,6.430868167202572,,,,,,,,,1.0,3.215434083601286,,,,,,,,,,,,,,,,,,,,,,,,
gig_1010a,intra_sentential_supported_v2,1113,parser_full_text,30,26.954177897574127,19.0,17.07097933513028,6.0,5.3908355795148255,5.0,4.492362982929021,18.0,16.172506738544474,12.0,10.781671159029651,,,,,1.0,0.8984725965858041,3.0,2.6954177897574128,3.0,2.6954177897574128,2.0,1.7969451931716083,1.0,0.8984725965858041,,,3.0,2.6954177897574128,5.0,4.492362982929021,,,,,2.0,1.7969451931716083,,,1.0,0.8984725965858041,4.0,3.5938903863432166,,,2.0,1.7969451931716083,,,,,1.0,0.8984725965858041,1.0,0.8984725965858041,1.0,0.8984725965858041,,,,,,,,,,,,,,,,,,
gig_1010b,intra_sentential_supported_v2,651,parser_full_text,19,29.185867895545314,16.0,24.577572964669738,2.0,3.0721966205837172,1.0,1.5360983102918586,14.0,21.505376344086024,5.0,7.680491551459293,,,,,,,2.0,3.0721966205837172,,,,,,,,,6.0,9.216589861751151,4.0,6.1443932411674345,,,,,4.0,6.1443932411674345,,,,,,,,,,,1.0,1.5360983102918586,,,,,,,,,1.0,1.5360983102918586,1.0,1.5360983102918586,,,,,,,,,,,,,,
gig_1010c,intra_sentential_supported_v2,735,parser_full_text,23,31.292517006802726,20.0,27.210884353741495,1.0,1.3605442176870748,2.0,2.7210884353741496,13.0,17.687074829931973,10.0,13.605442176870747,,,1.0,1.3605442176870748,,,2.0,2.7210884353741496,,,,,,,,,5.0,6.802721088435374,1.0,1.3605442176870748,3.0,4.081632653061225,,,3.0,4.081632653061225,,,3.0,4.081632653061225,1.0,1.3605442176870748,1.0,1.3605442176870748,1.0,1.3605442176870748,,,,,,,,,,,,,,,1.0,1.3605442176870748,1.0,1.3605442176870748,,,,,,,,,,
gig_1011,intra_sentential_supported_v2,509,parser_full_text,7,13.7524557956778,6.0,11.787819253438114,1.0,1.9646365422396854,,,6.0,11.787819253438114,1.0,1.9646365422396854,,,,,,,2.0,3.929273084479371,,,1.0,1.9646365422396854,,,,,2.0,3.929273084479371,1.0,1.9646365422396854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.9646365422396854,,,,,,,,
gig_1012,intra_sentential_supported_v2,432,parser_full_text,14,32.407407407407405,10.0,23.148148148148145,3.0,6.944444444444444,1.0,2.314814814814815,8.0,18.51851851851852,6.0,13.888888888888888,,,,,2.0,4.62962962962963,3.0,6.944444444444444,,,,,,,,,,,1.0,2.314814814814815,,,1.0,2.314814814814815,,,,,2.0,4.62962962962963,,,,,3.0,6.944444444444444,,,1.0,2.314814814814815,,,,,,,,,,,1.0,2.314814814814815,,,,,,,,,,,,
gig_1013,intra_sentential_supported_v2,328,parser_full_text,4,12.195121951219512,4.0,12.195121951219512,,,,,4.0,12.195121951219512,,,,,,,,,,,1.0,3.048780487804878,,,,,,,,,,,2.0,6.097560975609756,1.0,3.048780487804878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_1014a,intra_sentential_supported_v2,259,parser_full_text,6,23.166023166023166,3.0,11.583011583011583,1.0,3.8610038610038613,2.0,7.722007722007723,3.0,11.583011583011583,3.0,11.583011583011583,,,,,1.0,3.8610038610038613,,,,,,,,,,,,,1.0,3.8610038610038613,,,,,1.0,3.8610038610038613,,,,,1.0,3.8610038610038613,,,,,,,,,,,,,1.0,3.8610038610038613,1.0,3.8610038610038613,,,,,,,,,,,,,,,,
gig_1014b,intra_sentential_supported_v2,278,parser_full_text,11,39.568345323741006,9.0,32.37410071942446,2.0,7.194244604316547,,,8.0,28.77697841726619,3.0,10.79136690647482,,,,,1.0,3.5971223021582737,4.0,14.388489208633095,,,,,,,,,,,,,1.0,3.5971223021582737,1.0,3.5971223021582737,,,,,2.0,7.194244604316547,,,,,2.0,7.194244604316547,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_1014c,intra_sentential_supported_v2,379,parser_full_text,6,15.8311345646438,6.0,15.8311345646438,,,,,5.0,13.192612137203167,1.0,2.638522427440633,,,,,,,1.0,2.638522427440633,,,,,,,,,1.0,2.638522427440633,1.0,2.638522427440633,2.0,5.277044854881266,,,1.0,2.638522427440633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_1015a,intra_sentential_supported_v2,1041,parser_full_text,25,24.015369836695484,21.0,20.172910662824208,1.0,0.9606147934678194,3.0,2.881844380403458,18.0,17.29106628242075,7.0,6.724303554274735,,,,,2.0,1.9212295869356388,1.0,0.9606147934678194,,,1.0,0.9606147934678194,,,,,8.0,7.684918347742555,4.0,3.8424591738712777,2.0,1.9212295869356388,1.0,0.9606147934678194,1.0,0.9606147934678194,1.0,0.9606147934678194,1.0,0.9606147934678194,2.0,1.9212295869356388,,,,,,,,,,,,,,,1.0,0.9606147934678194,,,,,,,,,,,,,,,,
gig_1015b,intra_sentential_supported_v2,776,parser_full_text,25,32.21649484536082,15.0,19.329896907216497,4.0,5.154639175257732,6.0,7.731958762886598,14.0,18.04123711340206,11.0,14.175257731958762,,,,,2.0,2.577319587628866,,,1.0,1.288659793814433,1.0,1.288659793814433,1.0,1.288659793814433,,,5.0,6.443298969072164,3.0,3.865979381443299,,,1.0,1.288659793814433,1.0,1.288659793814433,1.0,1.288659793814433,,,5.0,6.443298969072164,,,,,,,,,,,,,,,,,1.0,1.288659793814433,1.0,1.288659793814433,,,,,1.0,1.288659793814433,1.0,1.288659793814433,,,,
gig_1015c,intra_sentential_supported_v2,510,parser_full_text,6,11.76470588235294,4.0,7.8431372549019605,1.0,1.9607843137254901,1.0,1.9607843137254901,2.0,3.9215686274509802,4.0,7.8431372549019605,,,,,,,,,,,1.0,1.9607843137254901,,,,,1.0,1.9607843137254901,,,,,1.0,1.9607843137254901,2.0,3.9215686274509802,,,,,1.0,1.9607843137254901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_1015d,intra_sentential_supported_v2,962,parser_full_text,29,30.14553014553015,25.0,25.987525987525988,1.0,1.0395010395010396,3.0,3.118503118503119,17.0,17.671517671517673,12.0,12.474012474012476,2.0,2.079002079002079,,,2.0,2.079002079002079,2.0,2.079002079002079,2.0,2.079002079002079,,,1.0,1.0395010395010396,,,8.0,8.316008316008316,3.0,3.118503118503119,2.0,2.079002079002079,,,4.0,4.158004158004158,,,2.0,2.079002079002079,1.0,1.0395010395010396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_1015e,intra_sentential_supported_v2,648,parser_full_text,22,33.95061728395061,16.0,24.691358024691358,3.0,4.62962962962963,3.0,4.62962962962963,13.0,20.061728395061728,9.0,13.888888888888888,,,,,1.0,1.5432098765432098,,,1.0,1.5432098765432098,2.0,3.0864197530864197,1.0,1.5432098765432098,1.0,1.5432098765432098,7.0,10.802469135802468,1.0,1.5432098765432098,1.0,1.5432098765432098,1.0,1.5432098765432098,1.0,1.5432098765432098,,,,,1.0,1.5432098765432098,,,,,,,,,,,,,,,,,,,2.0,3.0864197530864197,,,,,1.0,1.5432098765432098,,,1.0,1.5432098765432098,,
gig_1015f,intra_sentential_supported_v2,275,parser_full_text,7,25.454545454545457,4.0,14.545454545454545,2.0,7.2727272727272725,1.0,3.6363636363636362,3.0,10.90909090909091,4.0,14.545454545454545,1.0,3.6363636363636362,,,1.0,3.6363636363636362,,,,,1.0,3.6363636363636362,,,,,,,1.0,3.6363636363636362,,,,,1.0,3.6363636363636362,,,,,,,,,,,,,,,,,,,1.0,3.6363636363636362,,,,,,,,,,,1.0,3.6363636363636362,,,,,,
gig_1015g,intra_sentential_supported_v2,436,parser_full_text,6,13.761467889908257,5.0,11.46788990825688,1.0,2.293577981651376,,,3.0,6.8807339449541285,3.0,6.8807339449541285,,,,,1.0,2.293577981651376,,,,,1.0,2.293577981651376,,,,,1.0,2.293577981651376,1.0,2.293577981651376,,,1.0,2.293577981651376,,,,,1.0,2.293577981651376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_1015h,intra_sentential_supported_v2,465,parser_full_text,13,27.956989247311828,10.0,21.505376344086024,2.0,4.301075268817204,1.0,2.150537634408602,6.0,12.903225806451612,7.0,15.053763440860216,,,1.0,2.150537634408602,3.0,6.451612903225806,,,,,2.0,4.301075268817204,,,,,2.0,4.301075268817204,1.0,2.150537634408602,,,,,1.0,2.150537634408602,,,,,1.0,2.150537634408602,,,,,,,,,,,,,,,,,,,,,,,,,2.0,4.301075268817204,,,,,,
gig_1015i,intra_sentential_supported_v2,567,parser_full_text,22,38.80070546737213,21.0,37.03703703703704,1.0,1.763668430335097,,,21.0,37.03703703703704,1.0,1.763668430335097,,,2.0,3.527336860670194,,,2.0,3.527336860670194,1.0,1.763668430335097,,,1.0,1.763668430335097,,,3.0,5.291005291005291,8.0,14.109347442680775,,,2.0,3.527336860670194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.763668430335097,2.0,3.527336860670194,,,,,,
gig_1015j,intra_sentential_supported_v2,454,parser_full_text,10,22.026431718061676,8.0,17.62114537444934,,,2.0,4.405286343612335,8.0,17.62114537444934,2.0,4.405286343612335,,,,,,,,,1.0,2.2026431718061676,,,,,,,2.0,4.405286343612335,4.0,8.81057268722467,,,1.0,2.2026431718061676,,,,,,,1.0,2.2026431718061676,,,,,,,,,,,,,,,,,,,1.0,2.2026431718061676,,,,,,,,,,,,
gig_1015k,intra_sentential_supported_v2,579,parser_full_text,15,25.906735751295336,13.0,22.452504317789295,1.0,1.7271157167530224,1.0,1.7271157167530224,10.0,17.271157167530223,5.0,8.635578583765112,,,,,3.0,5.181347150259067,1.0,1.7271157167530224,,,,,,,,,,,6.0,10.362694300518134,,,1.0,1.7271157167530224,1.0,1.7271157167530224,1.0,1.7271157167530224,,,,,,,,,,,,,,,,,,,,,1.0,1.7271157167530224,1.0,1.7271157167530224,,,,,,,,,,,,
gig_1015l,intra_sentential_supported_v2,302,parser_full_text,3,9.933774834437086,1.0,3.3112582781456954,1.0,3.3112582781456954,1.0,3.3112582781456954,1.0,3.3112582781456954,2.0,6.622516556291391,,,,,,,,,,,1.0,3.3112582781456954,,,,,,,,,,,1.0,3.3112582781456954,,,,,,,1.0,3.3112582781456954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_1015m,intra_sentential_supported_v2,529,parser_full_text,7,13.232514177693762,6.0,11.342155009451796,1.0,1.890359168241966,,,4.0,7.561436672967864,3.0,5.671077504725898,,,,,,,,,,,1.0,1.890359168241966,,,,,4.0,7.561436672967864,,,,,,,2.0,3.780718336483932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_1015n,intra_sentential_supported_v2,404,parser_full_text,11,27.22772277227723,9.0,22.277227722772277,,,2.0,4.9504950495049505,10.0,24.752475247524753,1.0,2.4752475247524752,,,,,,,,,3.0,7.425742574257425,,,,,,,5.0,12.376237623762377,,,1.0,2.4752475247524752,,,,,,,,,1.0,2.4752475247524752,,,,,,,,,,,,,,,1.0,2.4752475247524752,,,,,,,,,,,,,,,,
gig_1015o,intra_sentential_supported_v2,660,parser_full_text,21,31.818181818181817,20.0,30.303030303030305,,,1.0,1.5151515151515151,16.0,24.242424242424242,5.0,7.575757575757576,,,2.0,3.0303030303030303,4.0,6.0606060606060606,1.0,1.5151515151515151,,,,,,,,,9.0,13.636363636363635,2.0,3.0303030303030303,1.0,1.5151515151515151,,,,,,,,,1.0,1.5151515151515151,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.5151515151515151,,,,,,
gig_1015p,intra_sentential_supported_v2,264,parser_full_text,8,30.303030303030305,8.0,30.303030303030305,,,,,8.0,30.303030303030305,,,,,,,,,,,,,,,,,,,3.0,11.363636363636363,1.0,3.787878787878788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,15.151515151515152,,,,,,
gig_1015q,intra_sentential_supported_v2,653,parser_full_text,26,39.81623277182236,22.0,33.6906584992343,2.0,3.0627871362940278,2.0,3.0627871362940278,18.0,27.565084226646245,8.0,12.251148545176111,,,,,2.0,3.0627871362940278,2.0,3.0627871362940278,,,1.0,1.5313935681470139,1.0,1.5313935681470139,,,7.0,10.719754977029096,1.0,1.5313935681470139,,,,,1.0,1.5313935681470139,,,,,2.0,3.0627871362940278,,,,,,,,,,,,,,,,,,,,,,,,,8.0,12.251148545176111,,,1.0,1.5313935681470139,,
gig_1016a,intra_sentential_supported_v2,359,parser_full_text,5,13.927576601671309,3.0,8.356545961002785,2.0,5.571030640668524,,,3.0,8.356545961002785,2.0,5.571030640668524,,,,,1.0,2.785515320334262,,,,,1.0,2.785515320334262,,,,,,,,,,,1.0,2.785515320334262,,,,,,,,,,,,,,,,,,,,,1.0,2.785515320334262,,,,,,,,,,,1.0,2.785515320334262,,,,,,
gig_1016b,intra_sentential_supported_v2,359,parser_full_text,6,16.71309192200557,3.0,8.356545961002785,1.0,2.785515320334262,2.0,5.571030640668524,3.0,8.356545961002785,3.0,8.356545961002785,,,,,,,,,,,1.0,2.785515320334262,,,,,,,,,,,3.0,8.356545961002785,,,,,,,2.0,5.571030640668524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_1016c,intra_sentential_supported_v2,147,parser_full_text,1,6.802721088435374,,,,,1.0,6.802721088435374,1.0,6.802721088435374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,6.802721088435374,,,,,,,,,,,,,,,,
gig_1016d,intra_sentential_supported_v2,349,parser_full_text,8,22.922636103151863,3.0,8.595988538681949,,,5.0,14.326647564469916,4.0,11.461318051575931,4.0,11.461318051575931,,,,,,,,,,,,,,,,,,,1.0,2.865329512893983,,,1.0,2.865329512893983,,,,,,,3.0,8.595988538681949,,,,,,,,,,,,,,,1.0,2.865329512893983,,,1.0,2.865329512893983,,,,,1.0,2.865329512893983,,,,,,
gig_1017a,intra_sentential_supported_v2,306,parser_full_text,4,13.071895424836601,3.0,9.803921568627452,,,1.0,3.2679738562091503,3.0,9.803921568627452,1.0,3.2679738562091503,1.0,3.2679738562091503,1.0,3.2679738562091503,,,,,,,,,,,,,,,2.0,6.5359477124183005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_1017b,intra_sentential_supported_v2,558,parser_full_text,8,14.336917562724015,6.0,10.752688172043012,1.0,1.7921146953405018,1.0,1.7921146953405018,5.0,8.960573476702509,3.0,5.376344086021506,,,,,1.0,1.7921146953405018,,,,,1.0,1.7921146953405018,,,,,,,2.0,3.5842293906810037,1.0,1.7921146953405018,1.0,1.7921146953405018,,,1.0,1.7921146953405018,,,1.0,1.7921146953405018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_1017c,intra_sentential_supported_v2,362,parser_full_text,8,22.099447513812155,6.0,16.574585635359114,2.0,5.524861878453039,,,8.0,22.099447513812155,,,,,1.0,2.7624309392265194,,,,,1.0,2.7624309392265194,,,,,,,1.0,2.7624309392265194,1.0,2.7624309392265194,,,1.0,2.7624309392265194,,,1.0,2.7624309392265194,,,,,,,,,,,,,,,,,2.0,5.524861878453039,,,,,,,,,,,,,,,,,,
gig_1017d,intra_sentential_supported_v2,205,parser_full_text,2,9.75609756097561,2.0,9.75609756097561,,,,,2.0,9.75609756097561,,,,,,,,,,,,,,,,,,,,,1.0,4.878048780487805,,,,,,,1.0,4.878048780487805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_1017e,intra_sentential_supported_v2,206,parser_full_text,3,14.563106796116505,1.0,4.854368932038835,2.0,9.70873786407767,,,2.0,9.70873786407767,1.0,4.854368932038835,,,,,,,,,,,,,1.0,4.854368932038835,,,,,1.0,4.854368932038835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4.854368932038835,,,,,,,,,,,,,,
