text_id,analysis_level,word_count_text,word_count_source,detected_cases_raw,detected_cases_per_1000,macro_extension_raw,macro_extension_per_1000,macro_enhancement_raw,macro_enhancement_per_1000,taxis_paratactic_raw,taxis_paratactic_per_1000,taxis_hypotactic_raw,taxis_hypotactic_per_1000,intra_enh_spat_same_place_hypo_raw,intra_enh_spat_same_place_hypo_per_1000,intra_ext_add_para_raw,intra_ext_add_para_per_1000,intra_enh_caus_reason_para_raw,intra_enh_caus_reason_para_per_1000,intra_enh_temp_sim_hypo_raw,intra_enh_temp_sim_hypo_per_1000,intra_enh_temp_later_para_raw,intra_enh_temp_later_para_per_1000,intra_ext_var_subtr_para_raw,intra_ext_var_subtr_para_per_1000,intra_enh_caus_conc_para_raw,intra_enh_caus_conc_para_per_1000,intra_enh_temp_earlier_hypo_raw,intra_enh_temp_earlier_hypo_per_1000,intra_enh_temp_later_hypo_raw,intra_enh_temp_later_hypo_per_1000,intra_ext_alternation_hypo_raw,intra_ext_alternation_hypo_per_1000,intra_enh_caus_reason_hypo_raw,intra_enh_caus_reason_hypo_per_1000,intra_enh_caus_purpose_hypo_raw,intra_enh_caus_purpose_hypo_per_1000,intra_enh_temp_earlier_para_raw,intra_enh_temp_earlier_para_per_1000,intra_enh_temp_sim_para_raw,intra_enh_temp_sim_para_per_1000,intra_enh_caus_conc_hypo_raw,intra_enh_caus_conc_hypo_per_1000,intra_enh_caus_cond_hypo_raw,intra_enh_caus_cond_hypo_per_1000,intra_enh_spat_same_place_para_raw,intra_enh_spat_same_place_para_per_1000,intra_enh_spat_different_place_hypo_raw,intra_enh_spat_different_place_hypo_per_1000,macro_elaboration_raw,macro_elaboration_per_1000,intra_elab_clar_para_raw,intra_elab_clar_para_per_1000,intra_ext_add_hypo_raw,intra_ext_add_hypo_per_1000,intra_enh_manner_comparison_hypo_raw,intra_enh_manner_comparison_hypo_per_1000,intra_elab_exemp_para_raw,intra_elab_exemp_para_per_1000,intra_ext_var_repl_para_raw,intra_ext_var_repl_para_per_1000,intra_elab_amp_para_raw,intra_elab_amp_para_per_1000,intra_enh_spat_different_place_para_raw,intra_enh_spat_different_place_para_per_1000,intra_ext_var_subtr_hypo_raw,intra_ext_var_subtr_hypo_per_1000,intra_ext_var_repl_hypo_raw,intra_ext_var_repl_hypo_per_1000,intra_elab_amp_hypo_raw,intra_elab_amp_hypo_per_1000,intra_elab_clar_hypo_raw,intra_elab_clar_hypo_per_1000,intra_enh_manner_comparison_para_raw,intra_enh_manner_comparison_para_per_1000,intra_enh_manner_means_hypo_raw,intra_enh_manner_means_hypo_per_1000
es_wr_a2_17_10_13_dms,intra_sentential_supported_v2,328,parser_full_text,8,24.390243902439025,3.0,9.146341463414634,5,15.24390243902439,4.0,12.195121951219512,4,12.195121951219512,2,6.097560975609756,3.0,9.146341463414634,,,1.0,3.048780487804878,,,,,1.0,3.048780487804878,,,,,,,1.0,3.048780487804878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_a2_17_10_13_klg,intra_sentential_supported_v2,309,parser_full_text,6,19.41747572815534,4.0,12.944983818770227,2,6.472491909385114,4.0,12.944983818770227,2,6.472491909385114,2,6.472491909385114,3.0,9.70873786407767,,,,,,,1.0,3.236245954692557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_a2_17_10_13_mpl,intra_sentential_supported_v2,316,parser_full_text,8,25.31645569620253,3.0,9.49367088607595,5,15.822784810126583,3.0,9.49367088607595,5,15.822784810126583,3,9.49367088607595,3.0,9.49367088607595,,,1.0,3.1645569620253164,,,,,,,,,,,,,1.0,3.1645569620253164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_a2_17_10_13_prm,intra_sentential_supported_v2,393,parser_full_text,11,27.989821882951656,6.0,15.267175572519083,5,12.72264631043257,6.0,15.267175572519083,5,12.72264631043257,3,7.633587786259541,2.0,5.089058524173028,,,,,,,4.0,10.178117048346056,,,,,,,,,2.0,5.089058524173028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_a2_17_11_13_anm,intra_sentential_supported_v2,251,parser_full_text,4,15.936254980079681,1.0,3.9840637450199203,3,11.952191235059761,1.0,3.9840637450199203,3,11.952191235059761,2,7.968127490039841,1.0,3.9840637450199203,,,1.0,3.9840637450199203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_a2_17_11_13_iesh,intra_sentential_supported_v2,259,parser_full_text,4,15.444015444015445,2.0,7.722007722007723,2,7.722007722007723,2.0,7.722007722007723,2,7.722007722007723,2,7.722007722007723,2.0,7.722007722007723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_a2_17_11_13_imr,intra_sentential_supported_v2,329,parser_full_text,10,30.395136778115504,4.0,12.158054711246201,6,18.2370820668693,4.0,12.158054711246201,6,18.2370820668693,2,6.079027355623101,3.0,9.11854103343465,,,3.0,9.11854103343465,,,1.0,3.0395136778115504,,,,,,,,,1.0,3.0395136778115504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_a2_17_11_13_mdr,intra_sentential_supported_v2,334,parser_full_text,10,29.940119760479043,5.0,14.970059880239521,5,14.970059880239521,5.0,14.970059880239521,5,14.970059880239521,2,5.9880239520958085,4.0,11.976047904191617,,,1.0,2.9940119760479043,,,1.0,2.9940119760479043,,,,,,,,,2.0,5.9880239520958085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_a2_17_11_13_mpp,intra_sentential_supported_v2,270,parser_full_text,4,14.814814814814815,2.0,7.407407407407407,2,7.407407407407407,2.0,7.407407407407407,2,7.407407407407407,2,7.407407407407407,2.0,7.407407407407407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_a2_17_11_13_mps,intra_sentential_supported_v2,341,parser_full_text,11,32.25806451612903,6.0,17.595307917888565,5,14.66275659824047,6.0,17.595307917888565,5,14.66275659824047,2,5.865102639296188,4.0,11.730205278592376,,,2.0,5.865102639296188,,,2.0,5.865102639296188,,,1.0,2.932551319648094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_a2_17_11_13_rcc,intra_sentential_supported_v2,314,parser_full_text,5,15.92356687898089,1.0,3.1847133757961785,4,12.738853503184714,1.0,3.1847133757961785,4,12.738853503184714,2,6.369426751592357,1.0,3.1847133757961785,,,1.0,3.1847133757961785,,,,,,,,,,,,,1.0,3.1847133757961785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_a2_17_11_13_rmm,intra_sentential_supported_v2,241,parser_full_text,2,8.298755186721992,,,2,8.298755186721992,,,2,8.298755186721992,2,8.298755186721992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_a2_17_12_13_jcc,intra_sentential_supported_v2,350,parser_full_text,10,28.57142857142857,7.0,20.0,3,8.571428571428571,7.0,20.0,3,8.571428571428571,2,5.714285714285714,6.0,17.142857142857142,,,,,,,1.0,2.857142857142857,,,,,,,,,1.0,2.857142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_a2_17_12_13_shg,intra_sentential_supported_v2,307,parser_full_text,8,26.058631921824105,1.0,3.257328990228013,7,22.80130293159609,1.0,3.257328990228013,7,22.80130293159609,3,9.771986970684038,,,,,2.0,6.514657980456026,,,1.0,3.257328990228013,,,,,,,,,1.0,3.257328990228013,,,,,,,,,1.0,3.257328990228013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_a2_17_12_3_jco,intra_sentential_supported_v2,300,parser_full_text,7,23.333333333333336,2.0,6.666666666666667,5,16.666666666666668,3.0,10.0,4,13.333333333333334,2,6.666666666666667,1.0,3.3333333333333335,,,,,,,1.0,3.3333333333333335,1.0,3.3333333333333335,,,1.0,3.3333333333333335,,,1.0,3.3333333333333335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_a2_17_14_13_ehs,intra_sentential_supported_v2,281,parser_full_text,4,14.234875444839856,,,4,14.234875444839856,,,4,14.234875444839856,2,7.117437722419928,,,,,1.0,3.558718861209964,,,,,,,,,,,,,,,,,,,,,,,1.0,3.558718861209964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_a2_17_5_13_jrl,intra_sentential_supported_v2,328,parser_full_text,8,24.390243902439025,4.0,12.195121951219512,4,12.195121951219512,4.0,12.195121951219512,4,12.195121951219512,2,6.097560975609756,2.0,6.097560975609756,,,2.0,6.097560975609756,,,2.0,6.097560975609756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_a2_17_7_13_dnr,intra_sentential_supported_v2,337,parser_full_text,9,26.706231454005934,5.0,14.836795252225519,4,11.869436201780417,5.0,14.836795252225519,4,11.869436201780417,2,5.934718100890208,3.0,8.902077151335313,,,1.0,2.967359050445104,,,2.0,5.934718100890208,,,,,,,,,1.0,2.967359050445104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_a2_17_8_13_dma,intra_sentential_supported_v2,317,parser_full_text,5,15.772870662460567,2.0,6.309148264984227,3,9.46372239747634,2.0,6.309148264984227,3,9.46372239747634,2,6.309148264984227,1.0,3.1545741324921135,,,,,,,,,,,,,,,,,1.0,3.1545741324921135,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.1545741324921135,,,,,,,,,,,,,,,,
es_wr_a2_17_8_13_jgm,intra_sentential_supported_v2,318,parser_full_text,7,22.0125786163522,1.0,3.1446540880503147,6,18.867924528301884,1.0,3.1446540880503147,6,18.867924528301884,3,9.433962264150942,,,,,1.0,3.1446540880503147,,,1.0,3.1446540880503147,,,,,,,,,2.0,6.289308176100629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_a2_17_8_13_lmt,intra_sentential_supported_v2,324,parser_full_text,6,18.51851851851852,2.0,6.172839506172839,4,12.345679012345679,2.0,6.172839506172839,4,12.345679012345679,2,6.172839506172839,2.0,6.172839506172839,,,2.0,6.172839506172839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_a2_17_9_13_fjqg,intra_sentential_supported_v2,320,parser_full_text,3,9.375,,,3,9.375,,,3,9.375,2,6.25,,,,,,,,,,,,,,,1.0,3.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_a2_17_9_13_ict,intra_sentential_supported_v2,316,parser_full_text,7,22.151898734177216,2.0,6.329113924050633,5,15.822784810126583,2.0,6.329113924050633,5,15.822784810126583,2,6.329113924050633,2.0,6.329113924050633,,,2.0,6.329113924050633,,,,,,,,,,,,,1.0,3.1645569620253164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_a2_17_9_13_iqa,intra_sentential_supported_v2,322,parser_full_text,7,21.73913043478261,1.0,3.105590062111801,6,18.633540372670808,1.0,3.105590062111801,6,18.633540372670808,2,6.211180124223602,1.0,3.105590062111801,,,2.0,6.211180124223602,,,,,,,1.0,3.105590062111801,,,,,1.0,3.105590062111801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_a2_17_9_13_spp,intra_sentential_supported_v2,224,parser_full_text,2,8.928571428571429,,,2,8.928571428571429,,,2,8.928571428571429,2,8.928571428571429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_a2_17_9_13_usc,intra_sentential_supported_v2,281,parser_full_text,8,28.469750889679712,4.0,14.234875444839856,4,14.234875444839856,4.0,14.234875444839856,4,14.234875444839856,2,7.117437722419928,4.0,14.234875444839856,,,2.0,7.117437722419928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_a2_18_10_13_jgm,intra_sentential_supported_v2,316,parser_full_text,4,12.658227848101266,1.0,3.1645569620253164,3,9.49367088607595,1.0,3.1645569620253164,3,9.49367088607595,2,6.329113924050633,1.0,3.1645569620253164,,,,,,,,,,,,,1.0,3.1645569620253164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_a2_18_10_14_mfr,intra_sentential_supported_v2,312,parser_full_text,8,25.64102564102564,2.0,6.41025641025641,6,19.230769230769234,2.0,6.41025641025641,6,19.230769230769234,3,9.615384615384617,2.0,6.41025641025641,,,2.0,6.41025641025641,,,,,,,,,,,,,1.0,3.205128205128205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_a2_18_10_3_cms,intra_sentential_supported_v2,282,parser_full_text,7,24.822695035460995,3.0,10.638297872340425,4,14.184397163120567,3.0,10.638297872340425,4,14.184397163120567,2,7.092198581560283,3.0,10.638297872340425,,,,,,,,,,,,,1.0,3.5460992907801416,,,1.0,3.5460992907801416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_a2_18_10_3_pgp,intra_sentential_supported_v2,350,parser_full_text,4,11.428571428571429,,,2,5.714285714285714,2.0,5.714285714285714,2,5.714285714285714,2,5.714285714285714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,5.714285714285714,1.0,2.857142857142857,,,,,1.0,2.857142857142857,,,,,,,,,,,,,,,,,,
es_wr_a2_18_10_3_rro,intra_sentential_supported_v2,390,parser_full_text,8,20.512820512820515,3.0,7.6923076923076925,5,12.82051282051282,3.0,7.6923076923076925,5,12.82051282051282,2,5.128205128205129,1.0,2.5641025641025643,,,,,,,2.0,5.128205128205129,,,1.0,2.5641025641025643,,,,,1.0,2.5641025641025643,,,,,,,,,1.0,2.5641025641025643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_a2_18_10_3_ssl,intra_sentential_supported_v2,290,parser_full_text,5,17.241379310344826,3.0,10.344827586206897,2,6.896551724137931,3.0,10.344827586206897,2,6.896551724137931,2,6.896551724137931,2.0,6.896551724137931,,,,,,,1.0,3.4482758620689653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_a2_18_11_13_acr,intra_sentential_supported_v2,349,parser_full_text,6,17.191977077363898,1.0,2.865329512893983,5,14.326647564469916,1.0,2.865329512893983,5,14.326647564469916,2,5.730659025787966,1.0,2.865329512893983,,,2.0,5.730659025787966,,,,,,,,,,,,,1.0,2.865329512893983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_a2_18_11_13_alm,intra_sentential_supported_v2,264,parser_full_text,4,15.151515151515152,1.0,3.787878787878788,3,11.363636363636363,1.0,3.787878787878788,3,11.363636363636363,3,11.363636363636363,,,,,,,,,1.0,3.787878787878788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_a2_18_11_13_nhh,intra_sentential_supported_v2,267,parser_full_text,4,14.9812734082397,2.0,7.49063670411985,2,7.49063670411985,2.0,7.49063670411985,2,7.49063670411985,2,7.49063670411985,2.0,7.49063670411985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_a2_18_11_3_bpm,intra_sentential_supported_v2,270,parser_full_text,5,18.51851851851852,2.0,7.407407407407407,3,11.11111111111111,2.0,7.407407407407407,3,11.11111111111111,2,7.407407407407407,2.0,7.407407407407407,,,1.0,3.7037037037037037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_a2_18_11_3_imm,intra_sentential_supported_v2,286,parser_full_text,4,13.986013986013987,1.0,3.4965034965034967,2,6.993006993006993,2.0,6.993006993006993,2,6.993006993006993,2,6.993006993006993,,,,,,,,,1.0,3.4965034965034967,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.4965034965034967,1.0,3.4965034965034967,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_a2_18_11_3_mcv,intra_sentential_supported_v2,302,parser_full_text,5,16.55629139072848,,,5,16.55629139072848,1.0,3.3112582781456954,4,13.245033112582782,3,9.933774834437086,,,1.0,3.3112582781456954,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.3112582781456954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_a2_18_11_3_mrc,intra_sentential_supported_v2,299,parser_full_text,5,16.72240802675585,1.0,3.3444816053511706,4,13.377926421404682,1.0,3.3444816053511706,4,13.377926421404682,2,6.688963210702341,1.0,3.3444816053511706,,,,,,,,,,,,,,,,,2.0,6.688963210702341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_a2_18_12_13_jml,intra_sentential_supported_v2,246,parser_full_text,2,8.130081300813009,,,2,8.130081300813009,,,2,8.130081300813009,2,8.130081300813009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_a2_18_12_13_mak,intra_sentential_supported_v2,376,parser_full_text,12,31.914893617021274,4.0,10.638297872340425,8,21.27659574468085,4.0,10.638297872340425,8,21.27659574468085,2,5.319148936170213,4.0,10.638297872340425,,,6.0,15.957446808510637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_a2_18_12_13_mgc,intra_sentential_supported_v2,299,parser_full_text,8,26.755852842809364,4.0,13.377926421404682,4,13.377926421404682,4.0,13.377926421404682,4,13.377926421404682,2,6.688963210702341,4.0,13.377926421404682,,,1.0,3.3444816053511706,,,,,,,,,,,,,1.0,3.3444816053511706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_a2_18_12_13_mmp,intra_sentential_supported_v2,295,parser_full_text,7,23.728813559322035,3.0,10.169491525423728,4,13.559322033898304,3.0,10.169491525423728,4,13.559322033898304,2,6.779661016949152,3.0,10.169491525423728,,,1.0,3.389830508474576,,,,,,,,,,,,,1.0,3.389830508474576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_a2_18_12_14_iaip,intra_sentential_supported_v2,298,parser_full_text,10,33.557046979865774,2.0,6.7114093959731544,8,26.845637583892618,4.0,13.422818791946309,6,20.13422818791946,3,10.06711409395973,1.0,3.3557046979865772,2.0,6.7114093959731544,1.0,3.3557046979865772,,,1.0,3.3557046979865772,,,1.0,3.3557046979865772,,,,,1.0,3.3557046979865772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_a2_18_12_14_is,intra_sentential_supported_v2,366,parser_full_text,12,32.786885245901644,5.0,13.66120218579235,7,19.12568306010929,7.0,19.12568306010929,5,13.66120218579235,2,5.46448087431694,4.0,10.92896174863388,2.0,5.46448087431694,1.0,2.73224043715847,,,1.0,2.73224043715847,,,,,1.0,2.73224043715847,,,1.0,2.73224043715847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_a2_18_12_3_a,intra_sentential_supported_v2,317,parser_full_text,3,9.46372239747634,,,3,9.46372239747634,,,3,9.46372239747634,3,9.46372239747634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_a2_18_12_3_aj,intra_sentential_supported_v2,278,parser_full_text,4,14.388489208633095,,,4,14.388489208633095,,,4,14.388489208633095,2,7.194244604316547,,,,,,,,,,,,,,,,,,,1.0,3.5971223021582737,,,,,,,,,1.0,3.5971223021582737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_a2_18_12_3_rap,intra_sentential_supported_v2,325,parser_full_text,7,21.538461538461537,3.0,9.230769230769232,4,12.307692307692308,3.0,9.230769230769232,4,12.307692307692308,2,6.153846153846154,1.0,3.076923076923077,,,,,,,2.0,6.153846153846154,,,,,,,,,2.0,6.153846153846154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_a2_18_12_3_slj,intra_sentential_supported_v2,294,parser_full_text,3,10.204081632653061,1.0,3.401360544217687,2,6.802721088435374,,,3,10.204081632653061,2,6.802721088435374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.401360544217687,,,,,,,,,,,,,,,,,,,,,,
es_wr_a2_18_12_3_umr,intra_sentential_supported_v2,296,parser_full_text,4,13.513513513513514,1.0,3.3783783783783785,3,10.135135135135135,1.0,3.3783783783783785,3,10.135135135135135,2,6.756756756756757,,,,,1.0,3.3783783783783785,,,1.0,3.3783783783783785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_a2_18_13_14_mdj,intra_sentential_supported_v2,376,parser_full_text,8,21.27659574468085,1.0,2.6595744680851063,7,18.617021276595743,1.0,2.6595744680851063,7,18.617021276595743,3,7.978723404255319,1.0,2.6595744680851063,,,3.0,7.978723404255319,,,,,,,1.0,2.6595744680851063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_a2_18_13_3_abg,intra_sentential_supported_v2,308,parser_full_text,6,19.48051948051948,,,5,16.233766233766232,1.0,3.246753246753247,5,16.233766233766232,4,12.987012987012989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.246753246753247,,,,,1.0,3.246753246753247,1.0,3.246753246753247,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_a2_18_13_3_dgm,intra_sentential_supported_v2,377,parser_full_text,8,21.220159151193634,2.0,5.305039787798409,6,15.915119363395226,2.0,5.305039787798409,6,15.915119363395226,2,5.305039787798409,2.0,5.305039787798409,,,1.0,2.6525198938992043,,,,,,,2.0,5.305039787798409,,,,,1.0,2.6525198938992043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_a2_18_13_3_jmm,intra_sentential_supported_v2,524,parser_full_text,9,17.17557251908397,3.0,5.7251908396946565,6,11.450381679389313,3.0,5.7251908396946565,6,11.450381679389313,4,7.633587786259541,3.0,5.7251908396946565,,,2.0,3.8167938931297707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_a2_18_13_3_mmc,intra_sentential_supported_v2,309,parser_full_text,3,9.70873786407767,,,3,9.70873786407767,1.0,3.236245954692557,2,6.472491909385114,2,6.472491909385114,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.236245954692557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_a2_18_13_3_rbp,intra_sentential_supported_v2,287,parser_full_text,4,13.937282229965156,,,4,13.937282229965156,1.0,3.484320557491289,3,10.452961672473869,2,6.968641114982578,,,1.0,3.484320557491289,,,,,,,,,,,,,,,1.0,3.484320557491289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_a2_18_13_3_sac,intra_sentential_supported_v2,306,parser_full_text,7,22.87581699346405,4.0,13.071895424836601,3,9.803921568627452,3.0,9.803921568627452,4,13.071895424836601,2,6.5359477124183005,3.0,9.803921568627452,,,,,,,,,,,,,,,,,1.0,3.2679738562091503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.2679738562091503,,,,,,,,,,
es_wr_a2_18_14_13_mcds,intra_sentential_supported_v2,377,parser_full_text,6,15.915119363395226,1.0,2.6525198938992043,5,13.262599469496022,2.0,5.305039787798409,4,10.610079575596817,2,5.305039787798409,1.0,2.6525198938992043,1.0,2.6525198938992043,1.0,2.6525198938992043,,,,,,,,,,,,,,,,,,,,,1.0,2.6525198938992043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_a2_18_14_3_acs,intra_sentential_supported_v2,282,parser_full_text,4,14.184397163120567,1.0,3.5460992907801416,3,10.638297872340425,1.0,3.5460992907801416,3,10.638297872340425,2,7.092198581560283,1.0,3.5460992907801416,,,,,,,,,,,,,,,,,1.0,3.5460992907801416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_a2_18_14_3_hrtb,intra_sentential_supported_v2,265,parser_full_text,5,18.867924528301884,,,5,18.867924528301884,,,5,18.867924528301884,2,7.547169811320755,,,,,1.0,3.7735849056603774,,,,,,,,,,,,,2.0,7.547169811320755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_a2_18_14_3_jdr,intra_sentential_supported_v2,289,parser_full_text,3,10.380622837370241,1.0,3.4602076124567476,2,6.920415224913495,1.0,3.4602076124567476,2,6.920415224913495,2,6.920415224913495,,,,,,,,,1.0,3.4602076124567476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_a2_18_15_13_jm,intra_sentential_supported_v2,283,parser_full_text,4,14.134275618374557,1.0,3.5335689045936394,3,10.60070671378092,1.0,3.5335689045936394,3,10.60070671378092,2,7.067137809187279,1.0,3.5335689045936394,,,,,,,,,,,,,,,,,1.0,3.5335689045936394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_a2_18_15_14_imf,intra_sentential_supported_v2,337,parser_full_text,7,20.771513353115726,,,7,20.771513353115726,3.0,8.902077151335313,4,11.869436201780417,3,8.902077151335313,,,3.0,8.902077151335313,1.0,2.967359050445104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_a2_18_15_3_pps,intra_sentential_supported_v2,297,parser_full_text,4,13.468013468013467,1.0,3.3670033670033668,3,10.101010101010102,2.0,6.7340067340067336,2,6.7340067340067336,2,6.7340067340067336,1.0,3.3670033670033668,1.0,3.3670033670033668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_a2_18_15_3_tcs,intra_sentential_supported_v2,332,parser_full_text,4,12.048192771084338,,,4,12.048192771084338,,,4,12.048192771084338,2,6.024096385542169,,,,,,,,,,,,,,,,,,,2.0,6.024096385542169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_a2_18_2_3_alh,intra_sentential_supported_v2,295,parser_full_text,10,33.898305084745765,3.0,10.169491525423728,7,23.728813559322035,2.0,6.779661016949152,8,27.11864406779661,5,16.949152542372882,1.0,3.389830508474576,1.0,3.389830508474576,,,,,,,,,,,,,,,1.0,3.389830508474576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.389830508474576,1.0,3.389830508474576,,,,,,,,
es_wr_a2_18_3_14_pamm,intra_sentential_supported_v2,318,parser_full_text,6,18.867924528301884,,,6,18.867924528301884,2.0,6.289308176100629,4,12.578616352201259,2,6.289308176100629,,,1.0,3.1446540880503147,2.0,6.289308176100629,,,,,1.0,3.1446540880503147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
